	c_0	c_1	c_2	c_3	c_4	c_5
var2551	167.0	202.0	190.0	191.0	189.0	156.0
var2552	131.0	136.0	111.0	109.0	97.0	57.0
var2553	132.0	117.0	106.0	120.0	83.0	68.0
var2554	220.0	132.0	67.0	34.0	25.0	17.0
var2555	138.0	209.0	266.0	340.0	405.0	458.0
var2556	138.0	91.0	59.0	49.0	39.0	19.0
var2557	324.0	249.0	209.0	151.0	91.0	59.0
var2558	109.0	57.0	36.0	33.0	7.0	10.0
var2559	210.0	175.0	123.0	110.0	84.0	50.0
var2560	244.0	193.0	142.0	137.0	119.0	92.0
var2561	245.0	269.0	301.0	306.0	331.0	305.0
var2562	110.0	134.0	119.0	115.0	127.0	92.0
var2563	193.0	198.0	241.0	263.0	300.0	274.0
var2564	107.0	81.0	47.0	43.0	24.0	19.0
var2565	231.0	246.0	271.0	289.0	305.0	273.0
var2566	136.0	123.0	124.0	128.0	153.0	117.0
var2567	305.0	486.0	730.0	1103.0	1637.0	2048.0
var2568	194.0	138.0	77.0	35.0	15.0	8.0
var2569	199.0	310.0	325.0	353.0	419.0	417.0
var2570	77.0	70.0	66.0	51.0	36.0	36.0
var2571	137.0	78.0	73.0	33.0	35.0	23.0
var2572	301.0	367.0	406.0	574.0	628.0	683.0
var2573	194.0	262.0	282.0	339.0	393.0	396.0
var2574	192.0	165.0	134.0	97.0	78.0	48.0
var2575	128.0	164.0	177.0	164.0	153.0	175.0
var2576	212.0	188.0	142.0	145.0	129.0	97.0
var2577	267.0	281.0	278.0	287.0	328.0	241.0
var2578	151.0	130.0	103.0	59.0	41.0	34.0
var2579	196.0	260.0	319.0	428.0	474.0	573.0
var2580	255.0	179.0	113.0	112.0	73.0	44.0
var2581	300.0	284.0	220.0	188.0	154.0	75.0
var2582	132.0	125.0	129.0	123.0	93.0	80.0
var2583	113.0	106.0	81.0	75.0	52.0	38.0
var2584	301.0	291.0	257.0	226.0	219.0	140.0
var2585	282.0	364.0	406.0	402.0	367.0	325.0
var2586	107.0	84.0	65.0	23.0	14.0	10.0
var2587	216.0	215.0	211.0	256.0	300.0	287.0
var2588	251.0	179.0	136.0	106.0	80.0	44.0
var2589	148.0	126.0	148.0	120.0	127.0	105.0
var2590	350.0	379.0	418.0	446.0	428.0	369.0
var2591	103.0	144.0	127.0	154.0	186.0	164.0
var2592	102.0	116.0	140.0	155.0	142.0	141.0
var2593	217.0	226.0	229.0	233.0	190.0	164.0
var2594	144.0	183.0	195.0	205.0	227.0	196.0
var2595	163.0	209.0	262.0	319.0	384.0	459.0
var2596	109.0	100.0	134.0	109.0	81.0	70.0
var2597	132.0	150.0	149.0	145.0	136.0	123.0
var2598	87.0	176.0	214.0	336.0	436.0	563.0
var2599	127.0	142.0	132.0	103.0	85.0	75.0
var2600	71.0	56.0	22.0	11.0	5.0	4.0
var2601	93.0	146.0	178.0	181.0	197.0	194.0
var2602	208.0	75.0	28.0	10.0	5.0	NA
var2603	189.0	196.0	293.0	269.0	334.0	347.0
var2604	463.0	598.0	657.0	817.0	910.0	940.0
var2605	191.0	265.0	367.0	386.0	480.0	502.0
var2606	123.0	160.0	135.0	140.0	148.0	157.0
var2607	63.0	55.0	32.0	27.0	16.0	10.0
var2608	157.0	241.0	366.0	541.0	730.0	866.0
var2609	98.0	82.0	93.0	110.0	52.0	60.0
var2610	155.0	151.0	138.0	142.0	97.0	105.0
var2611	357.0	318.0	204.0	164.0	95.0	79.0
var2612	452.0	252.0	151.0	74.0	40.0	27.0
var2613	84.0	90.0	94.0	80.0	82.0	66.0
var2614	152.0	156.0	126.0	110.0	77.0	69.0
var2615	261.0	250.0	229.0	176.0	132.0	89.0
var2616	221.0	156.0	129.0	74.0	57.0	23.0
var2617	288.0	258.0	248.0	226.0	169.0	149.0
var2618	159.0	142.0	161.0	109.0	123.0	112.0
var2619	305.0	205.0	167.0	109.0	63.0	36.0
var2620	95.0	84.0	62.0	46.0	63.0	53.0
var2621	118.0	97.0	93.0	77.0	59.0	54.0
var2622	276.0	162.0	72.0	41.0	32.0	15.0
var2623	170.0	116.0	88.0	54.0	46.0	31.0
var2624	280.0	230.0	187.0	128.0	117.0	80.0
var2625	114.0	147.0	178.0	195.0	239.0	186.0
var2626	127.0	289.0	390.0	650.0	907.0	1191.0
var2627	276.0	220.0	151.0	100.0	74.0	35.0
var2628	150.0	49.0	23.0	13.0	3.0	1.0
var2629	150.0	139.0	124.0	81.0	67.0	36.0
var2630	233.0	188.0	156.0	133.0	94.0	50.0
var2631	236.0	239.0	261.0	313.0	293.0	260.0
var2632	225.0	195.0	168.0	150.0	121.0	71.0
var2633	260.0	362.0	495.0	609.0	807.0	955.0
var2634	118.0	105.0	76.0	61.0	54.0	39.0
var2635	76.0	99.0	131.0	175.0	190.0	229.0
var2636	293.0	295.0	348.0	423.0	442.0	422.0
var2637	129.0	67.0	45.0	28.0	12.0	4.0
var2638	183.0	214.0	246.0	245.0	281.0	330.0
var2639	175.0	135.0	6860.0	113.0	77.0	56.0
var2640	172.0	229.0	277.0	317.0	406.0	441.0
var2641	173.0	273.0	355.0	86.0	632.0	639.0
var2642	398.0	437.0	501.0	485.0	501.0	411.0
var2643	163.0	227.0	286.0	416.0	482.0	660.0
var2644	213.0	159.0	87.0	53.0	35.0	19.0
var2645	125.0	116.0	70.0	65.0	36.0	28.0
var2646	189.0	168.0	163.0	129.0	82.0	62.0
var2647	266.0	287.0	333.0	316.0	292.0	274.0
var2648	195.0	196.0	164.0	146.0	122.0	66.0
var2649	202.0	182.0	136.0	120.0	113.0	77.0
var2650	206.0	75.0	29.0	9.0	5.0	2.0
var2651	253.0	331.0	353.0	355.0	379.0	340.0
var2652	232.0	214.0	174.0	115.0	121.0	89.0
var2653	220.0	109.0	69.0	47.0	38.0	11.0
var2654	128.0	169.0	235.0	347.0	406.0	450.0
var2655	271.0	300.0	281.0	281.0	243.0	162.0
var2656	219.0	188.0	144.0	91.0	82.0	46.0
var2657	214.0	203.0	232.0	201.0	207.0	177.0
var2658	264.0	223.0	189.0	174.0	164.0	112.0
var2659	122.0	124.0	124.0	114.0	103.0	101.0
var2660	132.0	115.0	86.0	66.0	44.0	28.0
var2661	255.0	284.0	277.0	239.0	276.0	217.0
var2662	196.0	122.0	55.0	44.0	31.0	16.0
var2663	244.0	229.0	252.0	210.0	183.0	146.0
var2664	110.0	55.0	36.0	28.0	3.0	1.0
var2665	160.0	230.0	182.0	153.0	161.0	144.0
var2666	316.0	260.0	198.0	192.0	144.0	96.0
var2667	116.0	154.0	189.0	176.0	192.0	171.0
var2668	278.0	215.0	164.0	125.0	93.0	57.0
var2669	186.0	164.0	127.0	133.0	91.0	93.0
var2670	56.0	47.0	40.0	21.0	12.0	6.0
var2671	302.0	262.0	220.0	148.0	102.0	68.0
var2672	122.0	194.0	205.0	232.0	225.0	264.0
var2673	225.0	271.0	310.0	363.0	394.0	398.0
var2674	210.0	274.0	320.0	353.0	429.0	466.0
var2675	147.0	76.0	47.0	30.0	9.0	5.0
var2676	192.0	282.0	310.0	428.0	544.0	605.0
var2677	133.0	130.0	95.0	116.0	82.0	66.0
var2678	314.0	233.0	197.0	116.0	59.0	37.0
var2679	156.0	149.0	131.0	115.0	80.0	80.0
var2680	275.0	368.0	416.0	537.0	638.0	684.0
var2681	228.0	234.0	196.0	158.0	108.0	86.0
var2682	122.0	134.0	120.0	85.0	117.0	54.0
var2683	232.0	195.0	182.0	163.0	150.0	92.0
var2684	186.0	140.0	76.0	73.0	49.0	37.0
var2685	296.0	268.0	233.0	235.0	206.0	163.0
var2686	215.0	300.0	370.0	505.0	597.0	697.0
var2687	226.0	177.0	90.0	60.0	42.0	22.0
var2688	113.0	66.0	39.0	28.0	12.0	10.0
var2689	212.0	152.0	102.0	59.0	35.0	23.0
var2690	645.0	905.0	1208.0	1490.0	1814.0	1934.0
var2691	146.0	152.0	168.0	133.0	148.0	94.0
var2692	190.0	216.0	191.0	166.0	121.0	100.0
var2693	108.0	181.0	218.0	198.0	298.0	273.0
var2694	382.0	502.0	671.0	816.0	1062.0	1204.0
var2695	134.0	89.0	73.0	52.0	31.0	20.0
var2696	161.0	197.0	177.0	160.0	184.0	149.0
var2697	171.0	211.0	184.0	179.0	213.0	190.0
var2698	130.0	148.0	134.0	120.0	125.0	108.0
var2699	96.0	75.0	61.0	61.0	41.0	30.0
var2700	168.0	169.0	169.0	128.0	101.0	96.0
var2701	179.0	158.0	205.0	198.0	169.0	191.0
var2702	256.0	425.0	487.0	635.0	780.0	869.0
var2703	115.0	124.0	98.0	105.0	112.0	85.0
var2704	446.0	472.0	472.0	429.0	398.0	330.0
var2705	143.0	249.0	260.0	385.0	463.0	537.0
var2706	117.0	133.0	137.0	114.0	139.0	136.0
var2707	81.0	52.0	21.0	10.0	4.0	2.0
var2708	255.0	359.0	417.0	455.0	495.0	566.0
var2709	105.0	61.0	29.0	25.0	21.0	9.0
var2710	249.0	314.0	280.0	293.0	302.0	268.0
var2711	230.0	81.0	36.0	15.0	3.0	5.0
var2712	278.0	251.0	236.0	159.0	157.0	138.0
var2713	223.0	149.0	68.0	41.0	19.0	10.0
var2714	166.0	197.0	212.0	246.0	237.0	236.0
var2715	222.0	318.0	348.0	364.0	339.0	271.0
var2716	154.0	189.0	210.0	214.0	225.0	186.0
var2717	188.0	194.0	236.0	190.0	223.0	181.0
var2718	241.0	242.0	187.0	176.0	165.0	118.0
var2719	251.0	294.0	301.0	343.0	357.0	274.0
var2720	92.0	58.0	49.0	40.0	28.0	16.0
var2721	120.0	159.0	166.0	212.0	188.0	195.0
var2722	145.0	121.0	99.0	78.0	67.0	46.0
var2723	118.0	168.0	201.0	183.0	193.0	194.0
var2724	217.0	220.0	221.0	199.0	170.0	160.0
var2725	112.0	95.0	75.0	57.0	45.0	29.0
var2726	173.0	159.0	124.0	94.0	71.0	77.0
var2727	146.0	159.0	162.0	195.0	173.0	154.0
var2728	138.0	117.0	147.0	143.0	151.0	99.0
var2729	219.0	195.0	196.0	198.0	210.0	167.0
var2730	135.0	78.0	62.0	57.0	50.0	37.0
var2731	147.0	179.0	188.0	232.0	222.0	256.0
var2732	165.0	85.0	45.0	18.0	8.0	2.0
var2733	134.0	187.0	174.0	203.0	169.0	140.0
var2734	177.0	204.0	252.0	283.0	378.0	381.0
var2735	155.0	196.0	191.0	259.0	283.0	255.0
var2736	81.0	64.0	39.0	12.0	8.0	7.0
var2737	86.0	115.0	149.0	173.0	228.0	205.0
var2738	168.0	143.0	142.0	84.0	99.0	58.0
var2739	171.0	256.0	362.0	504.0	723.0	887.0
var2740	105.0	126.0	146.0	199.0	250.0	215.0
var2741	191.0	162.0	111.0	87.0	79.0	66.0
var2742	240.0	256.0	242.0	228.0	296.0	264.0
var2743	218.0	229.0	218.0	190.0	207.0	151.0
var2744	224.0	207.0	163.0	129.0	82.0	70.0
var2745	259.0	275.0	280.0	234.0	269.0	213.0
var2746	238.0	290.0	353.0	367.0	444.0	474.0
var2747	337.0	15057.0	199.0	169.0	123.0	69.0
var2748	162.0	126.0	101.0	91.0	71.0	60.0
var2749	267.0	248.0	229.0	254.0	227.0	190.0
var2750	269.0	220.0	168.0	115.0	94.0	55.0
var2751	147.0	190.0	209.0	203.0	256.0	311.0
var2752	265.0	226.0	176.0	159.0	121.0	85.0
var2753	147.0	176.0	180.0	213.0	221.0	214.0
var2754	176.0	221.0	214.0	249.0	236.0	225.0
var2755	184.0	171.0	206.0	191.0	269.0	243.0
var2756	87.0	96.0	111.0	74.0	91.0	95.0
var2757	171.0	135.0	88.0	60.0	44.0	23.0
var2758	230.0	226.0	240.0	249.0	238.0	221.0
var2759	202.0	307.0	475.0	700.0	918.0	1281.0
var2760	254.0	197.0	135.0	85.0	62.0	36.0
var2761	142.0	155.0	131.0	96.0	115.0	78.0
var2762	170.0	300.0	425.0	639.0	909.0	1288.0
var2763	136.0	134.0	123.0	107.0	89.0	71.0
var2764	105.0	77.0	40.0	18.0	16.0	3.0
var2765	145.0	196.0	234.0	263.0	302.0	345.0
var2766	139.0	159.0	200.0	245.0	269.0	254.0
var2767	259.0	226.0	211.0	155.0	137.0	106.0
var2768	226.0	293.0	386.0	469.0	503.0	581.0
var2769	115.0	134.0	148.0	152.0	119.0	100.0
var2770	279.0	422.0	519.0	699.0	842.0	1019.0
var2771	91.0	117.0	136.0	138.0	127.0	128.0
var2772	168.0	228.0	256.0	278.0	282.0	271.0
var2773	206.0	259.0	15655.0	334.0	378.0	391.0
var2774	163.0	108.0	90.0	55.0	29.0	16.0
var2775	150.0	176.0	257.0	304.0	362.0	390.0
var2776	56.0	186.0	141.0	110.0	76.0	52.0
var2777	75.0	109.0	170.0	213.0	299.0	390.0
var2778	235.0	219.0	163.0	108.0	93.0	47.0
var2779	246.0	338.0	383.0	488.0	513.0	552.0
var2780	63.0	93.0	105.0	108.0	150.0	139.0
var2781	250.0	255.0	227.0	196.0	172.0	156.0
var2782	161.0	165.0	168.0	165.0	140.0	141.0
var2783	229.0	202.0	115.0	106.0	73.0	43.0
var2784	159.0	179.0	188.0	198.0	194.0	177.0
var2785	200.0	124.0	50.0	35.0	22.0	14.0
var2786	146.0	151.0	123.0	77.0	78.0	47.0
var2787	324.0	272.0	174.0	111.0	67.0	46.0
var2788	78.0	65.0	70.0	54.0	54.0	34.0
var2789	115.0	151.0	120.0	90.0	67.0	71.0
var2790	207.0	144.0	98.0	88.0	55.0	37.0
var2791	153.0	138.0	88.0	58.0	32.0	17.0
var2792	276.0	160.0	107.0	66.0	40.0	16.0
var2793	111.0	87.0	73.0	58.0	42.0	39.0
var2794	235.0	190.0	134.0	105.0	71.0	41.0
var2795	107.0	118.0	93.0	102.0	82.0	91.0
var2796	160.0	145.0	106.0	92.0	80.0	39.0
var2797	232.0	262.0	285.0	203.0	191.0	117.0
var2798	340.0	267.0	134.0	91.0	50.0	27.0
var2799	239.0	243.0	281.0	264.0	293.0	253.0
var2800	232.0	182.0	140.0	128.0	100.0	89.0
var2801	162.0	146.0	182.0	186.0	180.0	181.0
var2802	105.0	67.0	38.0	42.0	13.0	10.0
var2803	110.0	82.0	57.0	35.0	26.0	26.0
var2804	263.0	293.0	246.0	211.0	231.0	185.0
var2805	155.0	205.0	219.0	242.0	241.0	230.0
var2806	195.0	315.0	366.0	463.0	553.0	619.0
var2807	212.0	129.0	73.0	49.0	18.0	12.0
var2808	139.0	139.0	171.0	150.0	175.0	158.0
var2809	201.0	305.0	391.0	533.0	700.0	880.0
var2810	101.0	133.0	137.0	132.0	132.0	117.0
var2811	143.0	204.0	251.0	297.0	363.0	425.0
var2812	410.0	376.0	327.0	281.0	226.0	176.0
var2813	223.0	244.0	242.0	228.0	215.0	204.0
var2814	121.0	141.0	211.0	247.0	328.0	339.0
var2815	90.0	103.0	138.0	133.0	149.0	158.0
var2816	179.0	343.0	441.0	577.0	820.0	1012.0
var2817	84.0	91.0	99.0	83.0	60.0	65.0
var2818	223.0	117.0	47.0	41.0	11.0	3.0
var2819	239.0	171.0	112.0	68.0	44.0	34.0
var2820	185.0	212.0	204.0	163.0	190.0	192.0
var2821	113.0	119.0	141.0	177.0	187.0	184.0
var2822	137.0	103.0	103.0	72.0	88.0	53.0
var2823	208.0	175.0	177.0	147.0	124.0	119.0
var2824	143.0	275.0	481.0	741.0	1126.0	1604.0
var2825	197.0	100.0	75.0	36.0	37.0	15.0
var2826	145.0	170.0	163.0	232.0	242.0	239.0
var2827	196.0	126.0	44.0	17.0	13.0	3.0
var2828	141.0	123.0	90.0	99.0	85.0	47.0
var2829	165.0	207.0	256.0	288.0	286.0	307.0
var2830	157.0	167.0	184.0	196.0	242.0	231.0
var2831	118.0	131.0	123.0	119.0	107.0	77.0
var2832	184.0	116.0	75.0	34.0	18.0	17.0
var2833	222.0	254.0	328.0	380.0	392.0	479.0
var2834	112.0	119.0	123.0	170.0	183.0	155.0
var2835	213.0	246.0	187.0	214.0	168.0	143.0
var2836	121.0	165.0	168.0	163.0	172.0	155.0
var2837	152.0	129.0	160.0	116.0	92.0	87.0
var2838	331.0	287.0	201.0	133.0	92.0	68.0
var2839	135.0	166.0	191.0	200.0	262.0	203.0
var2840	109.0	112.0	137.0	128.0	102.0	103.0
var2841	156.0	116.0	46.0	59.0	35.0	24.0
var2842	74.0	133.0	178.0	205.0	281.0	341.0
var2843	159.0	190.0	221.0	219.0	197.0	166.0
var2844	218.0	226.0	235.0	230.0	237.0	213.0
var2845	384.0	358.0	302.0	216.0	184.0	106.0
var2846	109.0	126.0	132.0	123.0	127.0	100.0
var2847	100.0	105.0	110.0	116.0	121.0	109.0
var2848	183.0	165.0	137.0	82.0	58.0	55.0
var2849	126.0	182.0	234.0	329.0	394.0	434.0
var2850	113.0	88.0	90.0	65.0	58.0	29.0
var2851	190.0	171.0	186.0	182.0	162.0	131.0
var2852	111.0	77.0	73.0	42.0	25.0	23.0
var2853	267.0	175.0	126.0	49.0	45.0	19.0
var2854	291.0	102.0	22.0	4.0	3.0	NA
var2855	256.0	152.0	97.0	51.0	27.0	17.0
var2856	106.0	73.0	50.0	32.0	27.0	9.0
var2857	167.0	196.0	187.0	158.0	138.0	100.0
var2858	40.0	195.0	190.0	192.0	184.0	174.0
var2859	203.0	218.0	278.0	283.0	363.0	356.0
var2860	227.0	221.0	252.0	268.0	255.0	216.0
var2861	269.0	322.0	310.0	385.0	437.0	404.0
var2862	165.0	193.0	198.0	189.0	167.0	144.0
var2863	194.0	185.0	253.0	238.0	238.0	218.0
var2864	203.0	186.0	166.0	130.0	121.0	103.0
var2865	80.0	96.0	186.0	234.0	338.0	415.0
var2866	177.0	152.0	132.0	103.0	81.0	59.0
var2867	207.0	180.0	125.0	89.0	80.0	53.0
var2868	147.0	152.0	148.0	121.0	117.0	90.0
var2869	114.0	113.0	93.0	85.0	86.0	64.0
var2870	140.0	192.0	295.0	462.0	591.0	833.0
var2871	200.0	198.0	211.0	187.0	170.0	148.0
var2872	110.0	119.0	93.0	83.0	80.0	42.0
var2873	128.0	129.0	159.0	215.0	245.0	272.0
var2874	276.0	214.0	211.0	157.0	175.0	84.0
var2875	217.0	205.0	239.0	232.0	231.0	243.0
var2876	134.0	103.0	81.0	74.0	64.0	35.0
var2877	94.0	83.0	81.0	77.0	65.0	64.0
var2878	124.0	112.0	94.0	89.0	74.0	71.0
var2879	207.0	292.0	415.0	540.0	741.0	890.0
var2880	111.0	130.0	129.0	123.0	116.0	98.0
var2881	144.0	142.0	114.0	112.0	106.0	82.0
var2882	175.0	191.0	251.0	281.0	359.0	383.0
var2883	151.0	126.0	107.0	82.0	55.0	49.0
var2884	175.0	150.0	98.0	68.0	47.0	43.0
var2885	194.0	164.0	161.0	118.0	94.0	68.0
var2886	148.0	178.0	142.0	133.0	135.0	20.0
var2887	199.0	259.0	285.0	330.0	435.0	473.0
var2888	169.0	206.0	140.0	174.0	135.0	137.0
var2889	166.0	183.0	250.0	257.0	262.0	252.0
var2890	77.0	251.0	181.0	136.0	136.0	79.0
var2891	142.0	138.0	134.0	131.0	156.0	101.0
var2892	78.0	74.0	62.0	49.0	36.0	36.0
var2893	216.0	282.0	289.0	275.0	270.0	240.0
var2894	279.0	316.0	302.0	325.0	333.0	308.0
var2895	195.0	244.0	247.0	298.0	342.0	315.0
var2896	367.0	472.0	501.0	559.0	640.0	728.0
var2897	130.0	84.0	26.0	11.0	1.0	NA
var2898	112.0	110.0	79.0	69.0	62.0	52.0
var2899	278.0	191.0	125.0	112.0	81.0	36.0
var2900	210.0	183.0	215.0	184.0	209.0	148.0
var2901	399.0	650.0	862.0	1236.0	1855.0	2423.0
var2902	236.0	227.0	213.0	198.0	212.0	153.0
var2903	98.0	113.0	116.0	143.0	105.0	94.0
var2904	293.0	377.0	459.0	582.0	632.0	731.0
var2905	151.0	199.0	221.0	264.0	213.0	261.0
var2906	181.0	169.0	140.0	90.0	65.0	53.0
var2907	147.0	135.0	116.0	71.0	49.0	54.0
var2908	187.0	108.0	62.0	49.0	12.0	12.0
var2909	110.0	91.0	76.0	81.0	79.0	48.0
var2910	136.0	170.0	187.0	214.0	225.0	203.0
var2911	145.0	203.0	218.0	267.0	345.0	348.0
var2912	144.0	169.0	163.0	177.0	139.0	116.0
var2913	293.0	282.0	215.0	135.0	123.0	89.0
var2914	124.0	90.0	67.0	50.0	31.0	23.0
var2915	158.0	134.0	105.0	76.0	61.0	51.0
var2916	168.0	217.0	303.0	427.0	528.0	642.0
var2917	177.0	165.0	161.0	153.0	133.0	148.0
var2918	221.0	195.0	156.0	126.0	108.0	86.0
var2919	110.0	102.0	98.0	75.0	67.0	35.0
var2920	161.0	139.0	97.0	76.0	64.0	33.0
var2921	204.0	212.0	213.0	182.0	188.0	170.0
var2922	151.0	129.0	92.0	72.0	50.0	33.0
var2923	208.0	281.0	422.0	509.0	713.0	701.0
var2924	153.0	156.0	168.0	130.0	108.0	86.0
var2925	113.0	109.0	129.0	115.0	94.0	84.0
var2926	237.0	277.0	343.0	406.0	423.0	443.0
var2927	182.0	220.0	257.0	258.0	309.0	246.0
var2928	155.0	182.0	120.0	135.0	123.0	107.0
var2929	242.0	213.0	149.0	112.0	115.0	62.0
var2930	319.0	322.0	353.0	422.0	488.0	442.0
var2931	378.0	487.0	590.0	723.0	887.0	966.0
var2932	119.0	154.0	175.0	174.0	156.0	146.0
var2933	146.0	214.0	239.0	307.0	377.0	447.0
var2934	125.0	159.0	142.0	121.0	141.0	83.0
var2935	167.0	151.0	92.0	88.0	70.0	46.0
var2936	157.0	188.0	198.0	208.0	208.0	186.0
var2937	397.0	420.0	419.0	470.0	390.0	329.0
var2938	203.0	191.0	127.0	135.0	136.0	96.0
var2939	243.0	269.0	245.0	253.0	292.0	221.0
var2940	144.0	200.0	276.0	407.0	487.0	579.0
var2941	229.0	203.0	218.0	181.0	141.0	121.0
var2942	106.0	83.0	68.0	52.0	41.0	52.0
var2943	145.0	262.0	511.0	909.0	1554.0	2475.0
var2944	255.0	57.0	15.0	8.0	NA	NA
var2945	163.0	127.0	127.0	103.0	80.0	63.0
var2946	148.0	222.0	245.0	239.0	284.0	309.0
var2947	260.0	260.0	306.0	268.0	289.0	247.0
var2948	124.0	53.0	25.0	15.0	7.0	2.0
var2949	269.0	274.0	193.0	150.0	122.0	104.0
var2950	197.0	139.0	124.0	76.0	42.0	33.0
var2951	198.0	203.0	166.0	137.0	125.0	84.0
var2952	281.0	184.0	92.0	61.0	37.0	13.0
var2953	146.0	194.0	182.0	176.0	183.0	161.0
var2954	176.0	181.0	132.0	124.0	102.0	90.0
var2955	210.0	277.0	304.0	353.0	407.0	515.0
var2956	218.0	255.0	332.0	329.0	375.0	395.0
var2957	261.0	185.0	125.0	107.0	72.0	35.0
var2958	154.0	111.0	107.0	62.0	55.0	30.0
var2959	246.0	204.0	149.0	116.0	88.0	57.0
var2960	220.0	206.0	162.0	170.0	117.0	87.0
var2961	134.0	108.0	83.0	54.0	46.0	26.0
var2962	110.0	120.0	105.0	84.0	78.0	61.0
var2963	69.0	78.0	69.0	88.0	58.0	44.0
var2964	222.0	223.0	242.0	253.0	232.0	183.0
var2965	149.0	144.0	130.0	149.0	162.0	157.0
var2966	98.0	78.0	79.0	72.0	57.0	29.0
var2967	123.0	181.0	174.0	202.0	238.0	258.0
var2968	147.0	171.0	190.0	166.0	211.0	217.0
var2969	265.0	279.0	277.0	305.0	321.0	308.0
var2970	205.0	231.0	291.0	302.0	345.0	366.0
var2971	94.0	102.0	85.0	60.0	67.0	47.0
var2972	96.0	56.0	49.0	44.0	32.0	11.0
var2973	285.0	233.0	186.0	138.0	99.0	52.0
var2974	103.0	160.0	169.0	245.0	296.0	326.0
var2975	94.0	101.0	117.0	118.0	144.0	148.0
var2976	79.0	97.0	78.0	61.0	40.0	44.0
var2977	145.0	200.0	240.0	305.0	377.0	463.0
var2978	163.0	151.0	163.0	169.0	138.0	127.0
var2979	163.0	150.0	168.0	172.0	180.0	168.0
var2980	125.0	190.0	183.0	149.0	129.0	97.0
var2981	122.0	152.0	141.0	135.0	142.0	112.0
var2982	57.0	60.0	66.0	80.0	69.0	69.0
var2983	152.0	287.0	361.0	505.0	731.0	1007.0
var2984	203.0	136.0	107.0	79.0	75.0	42.0
var2985	202.0	220.0	291.0	319.0	361.0	327.0
var2986	250.0	297.0	308.0	284.0	279.0	281.0
var2987	107.0	123.0	140.0	136.0	140.0	145.0
var2988	271.0	174.0	158.0	118.0	92.0	57.0
var2989	207.0	336.0	525.0	757.0	968.0	1199.0
var2990	284.0	252.0	203.0	157.0	136.0	16.0
var2991	187.0	123.0	91.0	62.0	33.0	25.0
var2992	177.0	316.0	543.0	812.0	1306.0	1659.0
var2993	75.0	131.0	220.0	304.0	413.0	526.0
var2994	228.0	225.0	212.0	170.0	175.0	113.0
var2995	307.0	344.0	310.0	326.0	283.0	189.0
var2996	155.0	106.0	92.0	61.0	59.0	27.0
var2997	133.0	95.0	53.0	40.0	35.0	14.0
var2998	166.0	137.0	107.0	100.0	80.0	42.0
var2999	261.0	232.0	189.0	192.0	159.0	130.0
var3000	164.0	147.0	152.0	115.0	89.0	71.0
var3001	266.0	269.0	239.0	242.0	215.0	207.0
var3002	204.0	204.0	203.0	207.0	211.0	168.0
var3003	62.0	33.0	16.0	1.0	1.0	NA
var3004	140.0	188.0	176.0	151.0	174.0	145.0
var3005	205.0	221.0	253.0	46.0	256.0	227.0
var3006	264.0	219.0	142.0	85.0	72.0	39.0
var3007	182.0	154.0	141.0	128.0	86.0	68.0
var3008	88.0	91.0	74.0	70.0	57.0	50.0
var3009	142.0	170.0	187.0	248.0	218.0	223.0
var3010	292.0	259.0	255.0	219.0	202.0	164.0
var3011	143.0	125.0	110.0	73.0	55.0	32.0
var3012	191.0	262.0	344.0	465.0	566.0	666.0
var3013	140.0	152.0	126.0	73.0	75.0	51.0
var3014	212.0	214.0	211.0	247.0	277.0	287.0
var3015	96.0	142.0	107.0	112.0	107.0	114.0
var3016	84.0	100.0	86.0	78.0	57.0	61.0
var3017	166.0	179.0	201.0	231.0	281.0	276.0
var3018	140.0	142.0	111.0	89.0	64.0	47.0
var3019	191.0	222.0	199.0	223.0	223.0	254.0
var3020	120.0	90.0	88.0	73.0	51.0	26.0
var3021	202.0	145.0	101.0	58.0	44.0	26.0
var3022	164.0	168.0	164.0	134.0	123.0	86.0
var3023	149.0	167.0	146.0	124.0	87.0	58.0
var3024	137.0	141.0	140.0	120.0	127.0	90.0
var3025	59.0	47.0	31.0	42.0	27.0	10.0
var3026	206.0	204.0	169.0	133.0	86.0	84.0
var3027	144.0	100.0	66.0	65.0	29.0	30.0
var3028	175.0	168.0	171.0	151.0	156.0	139.0
var3029	282.0	311.0	386.0	349.0	344.0	269.0
var3030	134.0	160.0	170.0	233.0	302.0	290.0
var3031	196.0	187.0	105.0	102.0	78.0	53.0
var3032	74.0	90.0	74.0	66.0	56.0	62.0
var3033	137.0	131.0	147.0	139.0	128.0	105.0
var3034	154.0	166.0	184.0	131.0	127.0	135.0
var3035	213.0	38.0	142.0	101.0	60.0	45.0
var3036	110.0	176.0	217.0	223.0	249.0	306.0
var3037	149.0	177.0	193.0	182.0	197.0	193.0
var3038	153.0	114.0	74.0	45.0	23.0	16.0
var3039	103.0	102.0	74.0	44.0	32.0	23.0
var3040	96.0	95.0	82.0	67.0	64.0	54.0
var3041	185.0	206.0	242.0	300.0	343.0	374.0
var3042	115.0	83.0	49.0	37.0	39.0	16.0
var3043	264.0	202.0	157.0	86.0	66.0	31.0
var3044	104.0	94.0	76.0	61.0	39.0	19.0
var3045	191.0	201.0	176.0	176.0	161.0	127.0
var3046	140.0	136.0	149.0	169.0	149.0	141.0
var3047	84.0	108.0	105.0	105.0	86.0	87.0
var3048	370.0	326.0	355.0	348.0	297.0	310.0
