test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd	mode
ROSACE_tests	0.3746474199435872	0.03617056578729052	0.10220673635307782	0.4834909573585532	0.00348432055749128	0.2143354210160056	0.9119547657512116	0.05	sim10	rep3	rd1	nopos
ROSACENP_tests	0.3481002156960345	0.0627177700348432	0.05126928820308611	0.5344284055085449	0.00348432055749128	0.12837557125051932	0.8473344103392569	0.05	sim10	rep3	rd1	nopos
SLR_tests	0.22847187655550025	0.13970466235274598	0.0237265637962502	0.554836568773851	0.05326032852165256	0.09407894736842108	0.6205497972059487	0.05	sim10	rep3	rd1	nopos
EDGER_tests	0.2787456445993031	0.13539074166251866	1.6592002654720425e-4	0.5856976937116309	0	5.94883997620464e-4	0.673076923076923	0.05	sim10	rep3	rd1	nopos
LIMMA_tests	0.26215364194458274	0.1519827443172391	9.955201592832257e-4	0.584868093578895	0	0.00378310214375788	0.6330128205128206	0.05	sim10	rep3	rd1	nopos
DIMSUM_tests	0.0507715281234445	0.12444001991040318	0.0353409656545545	0.5503567280570765	0.2390907582545213	0.4104046242774566	0.28977272727272724	0.05	sim10	rep3	rd1	nopos
ENRICH2_tests	0.3467728554836569	0.06736353077816493	0.10851169736187158	0.47735191637630664	0	0.23833819241982507	0.8373397435897436	0.1	sim10	rep3	rd1	nopos
ROSACE_tests	0.38062054089928654	0.03019744483159117	0.13920690227310437	0.44649079143852666	0.00348432055749128	0.2677944462176827	0.9264943457189015	0.1	sim10	rep3	rd1	nopos
ROSACENP_tests	0.3593827775012444	0.05143520822963331	0.08113489298158287	0.5045628007300481	0.00348432055749128	0.18418079096045195	0.8747980613893377	0.1	sim10	rep3	rd1	nopos
SLR_tests	0.26796084287373484	0.10021569603451136	0.04081632653061224	0.537746806039489	0.05326032852165256	0.1321869962385814	0.7278053177106805	0.1	sim10	rep3	rd1	nopos
EDGER_tests	0.29815828770532604	0.11597809855649575	8.296001327360213e-4	0.5850340136054422	0	0.0027746947835738	0.7199519230769231	0.1	sim10	rep3	rd1	nopos
LIMMA_tests	0.29152148664343785	0.12261489961838394	0.00331840053094408	0.5825452132072341	0	0.0112549240292628	0.703926282051282	0.1	sim10	rep3	rd1	nopos
DIMSUM_tests	0.07317073170731707	0.1020408163265306	0.06802721088435375	0.5176704828272772	0.2390907582545213	0.48178613396004705	0.4176136363636363	0.1	sim10	rep3	rd1	nopos
ENRICH2_tests	0.27592500414800064	0.13821138211382114	0.05010784801725568	0.5357557657209225	0	0.15368956743002543	0.66626602564102555	0.005	sim2	rep3	rd1	nopos
ROSACE_tests	0.3641944582711133	0.04645760743321719	0.03351584536253526	0.5523477683756429	0.00348432055749128	0.08427200667501045	0.8868686868686868	0.005	sim2	rep3	rd1	nopos
ROSACENP_tests	0.27957524473203915	0.13107682097229137	0.01128256180520988	0.5745810519329683	0.00348432055749128	0.0387906446092413	0.6808080808080808	0.005	sim2	rep3	rd1	nopos
SLR_tests	0.1090094574415132	0.2616558818649411	0.00481168076986892	0.5752447320391572	0.04927824788451966	0.04227405247813411	0.29409131602506716	0.005	sim2	rep3	rd1	nopos
EDGER_tests	0	0.4141363862618218	0	0.5858636137381782	0	NA	0	0.005	sim2	rep3	rd1	nopos
LIMMA_tests	0.1329019412643106	0.2812344449975112	0	0.5858636137381782	0	0	0.3209134615384615	0.005	sim2	rep3	rd1	nopos
DIMSUM_tests	0.01260992201758752	0.16127426580388252	0.00315248050439688	0.5825452132072341	0.24041811846689895	0.2	0.07251908396946566	0.005	sim2	rep3	rd1	nopos
ENRICH2_tests	0.28886676621868257	0.1252696200431392	0.05807200929152149	0.5277916044466567	0	0.1673840267814443	0.69751602564102555	0.01	sim2	rep3	rd1	nopos
ROSACE_tests	0.36850837896134064	0.04214368674298988	0.04413472706155633	0.5417288866766219	0.00348432055749128	0.10695617209489344	0.8973737373737373	0.01	sim2	rep3	rd1	nopos
ROSACENP_tests	0.30313588850174217	0.10751617720258835	0.01708976273436203	0.5687738510038162	0.00348432055749128	0.05336787564766839	0.7381818181818182	0.01	sim2	rep3	rd1	nopos
SLR_tests	0.14650738344118136	0.22415795586527293	0.00696864111498257	0.5730877716940435	0.04927824788451966	0.0454054054054054	0.3952551477170994	0.01	sim2	rep3	rd1	nopos
EDGER_tests	0.09689729550356728	0.3172390907582545	0	0.5858636137381782	0	0	0.23397435897435895	0.01	sim2	rep3	rd1	nopos
LIMMA_tests	0.17703666832586692	0.23709971793595488	0	0.5858636137381782	0	0	0.42748397435897434	0.01	sim2	rep3	rd1	nopos
DIMSUM_tests	0.01825120292019247	0.15563298490127758	0.00713456114152978	0.5785631325701012	0.24041811846689895	0.28104575163398693	0.10496183206106872	0.01	sim2	rep3	rd1	nopos
ENRICH2_tests	0.3316741330678613	0.08246225319396051	0.0862784138045462	0.499585199933632	0	0.20643112346169112	0.8008814102564102	0.05	sim2	rep3	rd1	nopos
ROSACE_tests	0.3768043802887008	0.03384768541562966	0.09623361539737846	0.48962999834079973	0.00348432055749128	0.20343739038933703	0.9175757575757576	0.05	sim2	rep3	rd1	nopos
ROSACENP_tests	0.34992533598805375	0.06072672971627675	0.05027376804380289	0.5355898456943753	0.00348432055749128	0.1256218905472637	0.8521212121212122	0.05	sim2	rep3	rd1	nopos
SLR_tests	0.22515347602455615	0.14551186328189814	0.02439024390243902	0.555666168906587	0.04927824788451966	0.09773936170212769	0.6074306177260519	0.05	sim2	rep3	rd1	nopos
EDGER_tests	0.2779160444665671	0.1362203417952547	1.6592002654720425e-4	0.5856976937116309	0	5.966587112171839e-4	0.6710737179487178	0.05	sim2	rep3	rd1	nopos
LIMMA_tests	0.2646424423427908	0.14949394391903104	0.00165920026547204	0.5842044134727061	0	0.00623052959501557	0.6390224358974359	0.05	sim2	rep3	rd1	nopos
DIMSUM_tests	0.04363696698191471	0.13024722083955534	0.03683424589347934	0.5488634478181517	0.24041811846689895	0.45773195876288664	0.25095419847328243	0.05	sim2	rep3	rd1	nopos
ENRICH2_tests	0.3492616558818649	0.06487473037995686	0.10701841712294674	0.47884519661523145	0	0.23454545454545456	0.8433493589743589	0.1	sim2	rep3	rd1	nopos
ROSACE_tests	0.3824456611913058	0.02820640451302472	0.1320723411315746	0.4537912726066036	0.00348432055749128	0.2566913898742341	0.9313131313131314	0.1	sim2	rep3	rd1	nopos
ROSACENP_tests	0.36170565787290526	0.04894640783142525	0.07615729218516674	0.5097063215530114	0.00348432055749128	0.17392951875710494	0.8808080808080808	0.1	sim2	rep3	rd1	nopos
SLR_tests	0.2628173220507715	0.10784801725568276	0.04197776671644267	0.5380786460925834	0.04927824788451966	0.13772455089820362	0.7090420769919427	0.1	sim2	rep3	rd1	nopos
EDGER_tests	0.2998174879707981	0.11431889829102372	4.977600796416127e-4	0.5853658536585366	0	0.00165745856353591	0.7239583333333334	0.1	sim2	rep3	rd1	nopos
LIMMA_tests	0.3008130081300813	0.1133233781317405	0.00365024058403849	0.5822133731541397	0	0.01198910081743869	0.7263621794871795	0.1	sim2	rep3	rd1	nopos
DIMSUM_tests	0.06437697030031525	0.1095072175211548	0.07167745146839223	0.5140202422432387	0.24041811846689895	0.526829268292683	0.3702290076335878	0.1	sim2	rep3	rd1	nopos
ENRICH2_tests	0.27824788451966154	0.14335490293678446	0.0509374481499917	0.5274597643935623	0	0.15473790322580644	0.6599763872491146	0.005	sim3	rep3	rd1	nopos
ROSACE_tests	0.3666832586693214	0.0509374481499917	0.03617056578729052	0.5420607267297163	0.0041480006636801	0.08978583196046129	0.8780294000794597	0.005	sim3	rep3	rd1	nopos
ROSACENP_tests	0.29450804712128753	0.12311265969802555	0.01310768209722913	0.5651236104197777	0.0041480006636801	0.04261057173678533	0.7052046086611045	0.005	sim3	rep3	rd1	nopos
SLR_tests	0.117803218848515	0.26231956197112993	0.00680272108843537	0.5656213704994193	0.04745312759250041	0.05459387483355526	0.3099083369707551	0.005	sim3	rep3	rd1	nopos
EDGER_tests	0	0.421602787456446	0	0.578397212543554	0	NA	0	0.005	sim3	rep3	rd1	nopos
LIMMA_tests	0.1249377799900448	0.2966650074664012	0	0.578397212543554	0	0	0.2963400236127509	0.005	sim3	rep3	rd1	nopos
DIMSUM_tests	0.01095072175211548	0.1674133067861291	0.0039820806371329	0.5744151319064211	0.24323875891820143	0.26666666666666666	0.0613953488372093	0.005	sim3	rep3	rd1	nopos
ENRICH2_tests	0.29002820640451304	0.13157458105193298	0.05740832918533267	0.5209888833582214	0	0.16523400191021967	0.687918142463597	0.01	sim3	rep3	rd1	nopos
ROSACE_tests	0.3691720590675294	0.04844864775178364	0.04861456777833084	0.5296167247386759	0.0041480006636801	0.11636219221604448	0.8839888756456098	0.01	sim3	rep3	rd1	nopos
ROSACENP_tests	0.320889331342293	0.09673137547702008	0.02057408329185332	0.5576572092251535	0.0041480006636801	0.06025267249757045	0.7683750496622964	0.01	sim3	rep3	rd1	nopos
SLR_tests	0.15480338476854155	0.22531939605110335	0.01028704164592666	0.562137049941928	0.04745312759250041	0.06231155778894472	0.40724574421649934	0.01	sim3	rep3	rd1	nopos
EDGER_tests	0	0.421602787456446	0	0.578397212543554	0	NA	0	0.01	sim3	rep3	rd1	nopos
LIMMA_tests	0.17272274763563963	0.24888003982080636	1.6592002654720425e-4	0.5782312925170068	0	9.596928982725527e-4	0.4096812278630461	0.01	sim3	rep3	rd1	nopos
DIMSUM_tests	0.0155964824954372	0.16276754604280735	0.00730048116807698	0.571096731375477	0.24323875891820143	0.3188405797101449	0.08744186046511629	0.01	sim3	rep3	rd1	nopos
ENRICH2_tests	0.3384768541562967	0.08312593330014932	0.07964161274265803	0.4987555998008959	0	0.1904761904761905	0.8028335301062574	0.05	sim3	rep3	rd1	nopos
ROSACE_tests	0.38062054089928654	0.03700016592002655	0.09606769537083126	0.4821635971461756	0.0041480006636801	0.20153150017403412	0.9114024632499008	0.05	sim3	rep3	rd1	nopos
ROSACENP_tests	0.35407333665173385	0.06354737016757922	0.04961008793761407	0.5286212045793928	0.0041480006636801	0.12289354706124128	0.8478347238776321	0.05	sim3	rep3	rd1	nopos
SLR_tests	0.22448979591836735	0.15563298490127758	0.02488800398208063	0.547536087605774	0.04745312759250041	0.0998003992015968	0.5905718027062419	0.05	sim3	rep3	rd1	nopos
EDGER_tests	0.2760909241745479	0.14551186328189814	3.318400530944085e-4	0.5780653724904596	0	0.00120048019207683	0.6548602912239276	0.05	sim3	rep3	rd1	nopos
LIMMA_tests	0.2616558818649411	0.1599469055915049	9.955201592832257e-4	0.5774016923842707	0	0.00379027163613392	0.6206218024399843	0.05	sim3	rep3	rd1	nopos
DIMSUM_tests	0.04513024722083955	0.133233781317405	0.0393230462916874	0.5390741662518665	0.24323875891820143	0.46561886051080553	0.25302325581395346	0.05	sim3	rep3	rd1	nopos
ENRICH2_tests	0.3530778164924506	0.06852497096399536	0.1020408163265306	0.4763563962170234	0	0.2242070725483048	0.837465564738292	0.1	sim3	rep3	rd1	nopos
ROSACE_tests	0.3874232619877219	0.03019744483159117	0.13887506222000995	0.4393562302969968	0.0041480006636801	0.2638713745271122	0.9276916964640446	0.1	sim3	rep3	rd1	nopos
ROSACENP_tests	0.36568773851003816	0.05193296830927493	0.08279409324705492	0.4954371992699519	0.0041480006636801	0.18460969293377727	0.8756456098529997	0.1	sim3	rep3	rd1	nopos
SLR_tests	0.2658038825286212	0.11431889829102372	0.0428073668491787	0.5296167247386759	0.04745312759250041	0.13870967741935486	0.699257965953732	0.1	sim3	rep3	rd1	nopos
EDGER_tests	0.29948564791770366	0.12211713953874231	6.63680106188817e-4	0.5777335324373651	0	0.00221116639027086	0.7103502558048013	0.1	sim3	rep3	rd1	nopos
LIMMA_tests	0.29417620706819314	0.12742658038825286	0.00265472042475526	0.5757424921187987	0	0.00894354387926215	0.6977567886658796	0.1	sim3	rep3	rd1	nopos
DIMSUM_tests	0.06852497096399536	0.1098390575742492	0.07300481168076987	0.5053924008627841	0.24323875891820143	0.5158264947245017	0.3841860465116279	0.1	sim3	rep3	rd1	nopos
ENRICH2_tests	0.2789115646258503	0.13887506222000995	0.05375808860129418	0.5284552845528455	0	0.16159600997506238	0.6675933280381255	0.005	sim4	rep3	rd1	nopos
ROSACE_tests	0.3673469387755102	0.04629168740666999	0.02969968475194956	0.5525136884021902	0.0041480006636801	0.07480150438779773	0.8880866425992779	0.005	sim4	rep3	rd1	nopos
ROSACENP_tests	0.29002820640451304	0.12361041977766717	0.0119462419113987	0.570267131242741	0.0041480006636801	0.03956043956043956	0.7011632571199358	0.005	sim4	rep3	rd1	nopos
SLR_tests	0.11232785797245728	0.2580056412809026	0.00564128090260494	0.5704330512692882	0.05359216857474697	0.04781997187060478	0.3033154121863799	0.005	sim4	rep3	rd1	nopos
EDGER_tests	0	0.4177866268458603	0	0.5822133731541397	0	NA	0	0.005	sim4	rep3	rd1	nopos
LIMMA_tests	0.1252696200431392	0.2925170068027211	0	0.5822133731541397	0	0	0.2998411437648928	0.005	sim4	rep3	rd1	nopos
DIMSUM_tests	0.01393728222996515	0.1720590675294508	0.00265472042475526	0.5795586527293844	0.2317902770864443	0.16	0.07493309545049064	0.005	sim4	rep3	rd1	nopos
ENRICH2_tests	0.2935125269620043	0.124274099883856	0.06039488966318235	0.5218184834909574	0	0.1706516643225504	0.7025416997617155	0.01	sim4	rep3	rd1	nopos
ROSACE_tests	0.37116309938609593	0.04247552679608429	0.04214368674298988	0.5400696864111498	0.0041480006636801	0.10196708149337616	0.8973124749298035	0.01	sim4	rep3	rd1	nopos
ROSACENP_tests	0.31508213041314087	0.09855649576903933	0.01642608262817322	0.5657872905259664	0.0041480006636801	0.04954954954954954	0.7617328519855596	0.01	sim4	rep3	rd1	nopos
SLR_tests	0.14385266301642607	0.2264808362369338	0.00912560146009623	0.566948730711797	0.05359216857474697	0.05965292841648591	0.3884408602150537	0.01	sim4	rep3	rd1	nopos
EDGER_tests	0	0.4177866268458603	0	0.5822133731541397	0	NA	0	0.01	sim4	rep3	rd1	nopos
LIMMA_tests	0.17770034843205576	0.24008627841380453	0	0.5822133731541397	0	0	0.4253375694996029	0.01	sim4	rep3	rd1	nopos
DIMSUM_tests	0.02074000331840053	0.16525634644101542	0.00514352082296333	0.5770698523311764	0.2317902770864443	0.1987179487179487	0.11150758251561108	0.01	sim4	rep3	rd1	nopos
ENRICH2_tests	0.33681765389082463	0.08096897295503568	0.08113489298158287	0.5010784801725569	0	0.19412465263993647	0.8061953931691819	0.05	sim4	rep3	rd1	nopos
ROSACE_tests	0.380952380952381	0.03268624522979924	0.08826945412311266	0.493943919031027	0.0041480006636801	0.18811881188118812	0.9209787404733252	0.05	sim4	rep3	rd1	nopos
ROSACENP_tests	0.3557325369172059	0.05790608926497428	0.0469553675128588	0.5352580056412809	0.0041480006636801	0.11660486196950968	0.8600080224628962	0.05	sim4	rep3	rd1	nopos
SLR_tests	0.2196781151484984	0.15065538410486146	0.02721088435374149	0.5488634478181517	0.05359216857474697	0.11021505376344086	0.5931899641577061	0.05	sim4	rep3	rd1	nopos
EDGER_tests	0.2726066036170566	0.14518002322880372	4.977600796416127e-4	0.581715613074498	0	0.00182260024301336	0.6525019857029388	0.05	sim4	rep3	rd1	nopos
LIMMA_tests	0.2616558818649411	0.1561307449809192	0.00165920026547204	0.5805541728886676	0	0.00630119722747322	0.6262907069102462	0.05	sim4	rep3	rd1	nopos
DIMSUM_tests	0.04944416791106686	0.1365521818483491	0.02604944416791107	0.5561639289862287	0.2317902770864443	0.34505494505494505	0.26583407671721676	0.05	sim4	rep3	rd1	nopos
ENRICH2_tests	0.35407333665173385	0.06371329019412643	0.09988385598141696	0.4823295171727228	0	0.22002923976608188	0.8474980142970612	0.1	sim4	rep3	rd1	nopos
ROSACE_tests	0.3862618218018915	0.0273768043802887	0.12593330014932802	0.45628007300481166	0.0041480006636801	0.24586977648202135	0.9338146811071	0.1	sim4	rep3	rd1	nopos
ROSACENP_tests	0.3666832586693214	0.0469553675128588	0.07665505226480836	0.5055583208893314	0.0041480006636801	0.17290419161676646	0.8864821500200561	0.1	sim4	rep3	rd1	nopos
SLR_tests	0.2618218018914883	0.10851169736187158	0.04446656711465074	0.5316077650572424	0.05359216857474697	0.14517876489707476	0.7069892473118279	0.1	sim4	rep3	rd1	nopos
EDGER_tests	0.29517172722747637	0.12261489961838394	8.296001327360213e-4	0.5813837730214036	0	0.00280269058295964	0.7065131056393963	0.1	sim4	rep3	rd1	nopos
LIMMA_tests	0.29284884685581547	0.1249377799900448	0.0041480006636801	0.5780653724904596	0	0.01396648044692737	0.7009531374106434	0.1	sim4	rep3	rd1	nopos
DIMSUM_tests	0.07151153144184504	0.11448481831757092	0.05707648913223826	0.5251368840219014	0.2317902770864443	0.44387096774193546	0.38447814451382695	0.1	sim4	rep3	rd1	nopos
ENRICH2_tests	0.2898622863779658	0.14335490293678446	0.05126928820308611	0.5155135224821636	0	0.15029182879377434	0.6690923018000765	0.005	sim5	rep3	rd1	nopos
ROSACE_tests	0.38460262153641944	0.04430064708810354	0.03600464576074332	0.5307781649245064	0.00431392069022731	0.08560157790927023	0.8967117988394584	0.005	sim5	rep3	rd1	nopos
ROSACENP_tests	0.31956197112991536	0.1093412974946076	0.01343952215032354	0.5533432885349262	0.00431392069022731	0.04035874439461883	0.7450676982591876	0.005	sim5	rep3	rd1	nopos
SLR_tests	0.11846689895470384	0.26746308279409325	0.00348432055749128	0.5561639289862287	0.05442176870748299	0.02857142857142857	0.30696474634565774	0.005	sim5	rep3	rd1	nopos
EDGER_tests	0	0.4332171893147503	0	0.5667828106852497	0	NA	0	0.005	sim5	rep3	rd1	nopos
LIMMA_tests	0.0703500912560146	0.3628670980587357	0	0.5667828106852497	0	0	0.1623898889314439	0.005	sim5	rep3	rd1	nopos
DIMSUM_tests	0.01095072175211548	0.16592002654720425	0.00265472042475526	0.5641280902604945	0.2563464410154306	0.19512195121951215	0.06191369606003753	0.005	sim5	rep3	rd1	nopos
ENRICH2_tests	0.3016426082628173	0.13157458105193298	0.05674464907914385	0.5100381616061058	0	0.15833333333333335	0.6962849482956721	0.01	sim5	rep3	rd1	nopos
ROSACE_tests	0.3869255019080803	0.04197776671644267	0.0469553675128588	0.5198274431723909	0.00431392069022731	0.10822179732313576	0.9021276595744682	0.01	sim5	rep3	rd1	nopos
ROSACENP_tests	0.34179525468724076	0.08710801393728224	0.01841712294673967	0.54836568773851	0.00431392069022731	0.05112851220635651	0.7969052224371374	0.01	sim5	rep3	rd1	nopos
SLR_tests	0.16592002654720425	0.22000995520159283	0.00696864111498257	0.5526796084287373	0.05442176870748299	0.04030710172744722	0.42992261392949266	0.01	sim5	rep3	rd1	nopos
EDGER_tests	0.11116641778662684	0.32205077152812345	1.6592002654720425e-4	0.5666168906587025	0	0.0014903129657228	0.2566066641133665	0.01	sim5	rep3	rd1	nopos
LIMMA_tests	0.15712626514020242	0.2760909241745479	1.6592002654720425e-4	0.5666168906587025	0	0.0010548523206751	0.3626962849482957	0.01	sim5	rep3	rd1	nopos
DIMSUM_tests	0.01526464244234279	0.16160610585697693	0.00530944084951053	0.5614733698357391	0.2563464410154306	0.25806451612903225	0.08630393996247655	0.01	sim5	rep3	rd1	nopos
ENRICH2_tests	0.3515845362535258	0.08163265306122448	0.08279409324705492	0.4839887174381948	0	0.1906035141329259	0.8115664496361548	0.05	sim5	rep3	rd1	nopos
ROSACE_tests	0.39638294342127095	0.03252032520325203	0.09009457441513193	0.4766882362701178	0.00431392069022731	0.18519781718963169	0.9241779497098646	0.05	sim5	rep3	rd1	nopos
ROSACENP_tests	0.3708312593330015	0.05807200929152149	0.04977600796416127	0.5170068027210885	0.00431392069022731	0.1183431952662722	0.8646034816247582	0.05	sim5	rep3	rd1	nopos
SLR_tests	0.24373651899784304	0.14219346275095404	0.0233947237431558	0.5362535258005642	0.05442176870748299	0.08757763975155279	0.6315563198624247	0.05	sim5	rep3	rd1	nopos
EDGER_tests	0.29434212709474034	0.13887506222000995	6.63680106188817e-4	0.5661191305790609	0	0.00224971878515185	0.6794331673688242	0.05	sim5	rep3	rd1	nopos
LIMMA_tests	0.26314916210386596	0.17006802721088435	6.63680106188817e-4	0.5661191305790609	0	0.00251572327044025	0.6074301034086558	0.05	sim5	rep3	rd1	nopos
DIMSUM_tests	0.04048448647751784	0.13638626182180189	0.03252032520325203	0.5342624854819977	0.2563464410154306	0.4454545454545455	0.2288930581613509	0.05	sim5	rep3	rd1	nopos
ENRICH2_tests	0.3668491786958686	0.0663680106188817	0.10701841712294674	0.459764393562303	0	0.22584033613445376	0.8468019915741095	0.1	sim5	rep3	rd1	nopos
ROSACE_tests	0.40069686411149824	0.02820640451302472	0.1329019412643106	0.4338808694209391	0.00431392069022731	0.2490671641791045	0.9342359767891684	0.1	sim5	rep3	rd1	nopos
ROSACENP_tests	0.3824456611913058	0.04645760743321719	0.07615729218516674	0.49062551850008296	0.00431392069022731	0.16606367583212733	0.8916827852998066	0.1	sim5	rep3	rd1	nopos
SLR_tests	0.28222996515679444	0.10370001659200266	0.04065040650406504	0.5189978430396549	0.05442176870748299	0.12589928057553956	0.7312983662940671	0.1	sim5	rep3	rd1	nopos
EDGER_tests	0.3172390907582545	0.11597809855649575	9.955201592832257e-4	0.5657872905259664	0	0.00312825860271115	0.7322864802757564	0.1	sim5	rep3	rd1	nopos
LIMMA_tests	0.2906918865107018	0.14252530280404846	0.00149328023892483	0.5652895304463249	0	0.00511073253833049	0.6710072769054002	0.1	sim5	rep3	rd1	nopos
DIMSUM_tests	0.05989712958354073	0.11697361871577901	0.06703169072507052	0.4997511199601792	0.2563464410154306	0.5281045751633988	0.33864915572232646	0.1	sim5	rep3	rd1	nopos
ENRICH2_tests	0.274597643935623	0.141363862618218	0.05060560809689729	0.5334328853492617	0	0.1556122448979592	0.6601515755883527	0.005	sim6	rep3	rd1	nopos
ROSACE_tests	0.3630330180852829	0.04894640783142525	0.03650240584038494	0.547536087605774	0.0039820806371329	0.09136212624584718	0.8811921063229964	0.005	sim6	rep3	rd1	nopos
ROSACENP_tests	0.2969968475194956	0.11498257839721254	0.01277584204413472	0.5712626514020243	0.0039820806371329	0.04124263524370648	0.7209021345147	0.005	sim6	rep3	rd1	nopos
SLR_tests	0.1098390575742492	0.25833748133399703	0.00564128090260494	0.5727559316409491	0.05342624854819976	0.04885057471264367	0.29833258224425413	0.005	sim6	rep3	rd1	nopos
EDGER_tests	0	0.41596150655384106	0	0.584038493446159	0	NA	0	0.005	sim6	rep3	rd1	nopos
LIMMA_tests	0.12991538078646092	0.28604612576738014	0	0.584038493446159	0	0	0.31232548863183085	0.005	sim6	rep3	rd1	nopos
DIMSUM_tests	0.00962336153973784	0.16625186660029864	0.00497760079641612	0.5790608926497428	0.24008627841380453	0.3409090909090909	0.05471698113207548	0.005	sim6	rep3	rd1	nopos
ENRICH2_tests	0.2852165256346441	0.13074498091919695	0.05956528953044632	0.5244732039157126	0	0.17276227141482195	0.6856800957319505	0.01	sim6	rep3	rd1	nopos
ROSACE_tests	0.3665173386427742	0.04546208727393396	0.04795088767214203	0.5360876057740169	0.0039820806371329	0.1156925540432346	0.8896496173983085	0.01	sim6	rep3	rd1	nopos
ROSACENP_tests	0.31823461091753774	0.0937448149991704	0.02074000331840053	0.5632984901277585	0.0039820806371329	0.06118453255017132	0.7724526782118406	0.01	sim6	rep3	rd1	nopos
SLR_tests	0.14518002322880372	0.2229965156794425	0.01111664177866268	0.5672805707648914	0.05342624854819976	0.07112526539278133	0.39432176656151424	0.01	sim6	rep3	rd1	nopos
EDGER_tests	0.14186162269785962	0.27409988385598144	0	0.584038493446159	0	0	0.3410450737933785	0.01	sim6	rep3	rd1	nopos
LIMMA_tests	0.17272274763563963	0.24323875891820143	3.318400530944085e-4	0.5837066533930645	0	0.00191754554170661	0.41523733546071	0.01	sim6	rep3	rd1	nopos
DIMSUM_tests	0.01526464244234279	0.1606105856976937	0.008130081300813	0.5759084121453459	0.24008627841380453	0.3475177304964539	0.08679245283018867	0.01	sim6	rep3	rd1	nopos
ENRICH2_tests	0.3320059731209557	0.08395553343288535	0.08345777335324374	0.5005807200929152	0	0.2008785942492013	0.7981651376146789	0.05	sim6	rep3	rd1	nopos
ROSACE_tests	0.3758088601294176	0.03617056578729052	0.09507217521154804	0.4889663182346109	0.0039820806371329	0.20190274841437633	0.9122029802658076	0.05	sim6	rep3	rd1	nopos
ROSACENP_tests	0.351750456280073	0.06022896963663514	0.05292848846855815	0.5311100049776007	0.0039820806371329	0.13079130791307914	0.8538058799838905	0.05	sim6	rep3	rd1	nopos
SLR_tests	0.22498755599800896	0.14318898291023727	0.02422432387589182	0.5541728886676622	0.05342624854819976	0.09720372836218376	0.6110860748084723	0.05	sim6	rep3	rd1	nopos
EDGER_tests	0.2760909241745479	0.13987058237929317	3.318400530944085e-4	0.5837066533930645	0	0.00120048019207683	0.6637415237335461	0.05	sim6	rep3	rd1	nopos
LIMMA_tests	0.26082628173220507	0.15513522482163597	0.00248880039820806	0.5815496930479509	0	0.00945179584120982	0.6270442760271241	0.05	sim6	rep3	rd1	nopos
DIMSUM_tests	0.0429732868757259	0.1329019412643106	0.03782976605276256	0.5462087273933964	0.24008627841380453	0.4681724845995893	0.24433962264150944	0.05	sim6	rep3	rd1	nopos
ENRICH2_tests	0.3504230960676954	0.06553841048614568	0.10436369669819148	0.4796747967479675	0	0.2294782925939438	0.8424411647387315	0.1	sim6	rep3	rd1	nopos
ROSACE_tests	0.3821138211382114	0.02986560477849676	0.13124274099883856	0.4527957524473204	0.0039820806371329	0.25565610859728505	0.927507047925896	0.1	sim6	rep3	rd1	nopos
ROSACENP_tests	0.3622034179525469	0.04977600796416127	0.08080305292848847	0.5032354405176704	0.0039820806371329	0.18239700374531836	0.8791784132098268	0.1	sim6	rep3	rd1	nopos
SLR_tests	0.2628173220507715	0.1053592168574747	0.04048448647751784	0.5379127260660361	0.05342624854819976	0.13347921225382933	0.7138350608382155	0.1	sim6	rep3	rd1	nopos
EDGER_tests	0.2946739671478347	0.12128753940600633	0.00116144018583042	0.5828770532603286	0	0.00392596747055524	0.7084164339848424	0.1	sim6	rep3	rd1	nopos
LIMMA_tests	0.29417620706819314	0.12178529948564792	0.00514352082296333	0.5788949726231957	0	0.0171840354767184	0.7072197846031113	0.1	sim6	rep3	rd1	nopos
DIMSUM_tests	0.06520657043305127	0.11066865770698524	0.07200929152148665	0.5120292019246723	0.24008627841380453	0.5247883917775091	0.3707547169811321	0.1	sim6	rep3	rd1	nopos
ENRICH2_tests	0.28654388584702173	0.14551186328189814	0.05010784801725568	0.5178364028538245	0	0.1488417939871858	0.6632104454685099	0.005	sim7	rep3	rd1	nopos
ROSACE_tests	0.3797909407665505	0.04811680769868923	0.03484320557491289	0.5327692052430728	0.00447984071677451	0.08403361344537816	0.8875533152384646	0.005	sim7	rep3	rd1	nopos
ROSACENP_tests	0.27277252364360377	0.15513522482163597	0.01310768209722913	0.5545047287207566	0.00447984071677451	0.04585026117237377	0.6374563784412564	0.005	sim7	rep3	rd1	nopos
SLR_tests	0.11614401858304298	0.2722747635639622	0.00497760079641612	0.5571594491455119	0.04944416791106686	0.0410958904109589	0.299017513882956	0.005	sim7	rep3	rd1	nopos
EDGER_tests	0	0.43205574912891986	0	0.5679442508710801	0	NA	0	0.005	sim7	rep3	rd1	nopos
LIMMA_tests	0.13373154139704663	0.29832420773187324	0	0.5679442508710801	0	0	0.30952380952380953	0.005	sim7	rep3	rd1	nopos
DIMSUM_tests	0.01526464244234279	0.17454786792765886	0.00116144018583042	0.5662850506056081	0.24274099883855985	0.0707070707070707	0.08041958041958042	0.005	sim7	rep3	rd1	nopos
