	c_0	c_1	c_2	c_3	c_4	c_5
var2764	195.0	180.0	175.0	188.0	198.0	194.0
var2765	101.0	106.0	83.0	103.0	104.0	101.0
var2766	155.0	260.0	303.0	376.0	463.0	576.0
var2767	100.0	169.0	203.0	220.0	219.0	255.0
var2768	149.0	125.0	97.0	93.0	70.0	36.0
var2769	208.0	192.0	192.0	165.0	169.0	126.0
var2770	113.0	146.0	127.0	139.0	137.0	165.0
var2771	185.0	102.0	76.0	82.0	42.0	25.0
var2772	125.0	105.0	110.0	114.0	101.0	87.0
var2773	117.0	86.0	124.0	118.0	118.0	129.0
var2774	104.0	116.0	95.0	79.0	69.0	54.0
var2775	91.0	99.0	83.0	58.0	56.0	45.0
var2776	181.0	183.0	212.0	263.0	350.0	398.0
var2777	223.0	162.0	184.0	136.0	135.0	84.0
var2778	192.0	120.0	92.0	48.0	36.0	18.0
var2779	130.0	150.0	142.0	100.0	105.0	87.0
var2780	164.0	205.0	202.0	229.0	174.0	162.0
var2781	183.0	248.0	250.0	303.0	330.0	346.0
var2782	147.0	100.0	69.0	31.0	15.0	8.0
var2783	97.0	101.0	116.0	97.0	111.0	93.0
var2784	162.0	199.0	221.0	241.0	234.0	209.0
var2785	213.0	137.0	120.0	88.0	64.0	37.0
var2786	128.0	125.0	121.0	100.0	113.0	100.0
var2787	381.0	356.0	337.0	337.0	274.0	252.0
var2788	103.0	104.0	79.0	74.0	70.0	52.0
var2789	300.0	295.0	312.0	379.0	356.0	321.0
var2790	311.0	359.0	337.0	345.0	325.0	292.0
var2791	185.0	210.0	199.0	212.0	198.0	178.0
var2792	306.0	303.0	299.0	266.0	211.0	188.0
var2793	297.0	261.0	273.0	222.0	211.0	166.0
var2794	177.0	163.0	108.0	86.0	72.0	26.0
var2795	144.0	161.0	176.0	193.0	209.0	216.0
var2796	128.0	138.0	141.0	182.0	191.0	184.0
var2797	174.0	164.0	153.0	164.0	143.0	118.0
var2798	81.0	85.0	56.0	62.0	44.0	27.0
var2799	218.0	260.0	273.0	272.0	276.0	314.0
var2800	288.0	352.0	388.0	372.0	428.0	443.0
var2801	150.0	111.0	94.0	77.0	65.0	27.0
var2802	149.0	159.0	207.0	228.0	208.0	238.0
var2803	148.0	143.0	86.0	82.0	88.0	71.0
var2804	141.0	143.0	161.0	156.0	144.0	169.0
var2805	92.0	117.0	147.0	158.0	181.0	170.0
var2806	119.0	110.0	87.0	74.0	95.0	59.0
var2807	224.0	141.0	143.0	127.0	79.0	61.0
var2808	262.0	257.0	312.0	404.0	399.0	403.0
var2809	499.0	550.0	583.0	658.0	670.0	664.0
var2810	288.0	335.0	434.0	487.0	542.0	610.0
var2811	115.0	133.0	158.0	180.0	213.0	216.0
var2812	119.0	103.0	95.0	86.0	65.0	53.0
var2813	205.0	208.0	186.0	171.0	162.0	144.0
var2814	210.0	173.0	171.0	121.0	124.0	85.0
var2815	133.0	161.0	179.0	178.0	201.0	176.0
var2816	285.0	390.0	470.0	629.0	715.0	848.0
var2817	234.0	272.0	396.0	444.0	493.0	527.0
var2818	176.0	142.0	107.0	92.0	70.0	46.0
var2819	248.0	286.0	292.0	285.0	245.0	225.0
var2820	166.0	206.0	261.0	312.0	349.0	311.0
var2821	296.0	311.0	261.0	237.0	200.0	149.0
var2822	139.0	191.0	209.0	218.0	247.0	231.0
var2823	393.0	379.0	362.0	318.0	260.0	257.0
var2824	74.0	51.0	32.0	21.0	6.0	4.0
var2825	232.0	287.0	300.0	379.0	362.0	384.0
var2826	310.0	307.0	326.0	326.0	319.0	267.0
var2827	72.0	98.0	119.0	147.0	118.0	146.0
var2828	344.0	230.0	230.0	149.0	141.0	116.0
var2829	92.0	126.0	174.0	215.0	263.0	278.0
var2830	189.0	203.0	158.0	173.0	139.0	123.0
var2831	278.0	230.0	158.0	149.0	76.0	70.0
var2832	159.0	173.0	210.0	218.0	245.0	223.0
var2833	180.0	172.0	149.0	122.0	102.0	91.0
var2834	121.0	151.0	229.0	313.0	336.0	408.0
var2835	85.0	91.0	88.0	71.0	56.0	46.0
var2836	440.0	385.0	347.0	284.0	225.0	161.0
var2837	140.0	147.0	148.0	114.0	141.0	110.0
var2838	153.0	168.0	147.0	157.0	171.0	173.0
var2839	111.0	120.0	144.0	130.0	133.0	112.0
var2840	273.0	222.0	143.0	97.0	81.0	55.0
var2841	153.0	114.0	72.0	37.0	30.0	26.0
var2842	119.0	146.0	144.0	146.0	149.0	163.0
var2843	131.0	135.0	101.0	69.0	51.0	38.0
var2844	265.0	220.0	231.0	192.0	153.0	101.0
var2845	115.0	116.0	159.0	147.0	165.0	131.0
var2846	280.0	267.0	289.0	338.0	345.0	291.0
var2847	128.0	140.0	118.0	92.0	98.0	53.0
var2848	303.0	289.0	296.0	285.0	274.0	229.0
var2849	162.0	188.0	220.0	261.0	249.0	317.0
var2850	147.0	165.0	198.0	183.0	190.0	155.0
var2851	203.0	215.0	289.0	224.0	260.0	254.0
var2852	312.0	346.0	274.0	262.0	219.0	236.0
var2853	194.0	122.0	98.0	67.0	58.0	41.0
var2854	165.0	189.0	172.0	179.0	147.0	154.0
var2855	164.0	165.0	165.0	116.0	157.0	118.0
var2856	134.0	188.0	251.0	279.0	361.0	386.0
var2857	174.0	152.0	119.0	110.0	111.0	104.0
var2858	122.0	156.0	165.0	142.0	135.0	156.0
var2859	123.0	146.0	172.0	132.0	171.0	115.0
var2860	106.0	105.0	67.0	90.0	65.0	56.0
var2861	149.0	85.0	77.0	44.0	27.0	16.0
var2862	318.0	409.0	393.0	376.0	326.0	325.0
var2863	236.0	312.0	394.0	515.0	621.0	678.0
var2864	195.0	168.0	149.0	133.0	112.0	109.0
var2865	242.0	255.0	200.0	167.0	184.0	116.0
var2866	174.0	218.0	200.0	177.0	137.0	122.0
var2867	157.0	122.0	110.0	77.0	52.0	61.0
var2868	220.0	162.0	104.0	87.0	49.0	35.0
var2869	214.0	214.0	274.0	242.0	253.0	295.0
var2870	149.0	125.0	111.0	71.0	46.0	28.0
var2871	401.0	496.0	655.0	826.0	1094.0	1192.0
var2872	244.0	299.0	269.0	323.0	262.0	307.0
var2873	656.0	542.0	410.0	333.0	260.0	201.0
var2874	165.0	118.0	110.0	73.0	56.0	32.0
var2875	109.0	86.0	88.0	67.0	54.0	27.0
var2876	203.0	196.0	189.0	185.0	204.0	164.0
var2877	384.0	415.0	388.0	382.0	365.0	326.0
var2878	291.0	257.0	203.0	183.0	150.0	98.0
var2879	250.0	182.0	149.0	100.0	84.0	54.0
var2880	137.0	152.0	167.0	198.0	220.0	244.0
var2881	107.0	70.0	55.0	45.0	15.0	25.0
var2882	113.0	149.0	134.0	150.0	123.0	113.0
var2883	315.0	231.0	198.0	117.0	86.0	44.0
var2884	151.0	177.0	271.0	275.0	335.0	380.0
var2885	190.0	244.0	283.0	329.0	389.0	419.0
var2886	219.0	163.0	151.0	106.0	107.0	68.0
var2887	171.0	182.0	190.0	206.0	200.0	217.0
var2888	258.0	271.0	313.0	346.0	351.0	389.0
var2889	287.0	224.0	221.0	177.0	129.0	90.0
var2890	131.0	167.0	122.0	106.0	99.0	87.0
var2891	181.0	146.0	117.0	95.0	82.0	44.0
var2892	173.0	158.0	108.0	67.0	46.0	31.0
var2893	154.0	170.0	164.0	161.0	129.0	132.0
var2894	284.0	277.0	295.0	294.0	263.0	258.0
var2895	159.0	148.0	120.0	106.0	75.0	52.0
var2896	168.0	227.0	355.0	511.0	655.0	805.0
var2897	157.0	129.0	141.0	156.0	118.0	100.0
var2898	218.0	221.0	214.0	224.0	178.0	147.0
var2899	217.0	161.0	103.0	53.0	39.0	27.0
var2900	131.0	78.0	55.0	31.0	20.0	25.0
var2901	308.0	314.0	329.0	341.0	355.0	382.0
var2902	333.0	231.0	173.0	177.0	115.0	88.0
var2903	175.0	254.0	440.0	660.0	908.0	1397.0
var2904	271.0	334.0	352.0	326.0	309.0	312.0
var2905	241.0	294.0	348.0	397.0	487.0	555.0
var2906	215.0	244.0	312.0	329.0	402.0	437.0
var2907	310.0	338.0	307.0	290.0	214.0	215.0
var2908	266.0	351.0	466.0	507.0	643.0	699.0
var2909	127.0	186.0	228.0	253.0	283.0	296.0
var2910	112.0	96.0	61.0	52.0	50.0	23.0
var2911	107.0	111.0	92.0	136.0	132.0	148.0
var2912	216.0	313.0	244.0	271.0	242.0	225.0
var2913	138.0	99.0	72.0	45.0	23.0	14.0
var2914	178.0	207.0	223.0	234.0	166.0	165.0
var2915	171.0	157.0	201.0	227.0	207.0	193.0
var2916	189.0	126.0	103.0	89.0	51.0	47.0
var2917	141.0	192.0	233.0	304.0	372.0	433.0
var2918	86.0	126.0	136.0	136.0	161.0	158.0
var2919	138.0	186.0	183.0	198.0	218.0	245.0
var2920	212.0	161.0	148.0	105.0	96.0	85.0
var2921	99.0	112.0	120.0	113.0	90.0	96.0
var2922	159.0	111.0	100.0	84.0	67.0	39.0
var2923	80.0	117.0	120.0	126.0	137.0	140.0
var2924	139.0	183.0	192.0	213.0	223.0	260.0
var2925	146.0	192.0	169.0	174.0	176.0	158.0
var2926	156.0	130.0	110.0	94.0	86.0	55.0
var2927	247.0	240.0	212.0	225.0	200.0	173.0
var2928	161.0	146.0	95.0	80.0	45.0	49.0
var2929	114.0	143.0	133.0	146.0	155.0	153.0
var2930	167.0	231.0	361.0	497.0	692.0	1019.0
var2931	141.0	127.0	155.0	109.0	93.0	71.0
var2932	221.0	159.0	131.0	94.0	65.0	41.0
var2933	258.0	348.0	387.0	382.0	441.0	439.0
var2934	212.0	144.0	165.0	172.0	124.0	111.0
var2935	178.0	154.0	166.0	127.0	124.0	115.0
var2936	310.0	281.0	259.0	198.0	158.0	120.0
var2937	344.0	351.0	337.0	335.0	274.0	257.0
var2938	189.0	259.0	282.0	275.0	321.0	340.0
var2939	182.0	216.0	208.0	215.0	178.0	154.0
var2940	140.0	115.0	106.0	117.0	82.0	67.0
var2941	81.0	39.0	26.0	12.0	3.0	2.0
var2942	124.0	131.0	115.0	113.0	119.0	136.0
var2943	225.0	178.0	158.0	123.0	70.0	66.0
var2944	142.0	113.0	79.0	64.0	35.0	20.0
var2945	281.0	304.0	272.0	293.0	271.0	207.0
var2946	286.0	318.0	373.0	305.0	304.0	270.0
var2947	107.0	142.0	135.0	118.0	124.0	85.0
var2948	143.0	89.0	91.0	65.0	51.0	37.0
var2949	191.0	276.0	326.0	368.0	490.0	415.0
var2950	66.0	58.0	71.0	77.0	61.0	43.0
var2951	276.0	201.0	149.0	84.0	68.0	43.0
var2952	401.0	419.0	390.0	308.0	286.0	270.0
var2953	168.0	142.0	116.0	79.0	62.0	33.0
var2954	128.0	80.0	40.0	26.0	16.0	6.0
var2955	147.0	106.0	90.0	75.0	66.0	57.0
var2956	287.0	274.0	280.0	329.0	307.0	290.0
var2957	164.0	219.0	220.0	288.0	304.0	325.0
var2958	67.0	52.0	72.0	58.0	54.0	58.0
var2959	164.0	180.0	201.0	204.0	250.0	251.0
var2960	150.0	124.0	151.0	141.0	120.0	102.0
var2961	125.0	113.0	83.0	84.0	52.0	43.0
var2962	75.0	56.0	29.0	25.0	11.0	3.0
var2963	96.0	102.0	94.0	103.0	96.0	83.0
var2964	154.0	147.0	158.0	127.0	122.0	106.0
var2965	147.0	169.0	302.0	349.0	456.0	608.0
var2966	472.0	517.0	570.0	571.0	636.0	549.0
var2967	251.0	195.0	160.0	126.0	120.0	101.0
var2968	228.0	258.0	245.0	198.0	232.0	216.0
var2969	228.0	212.0	170.0	155.0	134.0	91.0
var2970	214.0	189.0	105.0	73.0	53.0	16.0
var2971	257.0	238.0	246.0	250.0	253.0	224.0
var2972	105.0	103.0	73.0	50.0	45.0	37.0
var2973	230.0	253.0	247.0	168.0	158.0	101.0
var2974	211.0	277.0	298.0	347.0	464.0	453.0
var2975	201.0	207.0	230.0	211.0	237.0	251.0
var2976	205.0	186.0	183.0	149.0	131.0	101.0
var2977	405.0	439.0	443.0	478.0	498.0	496.0
var2978	111.0	104.0	80.0	90.0	96.0	73.0
var2979	147.0	150.0	161.0	125.0	139.0	117.0
var2980	457.0	445.0	468.0	409.0	425.0	405.0
var2981	253.0	328.0	357.0	391.0	422.0	434.0
var2982	187.0	159.0	166.0	186.0	134.0	100.0
var2983	116.0	106.0	64.0	45.0	34.0	20.0
var2984	203.0	219.0	209.0	313.0	298.0	330.0
var2985	315.0	365.0	304.0	250.0	173.0	173.0
var2986	287.0	247.0	239.0	187.0	154.0	144.0
var2987	133.0	160.0	202.0	209.0	223.0	251.0
var2988	283.0	271.0	274.0	221.0	190.0	167.0
var2989	191.0	225.0	251.0	234.0	228.0	217.0
var2990	460.0	424.0	394.0	349.0	323.0	352.0
var2991	110.0	119.0	126.0	102.0	83.0	93.0
var2992	164.0	144.0	99.0	80.0	69.0	36.0
var2993	161.0	230.0	338.0	481.0	631.0	810.0
var2994	132.0	214.0	257.0	309.0	405.0	448.0
var2995	140.0	112.0	135.0	140.0	122.0	86.0
var2996	181.0	219.0	167.0	217.0	217.0	159.0
var2997	144.0	106.0	86.0	39.0	27.0	10.0
var2998	323.0	330.0	269.0	214.0	189.0	167.0
var2999	158.0	149.0	146.0	126.0	131.0	141.0
var3000	204.0	147.0	156.0	133.0	107.0	99.0
var3001	173.0	247.0	324.0	422.0	481.0	580.0
var3002	99.0	72.0	47.0	34.0	16.0	18.0
var3003	169.0	177.0	160.0	183.0	134.0	106.0
var3004	93.0	113.0	126.0	112.0	103.0	112.0
var3005	79.0	80.0	66.0	61.0	56.0	47.0
var3006	240.0	247.0	254.0	242.0	243.0	228.0
var3007	105.0	102.0	112.0	82.0	70.0	65.0
var3008	201.0	212.0	172.0	149.0	137.0	88.0
var3009	201.0	154.0	133.0	96.0	58.0	34.0
var3010	155.0	178.0	170.0	188.0	152.0	150.0
var3011	305.0	318.0	338.0	373.0	411.0	363.0
var3012	200.0	247.0	239.0	223.0	222.0	211.0
var3013	373.0	332.0	299.0	264.0	220.0	163.0
var3014	112.0	96.0	110.0	95.0	104.0	90.0
var3015	258.0	300.0	297.0	288.0	323.0	308.0
var3016	204.0	293.0	333.0	347.0	411.0	469.0
var3017	224.0	228.0	172.0	157.0	132.0	84.0
var3018	190.0	257.0	285.0	342.0	373.0	420.0
var3019	181.0	143.0	126.0	82.0	101.0	57.0
var3020	190.0	178.0	161.0	152.0	128.0	100.0
var3021	159.0	150.0	126.0	120.0	81.0	67.0
var3022	119.0	162.0	171.0	139.0	153.0	137.0
var3023	291.0	243.0	172.0	115.0	99.0	56.0
var3024	397.0	432.0	413.0	440.0	432.0	398.0
var3025	112.0	90.0	104.0	104.0	119.0	105.0
var3026	215.0	210.0	196.0	123.0	105.0	80.0
var3027	134.0	110.0	88.0	87.0	52.0	46.0
var3028	158.0	191.0	276.0	271.0	331.0	429.0
var3029	81.0	110.0	104.0	146.0	138.0	171.0
var3030	216.0	130.0	86.0	45.0	40.0	11.0
var3031	246.0	277.0	254.0	235.0	224.0	175.0
var3032	207.0	165.0	136.0	75.0	57.0	47.0
var3033	279.0	214.0	227.0	184.0	151.0	114.0
var3034	265.0	307.0	303.0	324.0	357.0	301.0
var3035	256.0	168.0	93.0	61.0	34.0	24.0
var3036	285.0	328.0	359.0	407.0	464.0	432.0
var3037	353.0	342.0	295.0	260.0	200.0	210.0
var3038	259.0	246.0	248.0	256.0	197.0	166.0
var3039	158.0	125.0	51.0	43.0	24.0	12.0
var3040	194.0	133.0	87.0	75.0	58.0	26.0
var3041	209.0	177.0	111.0	90.0	51.0	42.0
var3042	141.0	241.0	343.0	520.0	769.0	998.0
var3043	121.0	97.0	84.0	77.0	55.0	32.0
var3044	365.0	315.0	308.0	294.0	280.0	247.0
var3045	130.0	124.0	126.0	68.0	68.0	36.0
var3046	151.0	147.0	149.0	149.0	132.0	108.0
var3047	137.0	162.0	135.0	118.0	122.0	85.0
var3048	308.0	197.0	156.0	76.0	63.0	33.0
var3049	197.0	174.0	154.0	127.0	90.0	78.0
var3050	131.0	130.0	121.0	112.0	106.0	61.0
var3051	66.0	87.0	48.0	50.0	37.0	26.0
var3052	155.0	201.0	192.0	210.0	219.0	228.0
var3053	219.0	297.0	354.0	463.0	519.0	565.0
var3054	123.0	86.0	59.0	41.0	27.0	15.0
var3055	118.0	121.0	128.0	104.0	103.0	102.0
var3056	184.0	219.0	233.0	251.0	297.0	369.0
var3057	291.0	169.0	124.0	95.0	51.0	47.0
var3058	234.0	244.0	201.0	163.0	136.0	105.0
var3059	103.0	129.0	159.0	157.0	196.0	210.0
var3060	449.0	470.0	371.0	318.0	236.0	221.0
var3061	251.0	369.0	547.0	723.0	1018.0	1276.0
var3062	154.0	135.0	108.0	82.0	62.0	40.0
var3063	103.0	102.0	102.0	79.0	68.0	61.0
var3064	75.0	85.0	89.0	93.0	46.0	45.0
var3065	77.0	116.0	134.0	175.0	162.0	159.0
var3066	256.0	226.0	207.0	196.0	174.0	124.0
var3067	114.0	85.0	94.0	68.0	65.0	48.0
var3068	97.0	116.0	107.0	117.0	113.0	113.0
var3069	417.0	417.0	441.0	454.0	445.0	472.0
var3070	209.0	280.0	323.0	339.0	324.0	370.0
var3071	181.0	179.0	183.0	148.0	113.0	117.0
var3072	83.0	53.0	58.0	46.0	39.0	31.0
var3073	136.0	121.0	113.0	84.0	76.0	68.0
var3074	179.0	154.0	93.0	58.0	55.0	45.0
var3075	228.0	215.0	191.0	196.0	158.0	130.0
var3076	268.0	279.0	322.0	297.0	273.0	253.0
var3077	260.0	205.0	100.0	76.0	55.0	38.0
var3078	142.0	165.0	141.0	164.0	156.0	165.0
var3079	100.0	132.0	192.0	182.0	210.0	146.0
var3080	211.0	235.0	216.0	173.0	182.0	120.0
var3081	145.0	136.0	128.0	98.0	104.0	76.0
var3082	269.0	166.0	108.0	86.0	50.0	24.0
var3083	111.0	136.0	115.0	110.0	98.0	118.0
var3084	152.0	191.0	194.0	226.0	206.0	195.0
var3085	80.0	75.0	42.0	39.0	37.0	24.0
var3086	149.0	163.0	125.0	98.0	92.0	85.0
var3087	164.0	283.0	355.0	439.0	575.0	733.0
var3088	179.0	142.0	147.0	97.0	108.0	69.0
var3089	110.0	141.0	133.0	164.0	156.0	166.0
var3090	179.0	123.0	96.0	76.0	61.0	25.0
var3091	140.0	188.0	205.0	268.0	288.0	386.0
var3092	203.0	196.0	230.0	250.0	208.0	167.0
var3093	283.0	263.0	241.0	218.0	190.0	184.0
var3094	356.0	320.0	331.0	300.0	267.0	193.0
var3095	352.0	411.0	488.0	549.0	585.0	581.0
var3096	241.0	382.0	363.0	425.0	460.0	456.0
var3097	137.0	139.0	149.0	180.0	181.0	161.0
var3098	127.0	153.0	118.0	131.0	105.0	78.0
var3099	301.0	253.0	220.0	179.0	153.0	108.0
var3100	149.0	205.0	274.0	351.0	423.0	493.0
var3101	166.0	170.0	176.0	128.0	142.0	96.0
var3102	143.0	116.0	133.0	150.0	113.0	113.0
var3103	143.0	125.0	127.0	117.0	111.0	99.0
var3104	198.0	201.0	155.0	152.0	118.0	98.0
var3105	180.0	174.0	201.0	191.0	209.0	193.0
var3106	469.0	377.0	304.0	235.0	166.0	108.0
var3107	310.0	413.0	481.0	655.0	693.0	862.0
var3108	143.0	149.0	189.0	161.0	136.0	131.0
var3109	217.0	200.0	235.0	244.0	200.0	171.0
var3110	97.0	56.0	41.0	22.0	3.0	7.0
var3111	126.0	111.0	112.0	142.0	106.0	125.0
var3112	163.0	94.0	37.0	30.0	12.0	13.0
var3113	79.0	85.0	106.0	81.0	81.0	63.0
var3114	294.0	351.0	404.0	443.0	549.0	556.0
var3115	344.0	297.0	280.0	236.0	224.0	129.0
var3116	170.0	123.0	62.0	33.0	19.0	13.0
var3117	111.0	118.0	138.0	167.0	158.0	181.0
var3118	141.0	134.0	102.0	74.0	66.0	67.0
var3119	213.0	197.0	183.0	162.0	152.0	120.0
var3120	205.0	169.0	142.0	131.0	90.0	63.0
var3121	193.0	204.0	173.0	140.0	128.0	87.0
var3122	162.0	252.0	259.0	308.0	302.0	345.0
var3123	161.0	217.0	195.0	224.0	234.0	231.0
var3124	116.0	82.0	66.0	42.0	27.0	16.0
var3125	200.0	216.0	200.0	198.0	214.0	155.0
var3126	154.0	160.0	115.0	96.0	85.0	55.0
var3127	103.0	95.0	101.0	72.0	57.0	44.0
var3128	116.0	145.0	150.0	167.0	189.0	180.0
var3129	185.0	163.0	163.0	186.0	156.0	126.0
var3130	385.0	413.0	440.0	403.0	434.0	394.0
var3131	310.0	341.0	352.0	377.0	331.0	352.0
var3132	208.0	165.0	143.0	95.0	86.0	68.0
var3133	136.0	189.0	174.0	179.0	201.0	208.0
var3134	254.0	189.0	136.0	106.0	48.0	46.0
var3135	330.0	294.0	323.0	318.0	357.0	295.0
var3136	126.0	201.0	292.0	429.0	596.0	756.0
var3137	279.0	184.0	129.0	74.0	42.0	33.0
var3138	189.0	181.0	145.0	142.0	111.0	94.0
var3139	218.0	243.0	252.0	209.0	184.0	166.0
var3140	199.0	176.0	168.0	136.0	122.0	87.0
var3141	197.0	196.0	218.0	229.0	248.0	230.0
var3142	234.0	216.0	144.0	121.0	86.0	76.0
var3143	173.0	131.0	74.0	53.0	26.0	19.0
var3144	214.0	145.0	115.0	67.0	42.0	32.0
var3145	453.0	511.0	552.0	601.0	576.0	631.0
var3146	193.0	261.0	359.0	471.0	653.0	789.0
var3147	147.0	183.0	147.0	139.0	105.0	92.0
var3148	134.0	183.0	192.0	190.0	222.0	206.0
var3149	86.0	130.0	189.0	235.0	308.0	403.0
var3150	284.0	273.0	226.0	199.0	214.0	166.0
var3151	251.0	310.0	355.0	404.0	427.0	430.0
var3152	126.0	172.0	236.0	253.0	262.0	287.0
var3153	222.0	166.0	106.0	68.0	62.0	35.0
var3154	119.0	129.0	138.0	129.0	132.0	98.0
var3155	184.0	207.0	238.0	319.0	391.0	345.0
var3156	200.0	251.0	219.0	207.0	200.0	176.0
var3157	273.0	322.0	291.0	274.0	226.0	196.0
var3158	150.0	81.0	43.0	17.0	10.0	8.0
var3159	218.0	212.0	197.0	140.0	115.0	89.0
var3160	111.0	115.0	91.0	110.0	108.0	105.0
var3161	118.0	135.0	109.0	113.0	84.0	53.0
var3162	104.0	146.0	183.0	241.0	276.0	299.0
var3163	154.0	163.0	200.0	215.0	239.0	277.0
var3164	133.0	137.0	112.0	103.0	75.0	94.0
var3165	225.0	288.0	321.0	318.0	300.0	325.0
var3166	112.0	110.0	117.0	121.0	165.0	148.0
var3167	165.0	188.0	201.0	204.0	216.0	210.0
var3168	176.0	123.0	105.0	62.0	36.0	42.0
var3169	138.0	129.0	168.0	205.0	187.0	252.0
var3170	245.0	158.0	128.0	88.0	52.0	37.0
var3171	503.0	552.0	671.0	716.0	747.0	746.0
var3172	318.0	233.0	184.0	148.0	114.0	81.0
var3173	183.0	158.0	119.0	90.0	73.0	52.0
var3174	114.0	105.0	96.0	96.0	70.0	58.0
var3175	137.0	112.0	119.0	81.0	61.0	67.0
var3176	123.0	162.0	182.0	217.0	235.0	273.0
var3177	169.0	194.0	258.0	282.0	319.0	324.0
var3178	137.0	167.0	211.0	235.0	289.0	277.0
var3179	122.0	112.0	88.0	60.0	35.0	33.0
var3180	149.0	159.0	183.0	191.0	165.0	159.0
var3181	235.0	252.0	302.0	310.0	375.0	360.0
var3182	75.0	100.0	110.0	121.0	113.0	93.0
var3183	168.0	143.0	137.0	105.0	93.0	81.0
var3184	207.0	220.0	223.0	202.0	177.0	126.0
var3185	136.0	193.0	204.0	229.0	231.0	237.0
var3186	212.0	229.0	253.0	336.0	397.0	433.0
var3187	236.0	258.0	292.0	356.0	361.0	360.0
var3188	332.0	334.0	325.0	295.0	302.0	306.0
var3189	220.0	213.0	213.0	180.0	167.0	132.0
var3190	267.0	321.0	330.0	388.0	410.0	431.0
var3191	353.0	425.0	465.0	521.0	496.0	533.0
var3192	242.0	241.0	235.0	235.0	230.0	204.0
var3193	181.0	223.0	256.0	269.0	320.0	311.0
var3194	275.0	142.0	110.0	62.0	34.0	26.0
var3195	108.0	58.0	38.0	21.0	22.0	9.0
var3196	132.0	129.0	113.0	82.0	79.0	64.0
var3197	224.0	262.0	187.0	161.0	109.0	91.0
var3198	79.0	87.0	154.0	160.0	182.0	234.0
var3199	93.0	127.0	152.0	182.0	210.0	224.0
var3200	95.0	85.0	81.0	52.0	42.0	31.0
var3201	134.0	120.0	138.0	142.0	104.0	101.0
var3202	168.0	242.0	277.0	358.0	477.0	584.0
var3203	128.0	108.0	66.0	30.0	24.0	13.0
var3204	120.0	80.0	34.0	20.0	12.0	8.0
var3205	219.0	242.0	300.0	370.0	438.0	444.0
var3206	406.0	442.0	448.0	434.0	426.0	375.0
var3207	168.0	114.0	78.0	46.0	32.0	29.0
var3208	182.0	187.0	226.0	194.0	174.0	151.0
var3209	275.0	318.0	317.0	302.0	288.0	229.0
var3210	146.0	145.0	135.0	98.0	66.0	67.0
var3211	107.0	136.0	136.0	141.0	168.0	154.0
var3212	202.0	158.0	139.0	113.0	84.0	71.0
var3213	230.0	209.0	199.0	178.0	164.0	107.0
var3214	346.0	253.0	175.0	120.0	72.0	48.0
var3215	133.0	136.0	107.0	115.0	86.0	66.0
var3216	259.0	167.0	109.0	74.0	33.0	25.0
var3217	170.0	141.0	145.0	136.0	96.0	92.0
var3218	153.0	94.0	63.0	45.0	24.0	15.0
var3219	179.0	166.0	120.0	98.0	62.0	35.0
var3220	239.0	208.0	189.0	187.0	194.0	190.0
var3221	261.0	231.0	214.0	183.0	155.0	136.0
var3222	94.0	90.0	115.0	90.0	64.0	73.0
var3223	194.0	195.0	219.0	187.0	222.0	200.0
var3224	185.0	216.0	290.0	315.0	369.0	406.0
var3225	151.0	133.0	120.0	85.0	57.0	49.0
var3226	243.0	182.0	156.0	113.0	84.0	38.0
var3227	178.0	150.0	141.0	107.0	81.0	66.0
var3228	172.0	135.0	110.0	121.0	98.0	70.0
var3229	349.0	246.0	157.0	141.0	104.0	59.0
var3230	174.0	163.0	173.0	137.0	121.0	134.0
var3231	173.0	259.0	386.0	544.0	712.0	954.0
var3232	176.0	178.0	105.0	89.0	69.0	38.0
var3233	154.0	83.0	79.0	43.0	16.0	14.0
var3234	141.0	150.0	142.0	147.0	118.0	88.0
var3235	130.0	125.0	167.0	194.0	152.0	174.0
var3236	357.0	457.0	573.0	654.0	730.0	748.0
var3237	381.0	361.0	282.0	195.0	154.0	103.0
var3238	199.0	216.0	201.0	216.0	170.0	162.0
var3239	230.0	207.0	160.0	97.0	70.0	83.0
var3240	114.0	118.0	125.0	108.0	110.0	75.0
var3241	120.0	124.0	116.0	108.0	84.0	80.0
var3242	276.0	245.0	281.0	255.0	237.0	232.0
var3243	283.0	261.0	246.0	214.0	228.0	161.0
var3244	194.0	263.0	317.0	361.0	434.0	475.0
var3245	160.0	156.0	159.0	141.0	128.0	119.0
var3246	196.0	226.0	239.0	280.0	287.0	241.0
var3247	153.0	120.0	72.0	50.0	38.0	28.0
var3248	237.0	227.0	210.0	176.0	159.0	124.0
var3249	198.0	218.0	149.0	128.0	136.0	119.0
var3250	159.0	139.0	184.0	185.0	194.0	181.0
var3251	103.0	140.0	208.0	244.0	287.0	385.0
var3252	277.0	213.0	204.0	175.0	142.0	96.0
var3253	229.0	170.0	105.0	78.0	79.0	38.0
var3254	215.0	260.0	310.0	378.0	468.0	440.0
var3255	156.0	232.0	254.0	292.0	350.0	353.0
var3256	225.0	288.0	393.0	484.0	579.0	600.0
var3257	176.0	174.0	154.0	121.0	96.0	70.0
var3258	165.0	149.0	131.0	107.0	78.0	68.0
var3259	213.0	247.0	334.0	345.0	355.0	389.0
var3260	444.0	370.0	301.0	217.0	152.0	93.0
var3261	88.0	71.0	97.0	86.0	93.0	87.0
