	c_0	c_1	c_2	c_3	c_4	c_5
var1369	159.0	153.0	100.0	65.0	41.0	24.0
var1370	170.0	164.0	197.0	165.0	159.0	148.0
var1371	208.0	187.0	164.0	178.0	127.0	108.0
var1372	146.0	174.0	176.0	179.0	182.0	191.0
var1373	291.0	229.0	124.0	88.0	57.0	38.0
var1374	222.0	290.0	330.0	363.0	461.0	413.0
var1375	67.0	71.0	93.0	94.0	92.0	76.0
var1376	100.0	105.0	138.0	123.0	102.0	117.0
var1377	164.0	119.0	65.0	43.0	27.0	13.0
var1378	115.0	112.0	82.0	57.0	44.0	33.0
var1379	247.0	302.0	294.0	317.0	322.0	400.0
var1380	138.0	157.0	172.0	158.0	176.0	151.0
var1381	217.0	229.0	249.0	309.0	314.0	284.0
var1382	140.0	66.0	36.0	10.0	6.0	3.0
var1383	100.0	84.0	75.0	50.0	35.0	27.0
var1384	180.0	238.0	230.0	283.0	259.0	243.0
var1385	118.0	92.0	78.0	52.0	41.0	24.0
var1386	63.0	50.0	35.0	20.0	15.0	8.0
var1387	48.0	43.0	38.0	46.0	28.0	25.0
var1388	152.0	148.0	187.0	177.0	169.0	136.0
var1389	159.0	189.0	147.0	128.0	89.0	76.0
var1390	147.0	168.0	239.0	225.0	224.0	233.0
var1391	148.0	155.0	137.0	104.0	86.0	91.0
var1392	172.0	151.0	89.0	58.0	33.0	15.0
var1393	161.0	99.0	60.0	45.0	33.0	11.0
var1394	176.0	107.0	85.0	70.0	28.0	32.0
var1395	146.0	145.0	128.0	138.0	106.0	93.0
var1396	129.0	153.0	190.0	186.0	188.0	221.0
var1397	365.0	272.0	213.0	169.0	143.0	83.0
var1398	117.0	91.0	92.0	72.0	33.0	19.0
var1399	166.0	211.0	209.0	187.0	166.0	144.0
var1400	100.0	86.0	69.0	66.0	44.0	45.0
var1401	222.0	183.0	144.0	121.0	117.0	77.0
var1402	188.0	169.0	172.0	149.0	118.0	83.0
var1403	500.0	309.0	239.0	141.0	88.0	52.0
var1404	158.0	135.0	93.0	70.0	42.0	31.0
var1405	272.0	326.0	385.0	427.0	462.0	437.0
var1406	340.0	474.0	511.0	579.0	619.0	623.0
var1407	422.0	284.0	151.0	100.0	44.0	25.0
var1408	140.0	111.0	141.0	136.0	144.0	110.0
var1409	187.0	111.0	91.0	76.0	69.0	24.0
var1410	307.0	303.0	262.0	210.0	191.0	130.0
var1411	223.0	121.0	73.0	37.0	21.0	7.0
var1412	134.0	179.0	179.0	143.0	155.0	88.0
var1413	142.0	130.0	151.0	103.0	106.0	68.0
var1414	126.0	185.0	198.0	233.0	329.0	325.0
var1415	165.0	164.0	139.0	115.0	88.0	90.0
var1416	128.0	155.0	210.0	187.0	234.0	234.0
var1417	129.0	147.0	135.0	164.0	118.0	117.0
var1418	199.0	180.0	171.0	127.0	79.0	58.0
var1419	276.0	326.0	328.0	362.0	361.0	386.0
var1420	330.0	317.0	343.0	326.0	227.0	229.0
var1421	139.0	113.0	90.0	83.0	75.0	82.0
var1422	183.0	192.0	143.0	148.0	108.0	100.0
var1423	292.0	348.0	332.0	308.0	302.0	290.0
var1424	140.0	145.0	156.0	173.0	145.0	155.0
var1425	171.0	155.0	222.0	225.0	250.0	238.0
var1426	108.0	129.0	146.0	185.0	218.0	218.0
var1427	193.0	194.0	194.0	157.0	143.0	132.0
var1428	128.0	114.0	89.0	66.0	50.0	38.0
var1429	130.0	171.0	199.0	198.0	200.0	155.0
var1430	219.0	168.0	151.0	109.0	90.0	46.0
var1431	138.0	200.0	238.0	259.0	277.0	283.0
var1432	70.0	91.0	81.0	66.0	36.0	32.0
var1433	254.0	194.0	150.0	126.0	97.0	78.0
var1434	305.0	438.0	511.0	577.0	688.0	702.0
var1435	145.0	152.0	155.0	132.0	65.0	71.0
var1436	244.0	264.0	255.0	238.0	235.0	201.0
var1437	198.0	176.0	182.0	120.0	130.0	112.0
var1438	245.0	261.0	292.0	327.0	377.0	398.0
var1439	135.0	55.0	35.0	19.0	13.0	2.0
var1440	156.0	149.0	112.0	76.0	67.0	27.0
var1441	217.0	293.0	447.0	514.0	706.0	875.0
var1442	170.0	193.0	136.0	131.0	99.0	74.0
var1443	115.0	134.0	124.0	136.0	125.0	117.0
var1444	262.0	247.0	215.0	198.0	175.0	124.0
var1445	73.0	132.0	163.0	225.0	251.0	271.0
var1446	211.0	297.0	299.0	271.0	231.0	195.0
var1447	309.0	292.0	274.0	219.0	188.0	143.0
var1448	246.0	245.0	253.0	216.0	186.0	165.0
var1449	329.0	289.0	263.0	221.0	169.0	134.0
var1450	374.0	292.0	206.0	135.0	84.0	66.0
var1451	134.0	116.0	125.0	76.0	65.0	46.0
var1452	214.0	198.0	172.0	139.0	126.0	109.0
var1453	138.0	165.0	153.0	165.0	130.0	113.0
var1454	167.0	152.0	115.0	70.0	33.0	28.0
var1455	174.0	181.0	197.0	189.0	190.0	160.0
var1456	162.0	165.0	180.0	183.0	128.0	117.0
var1457	154.0	136.0	138.0	140.0	122.0	134.0
var1458	169.0	167.0	174.0	204.0	172.0	201.0
var1459	152.0	83.0	68.0	56.0	50.0	32.0
var1460	104.0	81.0	70.0	35.0	40.0	21.0
var1461	215.0	243.0	270.0	279.0	294.0	292.0
var1462	92.0	66.0	50.0	23.0	24.0	9.0
var1463	131.0	114.0	83.0	68.0	49.0	37.0
var1464	112.0	149.0	156.0	178.0	147.0	157.0
var1465	115.0	111.0	117.0	120.0	105.0	80.0
var1466	331.0	454.0	658.0	862.0	1003.0	1189.0
var1467	349.0	315.0	220.0	164.0	119.0	69.0
var1468	293.0	238.0	186.0	156.0	120.0	83.0
var1469	136.0	202.0	229.0	265.0	298.0	292.0
var1470	286.0	399.0	493.0	612.0	753.0	855.0
var1471	134.0	143.0	159.0	137.0	154.0	136.0
var1472	156.0	149.0	126.0	115.0	74.0	58.0
var1473	151.0	92.0	64.0	34.0	28.0	15.0
var1474	122.0	142.0	164.0	135.0	131.0	128.0
var1475	222.0	142.0	72.0	36.0	15.0	6.0
var1476	165.0	225.0	303.0	341.0	365.0	419.0
var1477	263.0	335.0	459.0	575.0	676.0	757.0
var1478	171.0	174.0	201.0	245.0	220.0	260.0
var1479	191.0	217.0	236.0	282.0	332.0	362.0
var1480	99.0	68.0	25.0	19.0	8.0	1.0
var1481	90.0	42.0	29.0	13.0	13.0	2.0
var1482	101.0	63.0	33.0	25.0	17.0	5.0
var1483	156.0	145.0	127.0	102.0	109.0	81.0
var1484	253.0	339.0	445.0	518.0	630.0	613.0
var1485	152.0	73.0	32.0	13.0	5.0	2.0
var1486	151.0	123.0	63.0	40.0	42.0	18.0
var1487	255.0	205.0	159.0	104.0	79.0	33.0
var1488	226.0	175.0	107.0	64.0	46.0	20.0
var1489	143.0	137.0	94.0	74.0	68.0	33.0
var1490	234.0	255.0	235.0	229.0	169.0	168.0
var1491	186.0	197.0	183.0	176.0	138.0	120.0
var1492	101.0	95.0	87.0	70.0	65.0	48.0
var1493	348.0	360.0	413.0	373.0	322.0	284.0
var1494	297.0	202.0	140.0	70.0	61.0	46.0
var1495	58.0	97.0	77.0	76.0	61.0	54.0
var1496	155.0	192.0	231.0	266.0	264.0	305.0
var1497	133.0	87.0	70.0	68.0	38.0	27.0
var1498	199.0	244.0	253.0	237.0	224.0	219.0
var1499	152.0	165.0	152.0	127.0	99.0	58.0
var1500	144.0	106.0	57.0	47.0	18.0	14.0
var1501	188.0	148.0	106.0	110.0	69.0	68.0
var1502	173.0	92.0	53.0	29.0	14.0	10.0
var1503	271.0	347.0	469.0	561.0	640.0	686.0
var1504	145.0	118.0	96.0	139.0	139.0	86.0
var1505	375.0	415.0	387.0	352.0	305.0	257.0
var1506	225.0	96.0	52.0	25.0	6.0	5.0
var1507	210.0	130.0	75.0	41.0	27.0	14.0
var1508	152.0	147.0	173.0	149.0	149.0	148.0
var1509	155.0	111.0	85.0	66.0	46.0	32.0
var1510	79.0	97.0	144.0	170.0	174.0	197.0
var1511	158.0	162.0	196.0	209.0	225.0	224.0
var1512	352.0	370.0	406.0	434.0	423.0	403.0
var1513	224.0	119.0	90.0	54.0	36.0	30.0
var1514	271.0	140.0	90.0	45.0	13.0	3.0
var1515	210.0	254.0	303.0	344.0	397.0	375.0
var1516	208.0	227.0	241.0	202.0	220.0	213.0
var1517	267.0	229.0	199.0	133.0	122.0	69.0
var1518	98.0	88.0	77.0	46.0	30.0	22.0
var1519	111.0	88.0	76.0	43.0	27.0	21.0
var1520	148.0	106.0	84.0	61.0	53.0	29.0
var1521	251.0	348.0	426.0	516.0	623.0	730.0
var1522	339.0	144.0	36.0	10.0	3.0	5.0
var1523	289.0	360.0	460.0	512.0	608.0	582.0
var1524	210.0	230.0	231.0	246.0	212.0	190.0
var1525	116.0	110.0	101.0	109.0	101.0	115.0
var1526	157.0	148.0	118.0	115.0	107.0	104.0
var1527	161.0	183.0	218.0	228.0	255.0	255.0
var1529	348.0	268.0	185.0	134.0	97.0	54.0
var1530	135.0	176.0	236.0	359.0	442.0	483.0
var1531	193.0	169.0	135.0	108.0	72.0	47.0
var1532	246.0	202.0	177.0	128.0	92.0	55.0
var1533	231.0	182.0	175.0	169.0	131.0	102.0
var1534	330.0	305.0	237.0	177.0	118.0	86.0
var1535	217.0	248.0	248.0	273.0	242.0	206.0
var1536	163.0	160.0	174.0	165.0	186.0	202.0
var1537	335.0	383.0	403.0	366.0	324.0	286.0
var1538	360.0	318.0	244.0	137.0	97.0	64.0
var1539	104.0	114.0	126.0	138.0	142.0	128.0
var1540	193.0	246.0	259.0	253.0	302.0	271.0
var1541	136.0	153.0	187.0	204.0	204.0	188.0
var1542	209.0	152.0	109.0	62.0	37.0	38.0
var1543	202.0	236.0	225.0	237.0	319.0	314.0
var1544	244.0	224.0	231.0	201.0	192.0	163.0
var1545	260.0	305.0	462.0	596.0	719.0	878.0
var1546	148.0	175.0	200.0	163.0	174.0	168.0
var1547	149.0	156.0	144.0	146.0	83.0	70.0
var1548	192.0	193.0	200.0	181.0	174.0	95.0
var1549	209.0	171.0	163.0	119.0	110.0	86.0
var1550	154.0	157.0	185.0	206.0	204.0	212.0
var1551	218.0	141.0	98.0	64.0	29.0	20.0
var1552	236.0	212.0	127.0	85.0	53.0	42.0
var1553	168.0	224.0	323.0	431.0	510.0	666.0
var1554	243.0	278.0	292.0	270.0	278.0	285.0
var1555	200.0	194.0	177.0	145.0	133.0	88.0
var1556	271.0	133.0	90.0	44.0	25.0	8.0
var1557	137.0	175.0	194.0	220.0	252.0	251.0
var1558	194.0	195.0	170.0	130.0	94.0	55.0
var1559	184.0	126.0	65.0	43.0	13.0	9.0
var1560	139.0	137.0	149.0	135.0	103.0	100.0
var1561	141.0	147.0	128.0	120.0	108.0	93.0
var1562	204.0	267.0	313.0	329.0	339.0	360.0
var1563	142.0	162.0	203.0	227.0	226.0	223.0
var1564	244.0	278.0	263.0	272.0	263.0	253.0
var1565	130.0	146.0	171.0	235.0	223.0	270.0
var1566	124.0	193.0	230.0	340.0	399.0	497.0
var1567	278.0	297.0	391.0	371.0	401.0	406.0
var1568	102.0	76.0	62.0	43.0	28.0	25.0
var1569	245.0	255.0	232.0	218.0	161.0	124.0
var1570	284.0	401.0	546.0	759.0	858.0	1111.0
var1571	144.0	152.0	100.0	74.0	35.0	26.0
var1572	251.0	363.0	496.0	663.0	814.0	1137.0
var1573	228.0	253.0	231.0	228.0	199.0	184.0
var1574	149.0	155.0	152.0	143.0	111.0	87.0
var1575	194.0	155.0	149.0	94.0	84.0	47.0
var1576	98.0	92.0	83.0	68.0	33.0	21.0
var1577	106.0	86.0	72.0	44.0	37.0	27.0
var1578	350.0	172.0	74.0	37.0	17.0	6.0
var1579	217.0	226.0	203.0	156.0	143.0	122.0
var1580	134.0	123.0	108.0	109.0	96.0	76.0
var1581	178.0	170.0	151.0	123.0	109.0	72.0
var1582	220.0	175.0	160.0	114.0	127.0	107.0
var1583	225.0	193.0	143.0	97.0	116.0	59.0
var1584	342.0	362.0	414.0	460.0	453.0	403.0
var1585	162.0	207.0	169.0	164.0	132.0	125.0
var1586	59.0	74.0	57.0	58.0	41.0	33.0
var1587	208.0	237.0	283.0	288.0	311.0	349.0
var1588	119.0	138.0	139.0	105.0	106.0	95.0
var1589	134.0	174.0	168.0	173.0	174.0	138.0
var1590	179.0	195.0	176.0	157.0	124.0	87.0
var1591	221.0	241.0	202.0	214.0	212.0	184.0
var1592	248.0	234.0	182.0	173.0	95.0	90.0
var1593	220.0	183.0	128.0	81.0	51.0	26.0
var1594	139.0	155.0	202.0	196.0	222.0	224.0
var1595	93.0	67.0	62.0	36.0	28.0	14.0
var1596	196.0	172.0	143.0	91.0	83.0	64.0
var1597	116.0	99.0	77.0	58.0	35.0	42.0
var1598	69.0	61.0	44.0	34.0	35.0	18.0
var1599	146.0	115.0	70.0	60.0	47.0	27.0
var1600	266.0	247.0	274.0	240.0	192.0	179.0
var1601	247.0	293.0	267.0	274.0	239.0	252.0
var1602	165.0	158.0	226.0	218.0	212.0	259.0
var1603	247.0	225.0	187.0	142.0	110.0	96.0
var1604	203.0	156.0	153.0	127.0	110.0	97.0
var1605	144.0	177.0	191.0	225.0	281.0	348.0
var1606	160.0	139.0	128.0	131.0	109.0	79.0
var1607	392.0	381.0	404.0	389.0	343.0	297.0
var1608	88.0	88.0	79.0	61.0	54.0	45.0
var1609	234.0	194.0	171.0	159.0	120.0	83.0
var1610	382.0	467.0	513.0	541.0	574.0	500.0
var1611	105.0	91.0	92.0	74.0	45.0	34.0
var1612	263.0	260.0	239.0	184.0	138.0	104.0
var1613	418.0	352.0	270.0	180.0	167.0	123.0
var1614	81.0	129.0	143.0	167.0	233.0	204.0
var1615	106.0	159.0	238.0	300.0	421.0	456.0
var1616	133.0	104.0	76.0	63.0	51.0	36.0
var1617	199.0	240.0	246.0	240.0	220.0	225.0
var1618	247.0	342.0	331.0	364.0	396.0	368.0
var1619	129.0	116.0	89.0	69.0	50.0	38.0
var1620	282.0	246.0	234.0	172.0	144.0	105.0
var1621	223.0	236.0	220.0	211.0	204.0	197.0
var1622	149.0	213.0	180.0	181.0	155.0	177.0
var1623	292.0	239.0	153.0	131.0	109.0	65.0
var1624	231.0	145.0	81.0	38.0	11.0	9.0
var1625	169.0	207.0	142.0	110.0	98.0	67.0
var1626	110.0	118.0	137.0	201.0	174.0	201.0
var1627	269.0	336.0	394.0	408.0	492.0	516.0
var1628	170.0	137.0	133.0	102.0	87.0	55.0
var1629	243.0	227.0	269.0	219.0	172.0	155.0
var1630	171.0	206.0	202.0	189.0	173.0	157.0
var1631	303.0	262.0	217.0	173.0	120.0	80.0
var1632	214.0	264.0	348.0	340.0	421.0	446.0
var1633	251.0	251.0	191.0	133.0	94.0	69.0
var1634	149.0	75.0	59.0	53.0	31.0	24.0
var1635	122.0	145.0	103.0	120.0	115.0	114.0
var1636	118.0	138.0	172.0	175.0	188.0	178.0
var1637	85.0	104.0	146.0	158.0	178.0	192.0
var1638	133.0	172.0	193.0	181.0	182.0	198.0
var1639	285.0	197.0	99.0	73.0	45.0	23.0
var1640	183.0	203.0	168.0	155.0	146.0	111.0
var1641	196.0	147.0	92.0	41.0	35.0	25.0
var1642	216.0	209.0	249.0	276.0	255.0	238.0
var1643	151.0	105.0	47.0	41.0	9.0	5.0
var1644	135.0	122.0	100.0	65.0	44.0	23.0
var1645	114.0	107.0	64.0	40.0	25.0	15.0
var1646	256.0	379.0	549.0	671.0	775.0	1061.0
var1647	288.0	357.0	425.0	584.0	632.0	787.0
var1648	483.0	622.0	738.0	852.0	911.0	947.0
var1649	591.0	672.0	791.0	909.0	962.0	961.0
var1650	255.0	207.0	130.0	104.0	68.0	52.0
var1651	108.0	82.0	42.0	26.0	18.0	28.0
var1652	257.0	384.0	398.0	558.0	566.0	678.0
var1653	143.0	120.0	85.0	62.0	42.0	32.0
var1654	210.0	173.0	174.0	142.0	116.0	83.0
var1655	273.0	216.0	189.0	177.0	147.0	120.0
var1656	155.0	141.0	149.0	126.0	96.0	89.0
var1657	98.0	92.0	85.0	93.0	52.0	49.0
var1658	174.0	192.0	180.0	165.0	164.0	157.0
var1659	190.0	130.0	77.0	50.0	20.0	14.0
var1660	138.0	164.0	203.0	241.0	295.0	272.0
var1661	211.0	253.0	304.0	325.0	312.0	357.0
var1662	140.0	176.0	196.0	269.0	291.0	348.0
var1663	322.0	259.0	168.0	130.0	77.0	64.0
var1664	135.0	80.0	55.0	40.0	18.0	9.0
var1665	206.0	176.0	158.0	123.0	99.0	66.0
var1666	211.0	166.0	177.0	159.0	124.0	106.0
var1667	205.0	155.0	130.0	94.0	52.0	39.0
var1668	182.0	169.0	173.0	155.0	105.0	93.0
var1669	285.0	365.0	401.0	458.0	471.0	513.0
var1670	240.0	173.0	145.0	60.0	43.0	35.0
var1671	263.0	248.0	277.0	310.0	325.0	290.0
var1672	473.0	454.0	499.0	440.0	480.0	429.0
var1673	124.0	149.0	202.0	213.0	250.0	263.0
var1674	115.0	141.0	134.0	120.0	114.0	128.0
var1675	165.0	164.0	131.0	130.0	111.0	80.0
var1676	139.0	158.0	150.0	143.0	126.0	135.0
var1677	264.0	281.0	342.0	422.0	412.0	400.0
var1678	136.0	109.0	87.0	71.0	76.0	65.0
var1679	132.0	118.0	92.0	67.0	36.0	36.0
var1680	342.0	401.0	426.0	409.0	394.0	373.0
var1681	131.0	135.0	192.0	196.0	164.0	165.0
var1682	336.0	303.0	279.0	268.0	241.0	223.0
var1683	303.0	227.0	135.0	106.0	55.0	38.0
var1684	148.0	151.0	143.0	128.0	110.0	111.0
var1685	132.0	114.0	104.0	85.0	52.0	49.0
var1686	95.0	105.0	56.0	42.0	32.0	29.0
var1687	473.0	483.0	425.0	441.0	379.0	352.0
var1688	90.0	108.0	86.0	65.0	52.0	38.0
var1689	420.0	473.0	497.0	473.0	413.0	315.0
var1690	225.0	177.0	179.0	150.0	120.0	83.0
var1691	139.0	75.0	39.0	17.0	12.0	4.0
var1692	291.0	231.0	155.0	103.0	80.0	43.0
var1693	172.0	201.0	219.0	236.0	261.0	266.0
var1694	225.0	184.0	150.0	85.0	73.0	52.0
var1695	489.0	588.0	621.0	656.0	597.0	621.0
var1696	199.0	202.0	179.0	152.0	128.0	94.0
var1697	129.0	84.0	53.0	37.0	27.0	24.0
var1698	171.0	146.0	126.0	104.0	89.0	67.0
var1699	289.0	261.0	182.0	132.0	70.0	55.0
var1700	122.0	89.0	61.0	64.0	47.0	17.0
var1701	213.0	248.0	303.0	269.0	256.0	260.0
var1702	378.0	505.0	627.0	637.0	767.0	861.0
var1703	155.0	112.0	91.0	59.0	55.0	27.0
var1704	50.0	51.0	37.0	31.0	23.0	14.0
var1705	206.0	204.0	159.0	160.0	120.0	84.0
var1706	139.0	146.0	125.0	87.0	93.0	55.0
var1707	167.0	172.0	167.0	160.0	128.0	87.0
var1708	227.0	219.0	199.0	182.0	160.0	197.0
var1709	250.0	199.0	162.0	108.0	77.0	67.0
var1710	312.0	270.0	200.0	147.0	99.0	69.0
var1711	149.0	157.0	187.0	220.0	220.0	214.0
var1712	120.0	83.0	102.0	63.0	43.0	32.0
var1713	168.0	229.0	267.0	287.0	377.0	401.0
var1714	226.0	207.0	210.0	238.0	279.0	232.0
var1715	85.0	98.0	150.0	145.0	178.0	182.0
var1716	210.0	160.0	115.0	74.0	40.0	21.0
var1717	211.0	159.0	151.0	98.0	90.0	59.0
var1718	112.0	82.0	41.0	34.0	22.0	6.0
var1719	155.0	187.0	325.0	414.0	531.0	646.0
var1720	355.0	450.0	489.0	559.0	660.0	677.0
var1721	240.0	232.0	150.0	159.0	128.0	133.0
var1722	97.0	99.0	66.0	75.0	50.0	45.0
var1723	104.0	89.0	118.0	111.0	86.0	61.0
var1724	158.0	227.0	267.0	355.0	355.0	380.0
var1725	171.0	202.0	150.0	153.0	123.0	104.0
var1726	148.0	116.0	92.0	63.0	43.0	35.0
var1727	138.0	184.0	172.0	173.0	170.0	178.0
var1728	162.0	157.0	153.0	142.0	137.0	108.0
var1729	260.0	283.0	357.0	380.0	375.0	373.0
var1730	227.0	152.0	97.0	52.0	23.0	11.0
var1731	137.0	205.0	240.0	319.0	384.0	435.0
var1732	96.0	81.0	51.0	21.0	25.0	21.0
var1733	125.0	141.0	167.0	153.0	161.0	144.0
var1734	131.0	130.0	127.0	95.0	124.0	99.0
var1735	217.0	149.0	80.0	44.0	31.0	21.0
var1736	212.0	341.0	506.0	718.0	1006.0	1312.0
var1737	98.0	51.0	45.0	55.0	42.0	25.0
var1738	289.0	233.0	234.0	217.0	148.0	88.0
var1739	458.0	406.0	268.0	205.0	130.0	75.0
var1740	149.0	182.0	183.0	182.0	160.0	210.0
var1741	268.0	336.0	444.0	497.0	622.0	590.0
var1742	389.0	567.0	706.0	875.0	1073.0	1232.0
var1743	437.0	317.0	248.0	222.0	132.0	83.0
var1744	263.0	211.0	154.0	101.0	75.0	41.0
var1745	379.0	433.0	484.0	553.0	549.0	548.0
var1746	147.0	121.0	80.0	43.0	12.0	6.0
var1747	69.0	70.0	54.0	62.0	47.0	50.0
var1748	205.0	126.0	54.0	19.0	8.0	4.0
var1749	49.0	46.0	36.0	49.0	36.0	29.0
var1750	162.0	231.0	255.0	244.0	260.0	273.0
var1751	172.0	149.0	160.0	128.0	88.0	94.0
var1752	181.0	205.0	241.0	174.0	146.0	124.0
var1753	256.0	344.0	462.0	554.0	621.0	728.0
var1754	197.0	169.0	157.0	127.0	131.0	92.0
var1755	81.0	84.0	88.0	72.0	42.0	47.0
var1756	194.0	222.0	254.0	235.0	209.0	196.0
var1757	258.0	131.0	48.0	32.0	13.0	1.0
var1758	250.0	194.0	182.0	189.0	132.0	93.0
var1759	233.0	252.0	264.0	238.0	246.0	211.0
var1760	279.0	246.0	195.0	176.0	149.0	124.0
var1761	176.0	171.0	167.0	137.0	126.0	112.0
var1762	163.0	194.0	172.0	157.0	114.0	89.0
var1763	250.0	222.0	175.0	130.0	100.0	68.0
var1764	128.0	116.0	112.0	75.0	47.0	20.0
var1765	133.0	101.0	62.0	56.0	46.0	30.0
var1766	181.0	140.0	121.0	64.0	61.0	35.0
var1767	242.0	227.0	176.0	162.0	119.0	98.0
var1768	152.0	219.0	252.0	336.0	445.0	427.0
var1769	206.0	255.0	231.0	242.0	232.0	188.0
var1770	264.0	312.0	288.0	287.0	326.0	245.0
var1771	229.0	155.0	144.0	102.0	34.0	31.0
var1772	221.0	250.0	271.0	344.0	351.0	360.0
var1773	261.0	282.0	284.0	274.0	278.0	237.0
var1774	159.0	109.0	73.0	38.0	22.0	21.0
var1775	222.0	175.0	141.0	96.0	75.0	53.0
var1776	74.0	105.0	164.0	238.0	274.0	354.0
var1777	128.0	117.0	125.0	122.0	118.0	96.0
var1778	235.0	270.0	277.0	253.0	263.0	278.0
var1779	263.0	292.0	315.0	259.0	250.0	249.0
var1780	138.0	159.0	216.0	212.0	218.0	179.0
var1781	140.0	165.0	153.0	150.0	133.0	122.0
var1782	167.0	152.0	144.0	134.0	115.0	92.0
var1783	301.0	450.0	590.0	726.0	1064.0	1308.0
var1784	231.0	85.0	30.0	11.0	3.0	2.0
var1785	216.0	247.0	310.0	355.0	336.0	410.0
var1786	85.0	128.0	131.0	121.0	122.0	142.0
var1787	222.0	216.0	194.0	177.0	150.0	111.0
var1788	134.0	157.0	154.0	169.0	164.0	171.0
var1789	261.0	220.0	224.0	218.0	182.0	148.0
var1790	229.0	292.0	318.0	329.0	379.0	411.0
var1791	384.0	314.0	307.0	266.0	236.0	206.0
var1792	120.0	157.0	132.0	150.0	121.0	87.0
var1793	100.0	114.0	142.0	122.0	143.0	130.0
var1794	162.0	209.0	234.0	278.0	289.0	277.0
var1795	174.0	201.0	166.0	147.0	144.0	93.0
var1796	218.0	208.0	168.0	191.0	157.0	91.0
var1797	230.0	245.0	283.0	288.0	284.0	289.0
var1798	258.0	262.0	200.0	163.0	146.0	99.0
var1799	275.0	207.0	128.0	89.0	75.0	60.0
var1800	202.0	193.0	170.0	196.0	137.0	123.0
var1801	192.0	227.0	180.0	188.0	152.0	132.0
var1802	353.0	358.0	374.0	388.0	405.0	324.0
var1803	110.0	124.0	129.0	153.0	142.0	146.0
var1804	313.0	391.0	474.0	562.0	627.0	660.0
var1805	156.0	121.0	76.0	36.0	34.0	14.0
var1806	101.0	76.0	79.0	63.0	43.0	43.0
var1807	258.0	303.0	311.0	286.0	276.0	239.0
var1808	141.0	172.0	190.0	193.0	200.0	172.0
var1809	69.0	121.0	157.0	162.0	186.0	186.0
var1810	184.0	221.0	248.0	256.0	201.0	225.0
var1811	145.0	160.0	149.0	126.0	94.0	93.0
var1812	86.0	105.0	165.0	217.0	310.0	329.0
var1813	126.0	125.0	132.0	126.0	112.0	86.0
var1814	221.0	176.0	168.0	137.0	88.0	80.0
var1815	119.0	87.0	90.0	68.0	62.0	35.0
var1816	101.0	149.0	257.0	393.0	575.0	820.0
var1817	118.0	150.0	194.0	175.0	182.0	170.0
var1818	144.0	131.0	158.0	157.0	136.0	184.0
var1819	109.0	95.0	90.0	80.0	62.0	55.0
var1820	235.0	258.0	235.0	254.0	261.0	219.0
var1821	197.0	226.0	180.0	199.0	162.0	139.0
var1822	185.0	173.0	135.0	131.0	126.0	107.0
var1823	277.0	263.0	223.0	195.0	151.0	99.0
var1824	76.0	98.0	129.0	130.0	178.0	158.0
var1825	190.0	170.0	170.0	167.0	167.0	137.0
var1826	309.0	346.0	343.0	398.0	429.0	411.0
var1827	155.0	165.0	173.0	165.0	135.0	122.0
var1828	194.0	98.0	58.0	37.0	25.0	12.0
var1829	205.0	311.0	446.0	681.0	847.0	1070.0
var1830	172.0	210.0	310.0	353.0	402.0	448.0
var1831	103.0	63.0	33.0	15.0	15.0	10.0
var1832	260.0	198.0	129.0	93.0	81.0	27.0
var1833	135.0	175.0	153.0	159.0	151.0	166.0
var1834	208.0	150.0	87.0	55.0	29.0	33.0
var1835	104.0	81.0	110.0	119.0	114.0	114.0
var1836	67.0	49.0	40.0	29.0	15.0	9.0
var1837	342.0	306.0	218.0	171.0	161.0	89.0
var1838	141.0	161.0	183.0	148.0	148.0	125.0
var1839	172.0	124.0	72.0	24.0	34.0	13.0
var1840	137.0	150.0	107.0	86.0	72.0	49.0
var1841	144.0	146.0	141.0	118.0	144.0	101.0
var1842	164.0	196.0	234.0	271.0	277.0	333.0
var1843	444.0	407.0	285.0	264.0	196.0	134.0
var1844	196.0	285.0	284.0	278.0	231.0	229.0
var1845	138.0	93.0	84.0	53.0	42.0	20.0
var1846	152.0	193.0	209.0	200.0	175.0	183.0
var1847	341.0	331.0	334.0	277.0	253.0	203.0
var1848	76.0	86.0	99.0	93.0	92.0	99.0
var1849	166.0	181.0	200.0	261.0	295.0	295.0
var1850	178.0	192.0	226.0	277.0	292.0	284.0
var1851	124.0	76.0	42.0	25.0	13.0	4.0
var1852	189.0	123.0	102.0	85.0	49.0	29.0
var1853	111.0	103.0	71.0	76.0	64.0	32.0
var1854	246.0	235.0	261.0	280.0	273.0	277.0
var1855	173.0	194.0	174.0	160.0	131.0	111.0
var1856	358.0	469.0	673.0	961.0	1192.0	1516.0
var1857	319.0	332.0	318.0	272.0	254.0	228.0
var1858	146.0	137.0	152.0	164.0	162.0	128.0
var1859	317.0	391.0	367.0	336.0	321.0	295.0
var1860	127.0	137.0	160.0	175.0	174.0	121.0
var1861	264.0	253.0	202.0	182.0	163.0	141.0
var1862	121.0	127.0	136.0	145.0	120.0	106.0
var1863	150.0	166.0	176.0	154.0	145.0	142.0
var1864	224.0	302.0	438.0	575.0	704.0	869.0
var1865	161.0	148.0	134.0	112.0	92.0	80.0
var1866	214.0	262.0	263.0	264.0	251.0	244.0
var1867	144.0	215.0	275.0	360.0	390.0	447.0
