test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd	mode
SLR_tests	0	0.03143274853801169	0	0.9678362573099416	7.309941520467836e-4	NA	0	0.01	sim6	rep1	rd3	nopos
EDGER_tests	0.00511695906432748	0.02704678362573099	0	0.9678362573099416	0	0	0.1590909090909091	0.01	sim6	rep1	rd3	nopos
LIMMA_tests	7.309941520467836e-4	0.03143274853801169	0	0.9678362573099416	0	0	0.02272727272727272	0.01	sim6	rep1	rd3	nopos
DIMSUM_tests	0.01827485380116959	0.00913742690058479	0.6593567251461988	0.3084795321637427	0.00475146198830409	0.9730312837108954	0.6666666666666666	0.01	sim6	rep1	rd3	nopos
ENRICH2_tests	0.0175438596491228	0.01461988304093567	0.11001461988304094	0.8578216374269005	0	0.8624641833810888	0.5454545454545454	0.05	sim6	rep1	rd3	nopos
ROSACE_tests	0.02302631578947368	0.00840643274853801	0.1652046783625731	0.8026315789473685	7.309941520467836e-4	0.8776699029126214	0.7325581395348837	0.05	sim6	rep1	rd3	nopos
ROSACENP_tests	0.01571637426900584	0.01571637426900584	0.1615497076023392	0.8062865497076024	7.309941520467836e-4	0.911340206185567	0.5	0.05	sim6	rep1	rd3	nopos
SLR_tests	0	0.03143274853801169	0	0.9678362573099416	7.309941520467836e-4	NA	0	0.05	sim6	rep1	rd3	nopos
EDGER_tests	0.01206140350877193	0.02010233918128655	0	0.9678362573099416	0	0	0.375	0.05	sim6	rep1	rd3	nopos
LIMMA_tests	0.00109649122807017	0.0310672514619883	0	0.9678362573099416	0	0	0.03409090909090909	0.05	sim6	rep1	rd3	nopos
DIMSUM_tests	0.02083333333333333	0.00657894736842105	0.7306286549707602	0.23720760233918128	0.00475146198830409	0.9722762645914396	0.76	0.05	sim6	rep1	rd3	nopos
ENRICH2_tests	0.01937134502923976	0.01279239766081871	0.13230994152046785	0.8355263157894737	0	0.8722891566265061	0.6022727272727273	0.1	sim6	rep1	rd3	nopos
ROSACE_tests	0.02741228070175438	0.00402046783625731	0.23355263157894737	0.7342836257309941	7.309941520467836e-4	0.8949579831932774	0.872093023255814	0.1	sim6	rep1	rd3	nopos
ROSACENP_tests	0.01717836257309941	0.01425438596491228	0.23428362573099415	0.7335526315789473	7.309941520467836e-4	0.931686046511628	0.5465116279069767	0.1	sim6	rep1	rd3	nopos
SLR_tests	0	0.03143274853801169	0	0.9678362573099416	7.309941520467836e-4	NA	0	0.1	sim6	rep1	rd3	nopos
EDGER_tests	0.01461988304093567	0.0175438596491228	3.654970760233918e-4	0.967470760233918	0	0.02439024390243902	0.4545454545454546	0.1	sim6	rep1	rd3	nopos
LIMMA_tests	0.00548245614035087	0.0266812865497076	0	0.9678362573099416	0	0	0.17045454545454544	0.1	sim6	rep1	rd3	nopos
DIMSUM_tests	0.0219298245614035	0.00548245614035087	0.7631578947368421	0.2046783625730994	0.00475146198830409	0.9720670391061452	0.8	0.1	sim6	rep1	rd3	nopos
ENRICH2_tests	0.01717836257309941	0.01790935672514619	0.06030701754385965	0.9046052631578948	0	0.7783018867924528	0.4895833333333333	0.005	sim7	rep1	rd3	nopos
ROSACE_tests	0.01571637426900584	0.01937134502923976	0.04641812865497076	0.9184941520467836	0	0.7470588235294118	0.4479166666666667	0.005	sim7	rep1	rd3	nopos
ROSACENP_tests	0.01133040935672514	0.02375730994152046	0.04861111111111111	0.9163011695906432	0	0.8109756097560976	0.3229166666666667	0.005	sim7	rep1	rd3	nopos
SLR_tests	0	0.03508771929824561	0	0.9649122807017544	0	NA	0	0.005	sim7	rep1	rd3	nopos
EDGER_tests	0.00548245614035087	0.029605263157894732	0	0.9649122807017544	0	0	0.15625	0.005	sim7	rep1	rd3	nopos
LIMMA_tests	0.00255847953216374	0.03252923976608187	0	0.9649122807017544	0	0	0.07291666666666667	0.005	sim7	rep1	rd3	nopos
DIMSUM_tests	0.02339181286549707	0.00840643274853801	0.6220760233918129	0.34173976608187134	0.0043859649122807	0.9637599093997736	0.7356321839080459	0.005	sim7	rep1	rd3	nopos
ENRICH2_tests	0.01900584795321637	0.01608187134502924	0.06871345029239766	0.8961988304093568	0	0.7833333333333333	0.5416666666666666	0.01	sim7	rep1	rd3	nopos
ROSACE_tests	0.01827485380116959	0.01681286549707602	0.0581140350877193	0.9067982456140352	0	0.7607655502392344	0.5208333333333334	0.01	sim7	rep1	rd3	nopos
ROSACENP_tests	0.01206140350877193	0.02302631578947368	0.06798245614035088	0.8969298245614035	0	0.8493150684931507	0.34375	0.01	sim7	rep1	rd3	nopos
SLR_tests	0	0.03508771929824561	0	0.9649122807017544	0	NA	0	0.01	sim7	rep1	rd3	nopos
EDGER_tests	0.00804093567251462	0.02704678362573099	0	0.9649122807017544	0	0	0.22916666666666663	0.01	sim7	rep1	rd3	nopos
LIMMA_tests	0.00255847953216374	0.03252923976608187	0	0.9649122807017544	0	0	0.07291666666666667	0.01	sim7	rep1	rd3	nopos
DIMSUM_tests	0.02448830409356725	0.00730994152046783	0.6513157894736842	0.3125	0.0043859649122807	0.9637641968631692	0.7701149425287356	0.01	sim7	rep1	rd3	nopos
ENRICH2_tests	0.02302631578947368	0.01206140350877193	0.097953216374269	0.8669590643274854	0	0.8096676737160121	0.65625	0.05	sim7	rep1	rd3	nopos
ROSACE_tests	0.02704678362573099	0.00804093567251462	0.14656432748538012	0.8183479532163743	0	0.8442105263157895	0.7708333333333334	0.05	sim7	rep1	rd3	nopos
ROSACENP_tests	0.01644736842105263	0.01864035087719298	0.15021929824561403	0.8146929824561403	0	0.9013157894736842	0.46875	0.05	sim7	rep1	rd3	nopos
SLR_tests	0	0.03508771929824561	0	0.9649122807017544	0	NA	0	0.05	sim7	rep1	rd3	nopos
EDGER_tests	0.01242690058479532	0.02266081871345029	7.309941520467836e-4	0.9641812865497076	0	0.05555555555555555	0.3541666666666667	0.05	sim7	rep1	rd3	nopos
LIMMA_tests	0.00986842105263157	0.02521929824561403	0	0.9649122807017544	0	0	0.28125	0.05	sim7	rep1	rd3	nopos
DIMSUM_tests	0.02558479532163742	0.00621345029239766	0.721125730994152	0.24269005847953215	0.0043859649122807	0.965736661771904	0.8045977011494252	0.05	sim7	rep1	rd3	nopos
ENRICH2_tests	0.02339181286549707	0.01169590643274853	0.11695906432748536	0.847953216374269	0	0.8333333333333334	0.6666666666666666	0.1	sim7	rep1	rd3	nopos
ROSACE_tests	0.029605263157894732	0.00548245614035087	0.22441520467836257	0.7404970760233918	0	0.8834532374100719	0.84375	0.1	sim7	rep1	rd3	nopos
ROSACENP_tests	0.0219298245614035	0.0131578947368421	0.2222222222222222	0.7426900584795322	0	0.9101796407185628	0.625	0.1	sim7	rep1	rd3	nopos
SLR_tests	0	0.03508771929824561	0	0.9649122807017544	0	NA	0	0.1	sim7	rep1	rd3	nopos
EDGER_tests	0.01498538011695906	0.02010233918128655	7.309941520467836e-4	0.9641812865497076	0	0.04651162790697674	0.4270833333333333	0.1	sim7	rep1	rd3	nopos
LIMMA_tests	0.01206140350877193	0.02302631578947368	0.00146198830409356	0.9634502923976608	0	0.10810810810810811	0.34375	0.1	sim7	rep1	rd3	nopos
DIMSUM_tests	0.02704678362573099	0.00475146198830409	0.7624269005847953	0.2013888888888889	0.0043859649122807	0.9657407407407408	0.8505747126436781	0.1	sim7	rep1	rd3	nopos
ENRICH2_tests	0.01461988304093567	0.0175438596491228	0.07383040935672515	0.8940058479532164	0	0.8347107438016529	0.4545454545454546	0.005	sim8	rep1	rd3	nopos
ROSACE_tests	0.01352339181286549	0.0175438596491228	0.0533625730994152	0.9144736842105264	0.00109649122807017	0.7978142076502732	0.4352941176470588	0.005	sim8	rep1	rd3	nopos
ROSACENP_tests	0.01279239766081871	0.01827485380116959	0.05701754385964912	0.9108187134502924	0.00109649122807017	0.8167539267015707	0.4117647058823529	0.005	sim8	rep1	rd3	nopos
SLR_tests	0	0.0310672514619883	0	0.9678362573099416	0.00109649122807017	NA	0	0.005	sim8	rep1	rd3	nopos
EDGER_tests	0.00109649122807017	0.0310672514619883	0	0.9678362573099416	0	0	0.03409090909090909	0.005	sim8	rep1	rd3	nopos
LIMMA_tests	0	0.03216374269005848	0	0.9678362573099416	0	NA	0	0.005	sim8	rep1	rd3	nopos
DIMSUM_tests	0.02266081871345029	0.00511695906432748	0.6363304093567251	0.3307748538011696	0.00511695906432748	0.9656128674431504	0.8157894736842105	0.005	sim8	rep1	rd3	nopos
ENRICH2_tests	0.01608187134502924	0.01608187134502924	0.08260233918128655	0.8852339181286549	0	0.837037037037037	0.5	0.01	sim8	rep1	rd3	nopos
ROSACE_tests	0.01388888888888888	0.01717836257309941	0.0712719298245614	0.8965643274853801	0.00109649122807017	0.8369098712446351	0.4470588235294118	0.01	sim8	rep1	rd3	nopos
ROSACENP_tests	0.01352339181286549	0.0175438596491228	0.07456140350877193	0.8932748538011696	0.00109649122807017	0.8464730290456431	0.4352941176470588	0.01	sim8	rep1	rd3	nopos
SLR_tests	0	0.0310672514619883	0	0.9678362573099416	0.00109649122807017	NA	0	0.01	sim8	rep1	rd3	nopos
EDGER_tests	0.00548245614035087	0.0266812865497076	0	0.9678362573099416	0	0	0.17045454545454544	0.01	sim8	rep1	rd3	nopos
LIMMA_tests	0	0.03216374269005848	0	0.9678362573099416	0	NA	0	0.01	sim8	rep1	rd3	nopos
DIMSUM_tests	0.02266081871345029	0.00511695906432748	0.6611842105263158	0.3059210526315789	0.00511695906432748	0.9668626402993052	0.8157894736842105	0.01	sim8	rep1	rd3	nopos
ENRICH2_tests	0.01900584795321637	0.0131578947368421	0.11330409356725146	0.85453216374269	0	0.8563535911602211	0.5909090909090909	0.05	sim8	rep1	rd3	nopos
ROSACE_tests	0.02046783625730994	0.01059941520467836	0.1527777777777778	0.8150584795321637	0.00109649122807017	0.8818565400843882	0.6588235294117647	0.05	sim8	rep1	rd3	nopos
ROSACENP_tests	0.01571637426900584	0.01535087719298245	0.15058479532163743	0.8172514619883041	0.00109649122807017	0.9054945054945056	0.5058823529411764	0.05	sim8	rep1	rd3	nopos
SLR_tests	0	0.0310672514619883	0	0.9678362573099416	0.00109649122807017	NA	0	0.05	sim8	rep1	rd3	nopos
EDGER_tests	0.00913742690058479	0.02302631578947368	0	0.9678362573099416	0	0	0.2840909090909091	0.05	sim8	rep1	rd3	nopos
LIMMA_tests	0	0.03216374269005848	0	0.9678362573099416	0	NA	0	0.05	sim8	rep1	rd3	nopos
DIMSUM_tests	0.02375730994152046	0.00402046783625731	0.7331871345029239	0.23391812865497075	0.00511695906432748	0.96861419604056	0.8552631578947368	0.05	sim8	rep1	rd3	nopos
ENRICH2_tests	0.02046783625730994	0.01169590643274853	0.13633040935672514	0.8315058479532164	0	0.8694638694638694	0.6363636363636364	0.1	sim8	rep1	rd3	nopos
ROSACE_tests	0.02375730994152046	0.00730994152046783	0.2185672514619883	0.7492690058479532	0.00109649122807017	0.9019607843137256	0.7647058823529411	0.1	sim8	rep1	rd3	nopos
ROSACENP_tests	0.01644736842105263	0.01461988304093567	0.2225877192982456	0.7452485380116959	0.00109649122807017	0.9311926605504588	0.5294117647058824	0.1	sim8	rep1	rd3	nopos
SLR_tests	0	0.0310672514619883	0	0.9678362573099416	0.00109649122807017	NA	0	0.1	sim8	rep1	rd3	nopos
EDGER_tests	0.01206140350877193	0.02010233918128655	3.654970760233918e-4	0.967470760233918	0	0.02941176470588235	0.375	0.1	sim8	rep1	rd3	nopos
LIMMA_tests	0.00584795321637426	0.02631578947368421	0	0.9678362573099416	0	0	0.18181818181818185	0.1	sim8	rep1	rd3	nopos
DIMSUM_tests	0.02412280701754386	0.00365497076023391	0.7715643274853801	0.19554093567251463	0.00511695906432748	0.969683050068902	0.868421052631579	0.1	sim8	rep1	rd3	nopos
ENRICH2_tests	0.01242690058479532	0.0175438596491228	0.07273391812865497	0.8972953216374269	0	0.8540772532188841	0.4146341463414634	0.005	sim9	rep1	rd3	nopos
ROSACE_tests	0.01388888888888888	0.01535087719298245	0.06578947368421052	0.9042397660818714	7.309941520467836e-4	0.8256880733944955	0.475	0.005	sim9	rep1	rd3	nopos
ROSACENP_tests	0.0131578947368421	0.01608187134502924	0.0712719298245614	0.8987573099415205	7.309941520467836e-4	0.8441558441558442	0.45	0.005	sim9	rep1	rd3	nopos
SLR_tests	0	0.02923976608187134	0	0.970029239766082	7.309941520467836e-4	NA	0	0.005	sim9	rep1	rd3	nopos
EDGER_tests	0.00767543859649122	0.0222953216374269	0	0.970029239766082	0	0	0.25609756097560976	0.005	sim9	rep1	rd3	nopos
LIMMA_tests	0.00109649122807017	0.02887426900584795	0	0.970029239766082	0	0	0.03658536585365853	0.005	sim9	rep1	rd3	nopos
DIMSUM_tests	0.02046783625730994	0.00621345029239766	0.6377923976608187	0.33187134502923976	0.00365497076023391	0.9689061632426428	0.7671232876712328	0.005	sim9	rep1	rd3	nopos
ENRICH2_tests	0.01535087719298245	0.01461988304093567	0.08150584795321637	0.8885233918128655	0	0.8415094339622641	0.5121951219512195	0.01	sim9	rep1	rd3	nopos
ROSACE_tests	0.01498538011695906	0.01425438596491228	0.08589181286549707	0.8841374269005848	7.309941520467836e-4	0.8514492753623188	0.5125	0.01	sim9	rep1	rd3	nopos
ROSACENP_tests	0.01352339181286549	0.01571637426900584	0.08625730994152046	0.8837719298245614	7.309941520467836e-4	0.8644688644688645	0.4625	0.01	sim9	rep1	rd3	nopos
SLR_tests	0	0.02923976608187134	0	0.970029239766082	7.309941520467836e-4	NA	0	0.01	sim9	rep1	rd3	nopos
EDGER_tests	0.00986842105263157	0.02010233918128655	3.654970760233918e-4	0.9696637426900584	0	0.03571428571428571	0.32926829268292684	0.01	sim9	rep1	rd3	nopos
LIMMA_tests	0.00182748538011695	0.02814327485380116	0	0.970029239766082	0	0	0.06097560975609756	0.01	sim9	rep1	rd3	nopos
DIMSUM_tests	0.02119883040935672	0.00548245614035087	0.6663011695906432	0.3033625730994152	0.00365497076023391	0.96916533758639	0.7945205479452054	0.01	sim9	rep1	rd3	nopos
ENRICH2_tests	0.01790935672514619	0.01206140350877193	0.11878654970760234	0.8512426900584795	0	0.8689839572192514	0.5975609756097561	0.05	sim9	rep1	rd3	nopos
ROSACE_tests	0.01644736842105263	0.01279239766081871	0.17251461988304093	0.797514619883041	7.309941520467836e-4	0.9129593810444876	0.5625	0.05	sim9	rep1	rd3	nopos
ROSACENP_tests	0.01498538011695906	0.01425438596491228	0.16812865497076024	0.8019005847953217	7.309941520467836e-4	0.9181636726546906	0.5125	0.05	sim9	rep1	rd3	nopos
SLR_tests	0	0.02923976608187134	0	0.970029239766082	7.309941520467836e-4	NA	0	0.05	sim9	rep1	rd3	nopos
EDGER_tests	0.01425438596491228	0.01571637426900584	0.00109649122807017	0.9689327485380116	0	0.07142857142857142	0.47560975609756095	0.05	sim9	rep1	rd3	nopos
LIMMA_tests	0.00621345029239766	0.02375730994152046	0	0.970029239766082	0	0	0.2073170731707317	0.05	sim9	rep1	rd3	nopos
DIMSUM_tests	0.02375730994152046	0.00292397660818713	0.7379385964912281	0.2317251461988304	0.00365497076023391	0.968809980806142	0.8904109589041096	0.05	sim9	rep1	rd3	nopos
ENRICH2_tests	0.01864035087719298	0.01133040935672514	0.1425438596491228	0.827485380116959	0	0.8843537414965986	0.6219512195121951	0.1	sim9	rep1	rd3	nopos
ROSACE_tests	0.01864035087719298	0.01059941520467836	0.24342105263157895	0.7266081871345029	7.309941520467836e-4	0.9288702928870292	0.6375	0.1	sim9	rep1	rd3	nopos
ROSACENP_tests	0.01864035087719298	0.01059941520467836	0.24195906432748537	0.7280701754385965	7.309941520467836e-4	0.9284712482468443	0.6375	0.1	sim9	rep1	rd3	nopos
SLR_tests	0	0.02923976608187134	0	0.970029239766082	7.309941520467836e-4	NA	0	0.1	sim9	rep1	rd3	nopos
EDGER_tests	0.01498538011695906	0.01498538011695906	0.00146198830409356	0.9685672514619884	0	0.08888888888888889	0.5	0.1	sim9	rep1	rd3	nopos
LIMMA_tests	0.0087719298245614	0.02119883040935672	0	0.970029239766082	0	0	0.2926829268292683	0.1	sim9	rep1	rd3	nopos
DIMSUM_tests	0.02412280701754386	0.00255847953216374	0.7741228070175439	0.19554093567251463	0.00365497076023391	0.9697802197802198	0.9041095890410958	0.1	sim9	rep1	rd3	nopos
ENRICH2_tests	0.02375730994152046	0.00657894736842105	0.06834795321637427	0.9013157894736842	0	0.7420634920634921	0.7831325301204819	0.005	sim1	rep3	rd1	nopos
ROSACE_tests	0.02997076023391812	3.654970760233918e-4	0.0175438596491228	0.9521198830409356	0	0.3692307692307693	0.9879518072289156	0.005	sim1	rep3	rd1	nopos
ROSACENP_tests	0.02997076023391812	3.654970760233918e-4	0.0219298245614035	0.9477339181286548	0	0.4225352112676056	0.9879518072289156	0.005	sim1	rep3	rd1	nopos
SLR_tests	0.00913742690058479	0.02083333333333333	0.00292397660818713	0.9667397660818714	3.654970760233918e-4	0.24242424242424243	0.3048780487804878	0.005	sim1	rep3	rd1	nopos
EDGER_tests	0.02412280701754386	0.00621345029239766	0	0.9696637426900584	0	0	0.7951807228915663	0.005	sim1	rep3	rd1	nopos
LIMMA_tests	0.02741228070175438	0.00292397660818713	0	0.9696637426900584	0	0	0.9036144578313252	0.005	sim1	rep3	rd1	nopos
DIMSUM_tests	0	0.01096491228070175	0.00255847953216374	0.9671052631578948	0.01937134502923976	1	0	0.005	sim1	rep3	rd1	nopos
ENRICH2_tests	0.02485380116959064	0.00548245614035087	0.0763888888888889	0.8932748538011696	0	0.7545126353790614	0.8192771084337349	0.01	sim1	rep3	rd1	nopos
ROSACE_tests	0.02997076023391812	3.654970760233918e-4	0.02704678362573099	0.9426169590643276	0	0.47435897435897434	0.9879518072289156	0.01	sim1	rep3	rd1	nopos
ROSACENP_tests	0.02997076023391812	3.654970760233918e-4	0.03618421052631579	0.9334795321637428	0	0.5469613259668509	0.9879518072289156	0.01	sim1	rep3	rd1	nopos
SLR_tests	0.01242690058479532	0.0175438596491228	0.00402046783625731	0.9656432748538012	3.654970760233918e-4	0.24444444444444444	0.4146341463414634	0.01	sim1	rep3	rd1	nopos
EDGER_tests	0.02485380116959064	0.00548245614035087	0	0.9696637426900584	0	0	0.8192771084337349	0.01	sim1	rep3	rd1	nopos
LIMMA_tests	0.02777777777777777	0.00255847953216374	0	0.9696637426900584	0	0	0.9156626506024096	0.01	sim1	rep3	rd1	nopos
DIMSUM_tests	0	0.01096491228070175	0.00657894736842105	0.9630847953216374	0.01937134502923976	1	0	0.01	sim1	rep3	rd1	nopos
ENRICH2_tests	0.0266812865497076	0.00365497076023391	0.09941520467836255	0.8702485380116959	0	0.7884057971014492	0.8795180722891566	0.05	sim1	rep3	rd1	nopos
ROSACE_tests	0.02997076023391812	3.654970760233918e-4	0.09247076023391812	0.8771929824561403	0	0.755223880597015	0.9879518072289156	0.05	sim1	rep3	rd1	nopos
ROSACENP_tests	0.03033625730994152	0	0.10891812865497076	0.8607456140350878	0	0.7821522309711286	1	0.05	sim1	rep3	rd1	nopos
SLR_tests	0.01864035087719298	0.01133040935672514	0.01425438596491228	0.9554093567251462	3.654970760233918e-4	0.43333333333333335	0.6219512195121951	0.05	sim1	rep3	rd1	nopos
EDGER_tests	0.02704678362573099	0.00328947368421052	3.654970760233918e-4	0.9692982456140352	0	0.01333333333333333	0.891566265060241	0.05	sim1	rep3	rd1	nopos
LIMMA_tests	0.02887426900584795	0.00146198830409356	3.654970760233918e-4	0.9692982456140352	0	0.0125	0.9518072289156626	0.05	sim1	rep3	rd1	nopos
DIMSUM_tests	0	0.01096491228070175	0.03947368421052631	0.9301900584795322	0.01937134502923976	1	0	0.05	sim1	rep3	rd1	nopos
ENRICH2_tests	0.02777777777777777	0.00255847953216374	0.12171052631578948	0.847953216374269	0	0.8141809290953546	0.9156626506024096	0.1	sim1	rep3	rd1	nopos
ROSACE_tests	0.03033625730994152	0	0.15679824561403508	0.8128654970760234	0	0.837890625	1	0.1	sim1	rep3	rd1	nopos
ROSACENP_tests	0.03033625730994152	0	0.17507309941520469	0.7945906432748538	0	0.8523131672597865	1	0.1	sim1	rep3	rd1	nopos
SLR_tests	0.02010233918128655	0.00986842105263157	0.01973684210526315	0.9499269005847952	3.654970760233918e-4	0.4954128440366973	0.6707317073170732	0.1	sim1	rep3	rd1	nopos
EDGER_tests	0.02777777777777777	0.00255847953216374	0.00109649122807017	0.9685672514619884	0	0.0379746835443038	0.9156626506024096	0.1	sim1	rep3	rd1	nopos
LIMMA_tests	0.02887426900584795	0.00146198830409356	7.309941520467836e-4	0.9689327485380116	0	0.02469135802469135	0.9518072289156626	0.1	sim1	rep3	rd1	nopos
DIMSUM_tests	0.00182748538011695	0.00913742690058479	0.0939327485380117	0.8757309941520468	0.01937134502923976	0.9809160305343512	0.16666666666666666	0.1	sim1	rep3	rd1	nopos
ENRICH2_tests	0.02521929824561403	0.00621345029239766	0.06030701754385965	0.9082602339181286	0	0.7051282051282051	0.8023255813953488	0.005	sim10	rep3	rd1	nopos
ROSACE_tests	0.029605263157894732	0.00182748538011695	0.01827485380116959	0.9502923976608189	0	0.381679389312977	0.9418604651162792	0.005	sim10	rep3	rd1	nopos
ROSACENP_tests	0.0310672514619883	3.654970760233918e-4	0.02266081871345029	0.945906432748538	0	0.4217687074829932	0.9883720930232558	0.005	sim10	rep3	rd1	nopos
SLR_tests	0.0087719298245614	0.0219298245614035	0.00255847953216374	0.9660087719298246	7.309941520467836e-4	0.2258064516129032	0.2857142857142857	0.005	sim10	rep3	rd1	nopos
EDGER_tests	0.02375730994152046	0.00767543859649122	0	0.9685672514619884	0	0	0.7558139534883721	0.005	sim10	rep3	rd1	nopos
LIMMA_tests	0.02485380116959064	0.00657894736842105	0	0.9685672514619884	0	0	0.7906976744186046	0.005	sim10	rep3	rd1	nopos
DIMSUM_tests	0	0.01352339181286549	0.00219298245614035	0.966374269005848	0.01790935672514619	1	0	0.005	sim10	rep3	rd1	nopos
ENRICH2_tests	0.02521929824561403	0.00621345029239766	0.06798245614035088	0.9005847953216374	0	0.7294117647058824	0.8023255813953488	0.01	sim10	rep3	rd1	nopos
ROSACE_tests	0.02997076023391812	0.00146198830409356	0.02887426900584795	0.9396929824561404	0	0.49068322981366463	0.9534883720930232	0.01	sim10	rep3	rd1	nopos
ROSACENP_tests	0.0310672514619883	3.654970760233918e-4	0.0402046783625731	0.9283625730994152	0	0.5641025641025641	0.9883720930232558	0.01	sim10	rep3	rd1	nopos
SLR_tests	0.01388888888888888	0.01681286549707602	0.00584795321637426	0.962719298245614	7.309941520467836e-4	0.2962962962962963	0.4523809523809524	0.01	sim10	rep3	rd1	nopos
EDGER_tests	0.02485380116959064	0.00657894736842105	0	0.9685672514619884	0	0	0.7906976744186046	0.01	sim10	rep3	rd1	nopos
LIMMA_tests	0.02631578947368421	0.00511695906432748	3.654970760233918e-4	0.9682017543859648	0	0.0136986301369863	0.8372093023255814	0.01	sim10	rep3	rd1	nopos
DIMSUM_tests	0	0.01352339181286549	0.00511695906432748	0.9634502923976608	0.01790935672514619	1	0	0.01	sim10	rep3	rd1	nopos
ENRICH2_tests	0.0266812865497076	0.00475146198830409	0.08881578947368421	0.8797514619883041	0	0.7689873417721519	0.8488372093023255	0.05	sim10	rep3	rd1	nopos
ROSACE_tests	0.0310672514619883	3.654970760233918e-4	0.08662280701754387	0.8819444444444444	0	0.7360248447204969	0.9883720930232558	0.05	sim10	rep3	rd1	nopos
ROSACENP_tests	0.03143274853801169	0	0.10818713450292396	0.8603801169590644	0	0.7748691099476439	1	0.05	sim10	rep3	rd1	nopos
SLR_tests	0.01900584795321637	0.01169590643274853	0.01425438596491228	0.954312865497076	7.309941520467836e-4	0.42857142857142855	0.6190476190476191	0.05	sim10	rep3	rd1	nopos
EDGER_tests	0.0266812865497076	0.00475146198830409	0	0.9685672514619884	0	0	0.8488372093023255	0.05	sim10	rep3	rd1	nopos
LIMMA_tests	0.02777777777777777	0.00365497076023391	3.654970760233918e-4	0.9682017543859648	0	0.01298701298701298	0.8837209302325582	0.05	sim10	rep3	rd1	nopos
DIMSUM_tests	7.309941520467836e-4	0.01279239766081871	0.04422514619883041	0.924342105263158	0.01790935672514619	0.983739837398374	0.05405405405405406	0.05	sim10	rep3	rd1	nopos
ENRICH2_tests	0.02741228070175438	0.00402046783625731	0.11257309941520469	0.8559941520467836	0	0.804177545691906	0.872093023255814	0.1	sim10	rep3	rd1	nopos
ROSACE_tests	0.03143274853801169	0	0.14144736842105263	0.8271198830409356	0	0.8181818181818181	1	0.1	sim10	rep3	rd1	nopos
ROSACENP_tests	0.03143274853801169	0	0.17141812865497075	0.7971491228070176	0	0.845045045045045	1	0.1	sim10	rep3	rd1	nopos
SLR_tests	0.02083333333333333	0.00986842105263157	0.02595029239766081	0.9426169590643276	7.309941520467836e-4	0.5546875	0.6785714285714286	0.1	sim10	rep3	rd1	nopos
EDGER_tests	0.02777777777777777	0.00365497076023391	7.309941520467836e-4	0.9678362573099416	0	0.02564102564102564	0.8837209302325582	0.1	sim10	rep3	rd1	nopos
LIMMA_tests	0.02887426900584795	0.00255847953216374	3.654970760233918e-4	0.9682017543859648	0	0.0125	0.9186046511627908	0.1	sim10	rep3	rd1	nopos
DIMSUM_tests	0.00182748538011695	0.01169590643274853	0.09722222222222222	0.8713450292397661	0.01790935672514619	0.981549815498155	0.13513513513513514	0.1	sim10	rep3	rd1	nopos
ENRICH2_tests	0.02156432748538011	0.00657894736842105	0.06067251461988304	0.9111842105263158	0	0.7377777777777778	0.7662337662337663	0.005	sim2	rep3	rd1	nopos
ROSACE_tests	0.0266812865497076	0.00146198830409356	0.01644736842105263	0.9554093567251462	0	0.3813559322033898	0.948051948051948	0.005	sim2	rep3	rd1	nopos
ROSACENP_tests	0.0266812865497076	0.00146198830409356	0.02119883040935672	0.950657894736842	0	0.4427480916030534	0.948051948051948	0.005	sim2	rep3	rd1	nopos
SLR_tests	0.00694444444444444	0.02119883040935672	7.309941520467836e-4	0.971125730994152	0	0.09523809523809525	0.24675324675324675	0.005	sim2	rep3	rd1	nopos
EDGER_tests	0.02266081871345029	0.00548245614035087	0	0.9718567251461988	0	0	0.8051948051948052	0.005	sim2	rep3	rd1	nopos
LIMMA_tests	0.02521929824561403	0.00292397660818713	3.654970760233918e-4	0.9714912280701754	0	0.01428571428571428	0.8961038961038961	0.005	sim2	rep3	rd1	nopos
DIMSUM_tests	0	0.01169590643274853	0.00219298245614035	0.9696637426900584	0.01644736842105263	1	0	0.005	sim2	rep3	rd1	nopos
ENRICH2_tests	0.02156432748538011	0.00657894736842105	0.06871345029239766	0.9031432748538012	0	0.7611336032388664	0.7662337662337663	0.01	sim2	rep3	rd1	nopos
ROSACE_tests	0.02704678362573099	0.00109649122807017	0.0219298245614035	0.9499269005847952	0	0.4477611940298507	0.961038961038961	0.01	sim2	rep3	rd1	nopos
ROSACENP_tests	0.02704678362573099	0.00109649122807017	0.029605263157894732	0.942251461988304	0	0.5225806451612903	0.961038961038961	0.01	sim2	rep3	rd1	nopos
SLR_tests	0.00840643274853801	0.01973684210526315	0.00146198830409356	0.9703947368421052	0	0.14814814814814814	0.2987012987012987	0.01	sim2	rep3	rd1	nopos
EDGER_tests	0.02302631578947368	0.00511695906432748	0	0.9718567251461988	0	0	0.8181818181818182	0.01	sim2	rep3	rd1	nopos
LIMMA_tests	0.02521929824561403	0.00292397660818713	3.654970760233918e-4	0.9714912280701754	0	0.01428571428571428	0.8961038961038961	0.01	sim2	rep3	rd1	nopos
DIMSUM_tests	0	0.01169590643274853	0.00548245614035087	0.966374269005848	0.01644736842105263	1	0	0.01	sim2	rep3	rd1	nopos
