	c_0	c_1	c_2	c_3	c_4	c_5
var2099	138.0	129.0	94.0	72.0	44.0	39.0
var2100	229.0	215.0	153.0	118.0	82.0	59.0
var2101	106.0	128.0	131.0	133.0	125.0	110.0
var2102	214.0	190.0	198.0	167.0	139.0	135.0
var2103	94.0	71.0	61.0	80.0	65.0	45.0
var2104	295.0	247.0	245.0	164.0	127.0	88.0
var2105	164.0	214.0	251.0	346.0	453.0	522.0
var2106	150.0	177.0	211.0	197.0	177.0	182.0
var2107	192.0	116.0	93.0	49.0	33.0	19.0
var2108	199.0	216.0	202.0	170.0	137.0	110.0
var2109	120.0	139.0	111.0	136.0	130.0	112.0
var2110	311.0	426.0	515.0	550.0	657.0	755.0
var2111	185.0	128.0	95.0	58.0	45.0	14.0
var2112	392.0	396.0	385.0	351.0	263.0	229.0
var2113	153.0	222.0	280.0	358.0	344.0	406.0
var2114	198.0	162.0	133.0	115.0	101.0	79.0
var2115	134.0	154.0	107.0	91.0	63.0	44.0
var2116	299.0	234.0	122.0	81.0	32.0	17.0
var2117	139.0	106.0	55.0	29.0	16.0	12.0
var2118	173.0	145.0	105.0	91.0	76.0	67.0
var2119	195.0	312.0	389.0	461.0	532.0	644.0
var2120	223.0	189.0	174.0	158.0	119.0	125.0
var2121	234.0	249.0	189.0	229.0	187.0	132.0
var2122	185.0	196.0	163.0	107.0	94.0	68.0
var2123	297.0	318.0	345.0	266.0	223.0	162.0
var2124	111.0	114.0	117.0	124.0	102.0	66.0
var2125	239.0	305.0	338.0	408.0	470.0	450.0
var2126	155.0	231.0	267.0	377.0	422.0	537.0
var2127	338.0	346.0	367.0	395.0	371.0	341.0
var2128	228.0	274.0	256.0	215.0	227.0	166.0
var2129	199.0	194.0	195.0	152.0	145.0	120.0
var2130	194.0	113.0	100.0	80.0	61.0	34.0
var2131	282.0	324.0	326.0	367.0	330.0	325.0
var2132	103.0	81.0	55.0	27.0	25.0	10.0
var2133	117.0	105.0	108.0	90.0	63.0	52.0
var2134	133.0	105.0	108.0	70.0	50.0	37.0
var2135	192.0	249.0	343.0	444.0	657.0	857.0
var2136	377.0	466.0	599.0	704.0	674.0	733.0
var2137	100.0	89.0	60.0	40.0	30.0	19.0
var2138	133.0	133.0	157.0	140.0	115.0	106.0
var2139	268.0	246.0	210.0	196.0	172.0	136.0
var2140	272.0	156.0	67.0	47.0	22.0	10.0
var2141	189.0	233.0	175.0	146.0	137.0	103.0
var2142	205.0	222.0	243.0	213.0	212.0	154.0
var2143	278.0	195.0	174.0	121.0	77.0	58.0
var2144	273.0	243.0	244.0	185.0	181.0	123.0
var2145	141.0	205.0	214.0	318.0	357.0	366.0
var2146	378.0	421.0	410.0	329.0	308.0	277.0
var2147	72.0	107.0	155.0	193.0	190.0	255.0
var2148	106.0	131.0	123.0	111.0	107.0	79.0
var2149	154.0	99.0	70.0	47.0	19.0	16.0
var2150	187.0	112.0	105.0	63.0	22.0	18.0
var2151	293.0	243.0	146.0	106.0	87.0	73.0
var2152	170.0	224.0	261.0	268.0	368.0	404.0
var2153	133.0	116.0	102.0	117.0	84.0	88.0
var2154	288.0	301.0	300.0	369.0	350.0	332.0
var2155	213.0	147.0	96.0	59.0	40.0	12.0
var2156	291.0	188.0	132.0	79.0	40.0	37.0
var2157	338.0	238.0	171.0	118.0	69.0	51.0
var2158	111.0	91.0	74.0	51.0	40.0	36.0
var2159	178.0	157.0	170.0	177.0	168.0	174.0
var2160	213.0	215.0	182.0	181.0	170.0	141.0
var2161	349.0	376.0	465.0	515.0	511.0	537.0
var2162	397.0	328.0	277.0	246.0	174.0	127.0
var2163	275.0	311.0	365.0	370.0	335.0	321.0
var2164	86.0	96.0	90.0	106.0	106.0	95.0
var2165	209.0	238.0	266.0	298.0	263.0	293.0
var2166	93.0	70.0	44.0	26.0	14.0	14.0
var2167	197.0	136.0	118.0	75.0	61.0	38.0
var2168	240.0	265.0	282.0	267.0	211.0	194.0
var2169	149.0	233.0	308.0	442.0	659.0	853.0
var2170	124.0	107.0	61.0	50.0	46.0	31.0
var2171	157.0	210.0	261.0	252.0	242.0	240.0
var2172	191.0	228.0	282.0	373.0	400.0	433.0
var2173	294.0	325.0	370.0	373.0	398.0	420.0
var2174	56.0	83.0	73.0	69.0	54.0	46.0
var2175	193.0	187.0	163.0	119.0	88.0	70.0
var2176	394.0	423.0	456.0	459.0	429.0	402.0
var2177	252.0	166.0	120.0	85.0	43.0	24.0
var2178	167.0	168.0	149.0	171.0	144.0	125.0
var2179	164.0	136.0	229.0	220.0	226.0	262.0
var2180	181.0	256.0	337.0	387.0	517.0	597.0
var2181	272.0	260.0	168.0	152.0	130.0	116.0
var2183	104.0	190.0	324.0	479.0	690.0	884.0
var2184	149.0	143.0	164.0	148.0	123.0	131.0
var2185	199.0	179.0	145.0	84.0	57.0	33.0
var2186	211.0	271.0	402.0	470.0	538.0	770.0
var2187	353.0	257.0	168.0	77.0	38.0	31.0
var2188	273.0	254.0	305.0	291.0	282.0	290.0
var2189	119.0	145.0	192.0	222.0	195.0	168.0
var2190	298.0	264.0	174.0	128.0	111.0	66.0
var2191	137.0	76.0	50.0	23.0	9.0	2.0
var2192	111.0	88.0	66.0	42.0	32.0	28.0
var2193	124.0	163.0	221.0	226.0	267.0	292.0
var2194	129.0	158.0	185.0	187.0	222.0	202.0
var2195	86.0	78.0	63.0	44.0	35.0	17.0
var2196	213.0	158.0	129.0	93.0	45.0	47.0
var2197	148.0	111.0	72.0	53.0	28.0	31.0
var2198	153.0	73.0	35.0	19.0	4.0	1.0
var2199	151.0	164.0	221.0	255.0	234.0	243.0
var2200	228.0	168.0	95.0	90.0	45.0	24.0
var2201	196.0	281.0	352.0	446.0	576.0	616.0
var2202	380.0	270.0	275.0	160.0	123.0	76.0
var2203	214.0	204.0	174.0	148.0	129.0	101.0
var2204	298.0	407.0	539.0	746.0	890.0	1080.0
var2205	236.0	331.0	364.0	500.0	507.0	579.0
var2206	148.0	110.0	122.0	82.0	58.0	38.0
var2207	81.0	110.0	94.0	130.0	115.0	85.0
var2208	313.0	168.0	82.0	40.0	25.0	9.0
var2209	346.0	268.0	205.0	113.0	70.0	47.0
var2210	88.0	70.0	56.0	35.0	23.0	9.0
var2211	89.0	87.0	80.0	54.0	49.0	30.0
var2212	231.0	198.0	173.0	113.0	90.0	63.0
var2213	235.0	165.0	151.0	111.0	87.0	80.0
var2214	151.0	103.0	64.0	27.0	21.0	14.0
var2215	70.0	94.0	147.0	220.0	242.0	287.0
var2216	171.0	160.0	129.0	126.0	109.0	73.0
var2217	183.0	181.0	139.0	120.0	91.0	78.0
var2218	137.0	139.0	139.0	132.0	107.0	99.0
var2219	155.0	141.0	118.0	93.0	59.0	49.0
var2220	284.0	143.0	68.0	32.0	21.0	9.0
var2221	100.0	56.0	46.0	16.0	9.0	12.0
var2222	170.0	157.0	209.0	177.0	200.0	162.0
var2223	283.0	189.0	178.0	169.0	127.0	87.0
var2224	195.0	173.0	131.0	93.0	58.0	38.0
var2225	342.0	267.0	244.0	188.0	142.0	120.0
var2226	150.0	210.0	277.0	336.0	418.0	454.0
var2227	175.0	123.0	94.0	72.0	56.0	43.0
var2228	341.0	328.0	285.0	266.0	204.0	179.0
var2229	281.0	291.0	224.0	185.0	146.0	122.0
var2230	166.0	179.0	200.0	181.0	203.0	179.0
var2231	176.0	184.0	195.0	204.0	195.0	211.0
var2232	136.0	113.0	98.0	110.0	55.0	67.0
var2233	144.0	152.0	142.0	113.0	56.0	35.0
var2234	182.0	167.0	164.0	157.0	135.0	86.0
var2235	204.0	237.0	157.0	127.0	88.0	58.0
var2236	137.0	120.0	98.0	82.0	57.0	45.0
var2237	180.0	172.0	156.0	134.0	109.0	104.0
var2238	97.0	75.0	64.0	63.0	38.0	27.0
var2239	439.0	538.0	741.0	811.0	972.0	1125.0
var2240	287.0	210.0	144.0	103.0	53.0	28.0
var2241	110.0	148.0	165.0	190.0	227.0	233.0
var2242	162.0	153.0	153.0	126.0	92.0	126.0
var2243	107.0	107.0	116.0	99.0	97.0	76.0
var2244	158.0	181.0	133.0	112.0	103.0	72.0
var2245	160.0	116.0	97.0	70.0	47.0	28.0
var2246	105.0	70.0	72.0	38.0	31.0	29.0
var2247	137.0	131.0	117.0	128.0	90.0	81.0
var2248	232.0	198.0	155.0	109.0	84.0	35.0
var2249	169.0	220.0	258.0	261.0	314.0	279.0
var2250	189.0	220.0	294.0	314.0	389.0	403.0
var2251	332.0	274.0	258.0	274.0	195.0	156.0
var2252	323.0	312.0	304.0	291.0	261.0	207.0
var2253	188.0	225.0	288.0	285.0	322.0	374.0
var2254	249.0	226.0	244.0	251.0	239.0	180.0
var2255	293.0	226.0	207.0	155.0	113.0	83.0
var2256	253.0	212.0	181.0	123.0	95.0	65.0
var2257	306.0	290.0	298.0	298.0	258.0	224.0
var2258	187.0	221.0	197.0	210.0	181.0	162.0
var2259	51.0	40.0	44.0	37.0	37.0	37.0
var2260	87.0	113.0	68.0	71.0	50.0	29.0
var2261	116.0	108.0	105.0	91.0	71.0	69.0
var2262	136.0	100.0	103.0	60.0	35.0	34.0
var2263	182.0	210.0	231.0	210.0	223.0	209.0
var2264	196.0	53.0	11.0	1.0	2.0	1.0
var2265	107.0	102.0	104.0	59.0	40.0	25.0
var2266	198.0	209.0	212.0	226.0	172.0	158.0
var2267	196.0	201.0	208.0	192.0	177.0	148.0
var2268	175.0	185.0	226.0	213.0	220.0	199.0
var2269	79.0	89.0	102.0	81.0	82.0	63.0
var2270	237.0	251.0	202.0	192.0	145.0	150.0
var2271	336.0	353.0	343.0	298.0	288.0	229.0
var2272	191.0	208.0	184.0	127.0	102.0	86.0
var2273	161.0	127.0	111.0	72.0	69.0	36.0
var2274	226.0	384.0	696.0	1098.0	1833.0	2669.0
var2275	100.0	64.0	58.0	36.0	19.0	15.0
var2276	239.0	243.0	204.0	215.0	194.0	163.0
var2277	409.0	415.0	321.0	280.0	210.0	121.0
var2278	274.0	237.0	198.0	173.0	127.0	102.0
var2279	98.0	77.0	61.0	38.0	27.0	19.0
var2280	340.0	403.0	414.0	460.0	431.0	405.0
var2281	176.0	225.0	274.0	364.0	409.0	546.0
var2282	274.0	271.0	254.0	187.0	164.0	126.0
var2283	430.0	399.0	431.0	359.0	341.0	282.0
var2284	148.0	91.0	38.0	46.0	19.0	16.0
var2285	170.0	152.0	144.0	100.0	87.0	57.0
var2286	106.0	99.0	112.0	104.0	82.0	77.0
var2287	135.0	132.0	106.0	138.0	115.0	104.0
var2288	206.0	188.0	184.0	195.0	154.0	162.0
var2289	174.0	249.0	354.0	403.0	486.0	547.0
var2290	287.0	295.0	422.0	466.0	472.0	571.0
var2291	137.0	121.0	87.0	52.0	40.0	17.0
var2292	263.0	263.0	262.0	260.0	223.0	158.0
var2293	66.0	88.0	84.0	96.0	100.0	111.0
var2294	140.0	114.0	72.0	54.0	29.0	19.0
var2295	154.0	200.0	248.0	343.0	357.0	459.0
var2296	252.0	297.0	303.0	284.0	288.0	252.0
var2297	177.0	165.0	163.0	173.0	155.0	155.0
var2298	107.0	202.0	251.0	314.0	438.0	476.0
var2299	338.0	395.0	445.0	393.0	390.0	375.0
var2300	175.0	82.0	62.0	38.0	17.0	15.0
var2301	316.0	254.0	218.0	176.0	150.0	87.0
var2302	242.0	198.0	193.0	116.0	104.0	76.0
var2303	207.0	147.0	107.0	71.0	28.0	10.0
var2304	130.0	115.0	65.0	55.0	32.0	21.0
var2305	262.0	436.0	559.0	791.0	927.0	1167.0
var2306	658.0	601.0	493.0	402.0	284.0	220.0
var2307	125.0	132.0	122.0	121.0	90.0	85.0
var2308	136.0	144.0	154.0	121.0	100.0	87.0
var2309	354.0	244.0	168.0	94.0	66.0	40.0
var2310	184.0	199.0	242.0	245.0	248.0	230.0
var2311	196.0	214.0	318.0	358.0	382.0	423.0
var2312	207.0	244.0	248.0	254.0	227.0	201.0
var2313	134.0	112.0	100.0	82.0	46.0	39.0
var2314	173.0	207.0	216.0	238.0	231.0	259.0
var2315	94.0	104.0	110.0	88.0	87.0	82.0
var2316	153.0	148.0	124.0	97.0	82.0	64.0
var2317	194.0	91.0	48.0	39.0	21.0	14.0
var2318	383.0	312.0	263.0	168.0	130.0	71.0
var2319	223.0	341.0	454.0	625.0	773.0	1039.0
var2320	123.0	191.0	246.0	300.0	323.0	364.0
var2321	165.0	231.0	232.0	258.0	282.0	297.0
var2322	152.0	81.0	24.0	16.0	4.0	7.0
var2323	225.0	162.0	121.0	73.0	68.0	30.0
var2324	194.0	166.0	140.0	109.0	64.0	65.0
var2325	129.0	123.0	124.0	79.0	79.0	61.0
var2326	207.0	318.0	328.0	423.0	494.0	525.0
var2327	312.0	330.0	410.0	430.0	441.0	446.0
var2328	242.0	204.0	183.0	142.0	116.0	97.0
var2329	144.0	208.0	290.0	333.0	418.0	413.0
var2330	132.0	132.0	136.0	105.0	82.0	67.0
var2331	269.0	251.0	257.0	221.0	197.0	183.0
var2332	276.0	305.0	332.0	356.0	351.0	357.0
var2333	235.0	197.0	149.0	106.0	80.0	41.0
var2334	182.0	222.0	175.0	206.0	141.0	196.0
var2335	116.0	96.0	55.0	46.0	33.0	22.0
var2336	139.0	141.0	138.0	151.0	139.0	127.0
var2337	133.0	101.0	71.0	50.0	39.0	23.0
var2338	128.0	119.0	125.0	111.0	114.0	78.0
var2339	86.0	114.0	78.0	76.0	74.0	55.0
var2340	171.0	230.0	307.0	454.0	480.0	595.0
var2341	222.0	207.0	165.0	131.0	84.0	55.0
var2342	318.0	299.0	225.0	173.0	155.0	126.0
var2343	104.0	141.0	169.0	231.0	266.0	287.0
var2344	116.0	77.0	42.0	25.0	17.0	13.0
var2345	202.0	205.0	204.0	213.0	216.0	166.0
var2346	182.0	131.0	123.0	96.0	67.0	56.0
var2347	74.0	85.0	74.0	111.0	123.0	99.0
var2348	238.0	297.0	335.0	448.0	512.0	540.0
var2349	240.0	214.0	201.0	139.0	137.0	97.0
var2350	133.0	166.0	174.0	201.0	223.0	174.0
var2351	304.0	429.0	508.0	544.0	584.0	672.0
var2352	112.0	94.0	73.0	55.0	39.0	33.0
var2353	276.0	274.0	281.0	225.0	219.0	161.0
var2354	203.0	151.0	151.0	117.0	87.0	68.0
var2355	257.0	176.0	129.0	82.0	53.0	35.0
var2356	244.0	264.0	248.0	197.0	170.0	118.0
var2357	181.0	160.0	149.0	152.0	109.0	120.0
var2358	136.0	108.0	123.0	114.0	90.0	71.0
var2359	234.0	296.0	353.0	436.0	488.0	482.0
var2360	147.0	178.0	188.0	168.0	149.0	126.0
var2361	217.0	177.0	119.0	71.0	46.0	37.0
var2362	164.0	156.0	163.0	164.0	134.0	122.0
var2363	263.0	188.0	156.0	109.0	68.0	49.0
var2364	167.0	69.0	58.0	38.0	13.0	12.0
var2365	278.0	167.0	120.0	75.0	46.0	24.0
var2366	212.0	312.0	383.0	401.0	510.0	598.0
var2367	264.0	172.0	116.0	77.0	40.0	15.0
var2368	148.0	166.0	129.0	93.0	57.0	57.0
var2369	155.0	117.0	77.0	65.0	39.0	19.0
var2370	125.0	124.0	139.0	155.0	142.0	123.0
var2371	78.0	65.0	32.0	35.0	23.0	18.0
var2372	254.0	274.0	252.0	242.0	170.0	149.0
var2373	200.0	171.0	185.0	135.0	96.0	91.0
var2374	88.0	115.0	86.0	101.0	106.0	94.0
var2375	262.0	195.0	132.0	73.0	58.0	33.0
var2376	111.0	108.0	133.0	136.0	146.0	156.0
var2377	594.0	736.0	786.0	911.0	988.0	929.0
var2378	174.0	134.0	99.0	75.0	65.0	29.0
var2379	126.0	99.0	78.0	53.0	18.0	9.0
var2380	252.0	275.0	271.0	285.0	302.0	270.0
var2381	165.0	191.0	197.0	242.0	247.0	215.0
var2382	122.0	120.0	103.0	106.0	111.0	83.0
var2383	195.0	203.0	206.0	190.0	218.0	192.0
var2384	134.0	141.0	166.0	192.0	204.0	208.0
var2385	119.0	83.0	65.0	33.0	25.0	23.0
var2386	366.0	219.0	202.0	108.0	66.0	33.0
var2387	198.0	195.0	147.0	154.0	113.0	91.0
var2388	182.0	121.0	80.0	38.0	17.0	18.0
var2389	272.0	246.0	205.0	154.0	121.0	92.0
var2390	189.0	246.0	378.0	482.0	577.0	753.0
var2391	211.0	83.0	42.0	13.0	2.0	5.0
var2392	180.0	263.0	330.0	444.0	607.0	688.0
var2393	275.0	380.0	497.0	629.0	732.0	918.0
var2394	216.0	93.0	42.0	10.0	3.0	4.0
var2395	164.0	176.0	204.0	235.0	208.0	207.0
var2396	211.0	182.0	126.0	137.0	75.0	53.0
var2397	173.0	127.0	89.0	65.0	24.0	19.0
var2398	214.0	162.0	94.0	49.0	26.0	32.0
var2399	210.0	261.0	260.0	246.0	239.0	186.0
var2400	316.0	252.0	183.0	137.0	110.0	81.0
var2401	156.0	186.0	171.0	199.0	207.0	220.0
var2402	125.0	112.0	100.0	52.0	52.0	38.0
var2403	216.0	149.0	88.0	76.0	66.0	36.0
var2404	254.0	270.0	300.0	285.0	268.0	274.0
var2405	341.0	367.0	426.0	454.0	451.0	494.0
var2406	99.0	116.0	162.0	209.0	247.0	305.0
var2407	352.0	390.0	344.0	350.0	306.0	305.0
var2408	159.0	155.0	157.0	141.0	121.0	86.0
var2409	362.0	346.0	293.0	273.0	220.0	171.0
var2410	101.0	118.0	124.0	166.0	148.0	124.0
var2411	199.0	177.0	131.0	104.0	110.0	86.0
var2412	248.0	164.0	96.0	47.0	19.0	8.0
var2413	107.0	79.0	32.0	22.0	7.0	3.0
var2414	136.0	87.0	72.0	56.0	36.0	16.0
var2415	170.0	198.0	216.0	182.0	175.0	161.0
var2416	172.0	139.0	124.0	109.0	54.0	48.0
var2417	140.0	170.0	209.0	201.0	231.0	229.0
var2418	235.0	176.0	131.0	92.0	39.0	44.0
var2419	319.0	199.0	99.0	53.0	33.0	25.0
var2420	198.0	164.0	149.0	116.0	88.0	68.0
var2421	130.0	135.0	175.0	173.0	220.0	180.0
var2422	124.0	98.0	101.0	95.0	51.0	43.0
var2423	206.0	160.0	144.0	93.0	53.0	46.0
var2424	178.0	224.0	263.0	267.0	333.0	317.0
var2425	203.0	133.0	90.0	67.0	39.0	25.0
var2426	202.0	246.0	303.0	299.0	340.0	320.0
var2427	194.0	207.0	191.0	201.0	190.0	174.0
var2428	196.0	257.0	236.0	247.0	227.0	232.0
var2429	211.0	245.0	286.0	320.0	367.0	370.0
var2430	208.0	192.0	169.0	136.0	104.0	69.0
var2431	168.0	242.0	320.0	364.0	431.0	611.0
var2432	128.0	117.0	113.0	69.0	64.0	56.0
var2433	107.0	136.0	125.0	117.0	142.0	75.0
var2434	158.0	227.0	305.0	424.0	588.0	719.0
var2435	374.0	373.0	363.0	273.0	304.0	238.0
var2436	409.0	600.0	772.0	1019.0	1351.0	1635.0
var2437	294.0	252.0	185.0	173.0	107.0	73.0
var2438	255.0	184.0	154.0	101.0	91.0	46.0
var2439	556.0	426.0	281.0	210.0	149.0	80.0
var2440	155.0	108.0	80.0	53.0	40.0	36.0
var2441	173.0	247.0	314.0	406.0	496.0	596.0
var2442	138.0	141.0	132.0	90.0	107.0	75.0
var2443	182.0	202.0	192.0	194.0	179.0	173.0
var2444	160.0	202.0	214.0	208.0	227.0	237.0
var2445	92.0	79.0	70.0	51.0	35.0	36.0
var2446	66.0	65.0	54.0	34.0	26.0	26.0
var2447	177.0	113.0	66.0	26.0	9.0	5.0
var2448	147.0	155.0	175.0	149.0	160.0	132.0
var2449	154.0	116.0	97.0	35.0	16.0	18.0
var2450	173.0	108.0	47.0	37.0	22.0	10.0
var2451	169.0	128.0	110.0	96.0	84.0	61.0
var2452	211.0	113.0	70.0	53.0	21.0	15.0
var2453	188.0	167.0	107.0	122.0	72.0	39.0
var2454	135.0	182.0	128.0	109.0	97.0	70.0
var2455	210.0	191.0	170.0	142.0	118.0	78.0
var2456	220.0	182.0	134.0	113.0	82.0	49.0
var2457	151.0	175.0	158.0	158.0	131.0	103.0
var2458	317.0	351.0	460.0	438.0	518.0	491.0
var2459	124.0	116.0	122.0	160.0	129.0	120.0
var2460	215.0	170.0	114.0	59.0	49.0	29.0
var2461	69.0	107.0	97.0	113.0	87.0	86.0
var2462	271.0	277.0	240.0	233.0	227.0	202.0
var2463	171.0	192.0	130.0	117.0	67.0	48.0
var2464	79.0	82.0	58.0	41.0	30.0	9.0
var2465	163.0	201.0	190.0	154.0	161.0	140.0
var2466	257.0	211.0	220.0	189.0	152.0	103.0
var2467	251.0	213.0	119.0	54.0	43.0	36.0
var2468	87.0	85.0	70.0	52.0	50.0	30.0
var2469	171.0	88.0	56.0	23.0	9.0	7.0
var2470	265.0	305.0	410.0	446.0	442.0	450.0
var2471	220.0	265.0	239.0	244.0	235.0	214.0
var2472	115.0	131.0	162.0	190.0	155.0	163.0
var2473	414.0	274.0	219.0	113.0	74.0	43.0
var2474	104.0	113.0	112.0	95.0	111.0	94.0
var2475	115.0	113.0	145.0	121.0	107.0	89.0
var2476	72.0	79.0	81.0	97.0	91.0	79.0
var2477	198.0	164.0	121.0	98.0	67.0	64.0
var2478	264.0	334.0	366.0	381.0	466.0	437.0
var2479	168.0	230.0	311.0	427.0	550.0	685.0
var2480	181.0	218.0	281.0	318.0	366.0	381.0
var2481	263.0	269.0	288.0	263.0	234.0	227.0
var2482	153.0	133.0	125.0	84.0	55.0	35.0
var2483	151.0	119.0	121.0	97.0	65.0	71.0
var2484	227.0	143.0	94.0	35.0	33.0	8.0
var2485	162.0	139.0	100.0	90.0	44.0	53.0
var2486	117.0	152.0	118.0	159.0	147.0	137.0
var2487	152.0	174.0	150.0	168.0	124.0	85.0
var2488	215.0	125.0	97.0	68.0	27.0	26.0
var2489	135.0	152.0	141.0	156.0	166.0	165.0
var2490	418.0	500.0	491.0	554.0	554.0	505.0
var2491	118.0	106.0	72.0	57.0	28.0	15.0
var2492	170.0	174.0	203.0	239.0	209.0	181.0
var2493	96.0	100.0	83.0	100.0	98.0	90.0
var2494	208.0	164.0	150.0	108.0	112.0	75.0
var2495	266.0	141.0	102.0	45.0	28.0	7.0
var2496	276.0	197.0	97.0	41.0	36.0	19.0
var2497	193.0	132.0	99.0	68.0	32.0	21.0
var2498	271.0	350.0	477.0	615.0	784.0	874.0
var2499	157.0	130.0	95.0	58.0	39.0	24.0
var2500	261.0	202.0	140.0	96.0	72.0	60.0
var2501	85.0	70.0	96.0	71.0	61.0	57.0
var2502	165.0	264.0	370.0	405.0	511.0	582.0
var2503	250.0	175.0	109.0	77.0	39.0	25.0
var2504	162.0	138.0	80.0	36.0	20.0	17.0
var2505	154.0	180.0	202.0	170.0	154.0	127.0
var2506	254.0	316.0	310.0	350.0	374.0	352.0
var2507	232.0	203.0	210.0	171.0	159.0	129.0
var2508	160.0	82.0	53.0	20.0	15.0	10.0
var2509	168.0	162.0	153.0	147.0	126.0	121.0
var2510	253.0	404.0	621.0	901.0	1253.0	1626.0
var2511	135.0	141.0	120.0	102.0	90.0	90.0
var2512	123.0	140.0	119.0	130.0	114.0	104.0
var2513	136.0	143.0	137.0	130.0	110.0	119.0
var2514	343.0	294.0	226.0	152.0	129.0	108.0
var2515	207.0	143.0	134.0	91.0	68.0	43.0
var2516	77.0	88.0	76.0	61.0	53.0	41.0
var2517	98.0	103.0	124.0	116.0	122.0	116.0
var2518	208.0	380.0	529.0	711.0	870.0	1254.0
var2519	230.0	262.0	350.0	368.0	386.0	446.0
var2520	320.0	329.0	348.0	360.0	283.0	301.0
var2521	249.0	247.0	191.0	133.0	97.0	63.0
var2522	261.0	301.0	316.0	321.0	298.0	256.0
var2523	270.0	216.0	175.0	139.0	95.0	70.0
var2524	143.0	211.0	232.0	292.0	351.0	408.0
var2525	202.0	219.0	179.0	176.0	147.0	106.0
var2526	78.0	65.0	48.0	51.0	26.0	6.0
var2527	211.0	147.0	98.0	58.0	46.0	22.0
var2528	193.0	164.0	175.0	142.0	112.0	80.0
var2529	238.0	247.0	276.0	225.0	215.0	178.0
var2530	157.0	109.0	51.0	39.0	17.0	16.0
var2531	183.0	221.0	267.0	334.0	420.0	450.0
var2532	100.0	107.0	82.0	104.0	69.0	73.0
var2533	122.0	156.0	231.0	334.0	431.0	513.0
var2534	109.0	100.0	105.0	100.0	70.0	69.0
var2535	191.0	214.0	248.0	263.0	232.0	249.0
var2536	224.0	135.0	89.0	38.0	18.0	15.0
var2537	368.0	367.0	444.0	415.0	363.0	328.0
var2538	132.0	159.0	177.0	211.0	211.0	180.0
var2539	194.0	182.0	143.0	108.0	76.0	39.0
var2540	162.0	210.0	228.0	291.0	286.0	290.0
var2541	89.0	110.0	104.0	103.0	100.0	107.0
var2542	199.0	227.0	221.0	199.0	172.0	164.0
var2543	235.0	284.0	280.0	271.0	260.0	248.0
var2544	207.0	153.0	115.0	93.0	80.0	53.0
var2545	206.0	284.0	372.0	453.0	448.0	458.0
var2546	327.0	273.0	231.0	161.0	133.0	114.0
var2547	128.0	71.0	44.0	27.0	11.0	12.0
var2548	159.0	208.0	275.0	371.0	459.0	583.0
var2549	378.0	234.0	161.0	114.0	67.0	47.0
var2550	294.0	316.0	338.0	388.0	423.0	426.0
var2551	314.0	327.0	310.0	322.0	252.0	218.0
var2552	247.0	210.0	217.0	175.0	131.0	104.0
var2553	210.0	211.0	206.0	151.0	157.0	153.0
var2554	291.0	175.0	103.0	69.0	38.0	18.0
var2555	111.0	161.0	205.0	238.0	285.0	268.0
var2556	168.0	118.0	91.0	71.0	32.0	17.0
var2557	204.0	175.0	127.0	95.0	66.0	51.0
var2558	146.0	94.0	49.0	30.0	6.0	5.0
var2559	94.0	87.0	70.0	40.0	38.0	27.0
var2560	158.0	162.0	129.0	88.0	83.0	67.0
var2561	93.0	96.0	107.0	89.0	117.0	138.0
var2562	110.0	123.0	130.0	152.0	109.0	126.0
var2563	360.0	405.0	452.0	504.0	516.0	519.0
var2564	136.0	87.0	48.0	24.0	12.0	9.0
var2565	183.0	187.0	195.0	181.0	146.0	167.0
var2566	344.0	387.0	359.0	378.0	317.0	292.0
var2567	173.0	283.0	425.0	576.0	767.0	1126.0
var2568	192.0	89.0	67.0	52.0	22.0	14.0
var2569	225.0	256.0	321.0	347.0	419.0	491.0
var2570	125.0	103.0	105.0	86.0	64.0	57.0
var2571	201.0	130.0	64.0	54.0	34.0	22.0
var2572	257.0	332.0	397.0	439.0	510.0	597.0
var2573	156.0	238.0	270.0	292.0	318.0	365.0
var2574	341.0	288.0	203.0	167.0	107.0	73.0
var2575	76.0	93.0	110.0	97.0	102.0	76.0
var2576	209.0	220.0	219.0	195.0	186.0	177.0
var2577	178.0	204.0	201.0	217.0	212.0	173.0
var2578	186.0	144.0	117.0	82.0	64.0	52.0
var2579	378.0	521.0	606.0	728.0	851.0	969.0
var2580	121.0	82.0	59.0	47.0	31.0	27.0
var2581	243.0	238.0	183.0	165.0	131.0	97.0
var2582	148.0	164.0	172.0	135.0	108.0	98.0
var2583	162.0	173.0	125.0	127.0	113.0	94.0
var2584	155.0	153.0	159.0	90.0	104.0	90.0
var2585	309.0	312.0	343.0	319.0	288.0	258.0
var2586	146.0	87.0	59.0	39.0	18.0	12.0
var2587	101.0	115.0	125.0	122.0	140.0	144.0
var2588	75.0	69.0	47.0	33.0	26.0	17.0
var2589	104.0	98.0	109.0	103.0	89.0	73.0
var2590	139.0	138.0	168.0	189.0	164.0	155.0
var2591	201.0	270.0	316.0	381.0	326.0	361.0
var2592	156.0	198.0	209.0	187.0	206.0	202.0
var2593	134.0	134.0	146.0	136.0	124.0	101.0
var2594	253.0	264.0	298.0	339.0	320.0	332.0
var2595	144.0	185.0	244.0	281.0	360.0	366.0
var2596	328.0	300.0	300.0	327.0	218.0	178.0
var2597	205.0	232.0	239.0	239.0	217.0	228.0
