	c_0	c_1	c_2	c_3	c_4	c_5
var2848	276.0	279.0	289.0	260.0	232.0	193.0
var2849	151.0	169.0	211.0	270.0	231.0	280.0
var2850	151.0	182.0	178.0	166.0	165.0	166.0
var2851	206.0	227.0	237.0	248.0	234.0	229.0
var2852	296.0	272.0	274.0	250.0	201.0	180.0
var2853	168.0	112.0	82.0	60.0	42.0	34.0
var2854	137.0	153.0	171.0	186.0	162.0	139.0
var2855	151.0	155.0	151.0	133.0	6201.0	85.0
var2856	117.0	166.0	235.0	294.0	337.0	357.0
var2857	151.0	162.0	155.0	129.0	116.0	72.0
var2858	139.0	139.0	145.0	140.0	138.0	155.0
var2859	141.0	143.0	150.0	163.0	132.0	141.0
var2860	105.0	85.0	90.0	72.0	51.0	43.0
var2861	142.0	72.0	51.0	43.0	20.0	6.0
var2862	306.0	350.0	348.0	325.0	325.0	250.0
var2863	200.0	276.0	382.0	464.0	540.0	572.0
var2864	173.0	155.0	143.0	118.0	128.0	94.0
var2865	249.0	218.0	184.0	166.0	144.0	112.0
var2866	166.0	160.0	194.0	163.0	126.0	137.0
var2867	132.0	104.0	108.0	66.0	51.0	51.0
var2868	198.0	154.0	106.0	66.0	48.0	40.0
var2869	164.0	208.0	245.0	243.0	216.0	229.0
var2870	159.0	114.0	89.0	71.0	48.0	35.0
var2871	381.0	475.0	612.0	804.0	927.0	1083.0
var2872	243.0	302.0	277.0	288.0	246.0	307.0
var2873	576.0	480.0	400.0	297.0	224.0	173.0
var2874	150.0	132.0	106.0	79.0	33.0	44.0
var2875	101.0	98.0	67.0	81.0	35.0	21.0
var2876	155.0	167.0	196.0	186.0	195.0	149.0
var2877	381.0	380.0	397.0	351.0	328.0	289.0
var2878	261.0	267.0	212.0	172.0	123.0	81.0
var2879	208.0	144.0	138.0	81.0	73.0	58.0
var2880	114.0	149.0	188.0	210.0	220.0	245.0
var2881	102.0	75.0	41.0	36.0	16.0	16.0
var2882	106.0	124.0	132.0	134.0	95.0	81.0
var2883	237.0	42.0	171.0	105.0	73.0	56.0
var2884	151.0	193.0	254.0	243.0	309.0	355.0
var2885	170.0	231.0	272.0	310.0	331.0	353.0
var2886	163.0	169.0	124.0	118.0	94.0	68.0
var2887	155.0	179.0	208.0	184.0	184.0	210.0
var2888	202.0	244.0	257.0	338.0	343.0	352.0
var2889	242.0	213.0	205.0	155.0	111.0	101.0
var2890	114.0	135.0	131.0	124.0	99.0	82.0
var2891	140.0	129.0	120.0	109.0	61.0	45.0
var2892	164.0	145.0	72.0	70.0	37.0	29.0
var2893	138.0	161.0	141.0	133.0	153.0	134.0
var2894	241.0	276.0	301.0	247.0	227.0	206.0
var2895	159.0	131.0	105.0	104.0	71.0	52.0
var2896	121.0	236.0	290.0	451.0	580.0	733.0
var2897	156.0	130.0	142.0	131.0	107.0	104.0
var2898	169.0	204.0	201.0	207.0	185.0	149.0
var2899	198.0	143.0	85.0	45.0	33.0	24.0
var2900	120.0	64.0	36.0	25.0	30.0	18.0
var2901	277.0	322.0	302.0	327.0	352.0	349.0
var2902	253.0	226.0	215.0	132.0	101.0	95.0
var2903	147.0	276.0	395.0	613.0	882.0	1169.0
var2904	258.0	277.0	329.0	317.0	276.0	255.0
var2905	201.0	269.0	305.0	420.0	412.0	493.0
var2906	186.0	234.0	266.0	334.0	369.0	352.0
var2907	337.0	283.0	311.0	273.0	211.0	189.0
var2908	233.0	374.0	426.0	503.0	592.0	666.0
var2909	125.0	188.0	188.0	217.0	239.0	252.0
var2910	96.0	68.0	67.0	46.0	25.0	19.0
var2911	98.0	105.0	112.0	136.0	127.0	115.0
var2912	215.0	246.0	248.0	262.0	220.0	192.0
var2913	114.0	95.0	74.0	38.0	14.0	15.0
var2914	152.0	187.0	203.0	193.0	205.0	147.0
var2915	144.0	215.0	199.0	222.0	193.0	166.0
var2916	179.0	119.0	102.0	74.0	45.0	36.0
var2917	111.0	149.0	245.0	289.0	315.0	361.0
var2918	89.0	94.0	93.0	114.0	137.0	139.0
var2919	142.0	163.0	178.0	204.0	207.0	221.0
var2920	191.0	155.0	142.0	131.0	66.0	77.0
var2921	79.0	106.0	121.0	96.0	85.0	87.0
var2922	130.0	98.0	89.0	67.0	62.0	35.0
var2923	89.0	94.0	119.0	110.0	127.0	121.0
var2924	133.0	158.0	155.0	193.0	197.0	200.0
var2925	152.0	176.0	176.0	178.0	165.0	128.0
var2926	113.0	129.0	98.0	80.0	79.0	62.0
var2927	174.0	209.0	222.0	203.0	173.0	147.0
var2928	128.0	130.0	81.0	71.0	59.0	37.0
var2929	100.0	137.0	148.0	173.0	141.0	139.0
var2930	145.0	227.0	329.0	514.0	692.0	906.0
var2931	124.0	106.0	104.0	108.0	65.0	64.0
var2932	190.0	155.0	119.0	85.0	63.0	29.0
var2933	232.0	323.0	382.0	400.0	377.0	376.0
var2934	144.0	152.0	165.0	150.0	116.0	87.0
var2935	166.0	158.0	166.0	123.0	106.0	96.0
var2936	252.0	235.0	218.0	218.0	171.0	131.0
var2937	318.0	334.0	323.0	328.0	274.0	239.0
var2938	176.0	224.0	262.0	268.0	288.0	289.0
var2939	184.0	218.0	206.0	188.0	176.0	164.0
var2940	110.0	109.0	83.0	121.0	55.0	62.0
var2941	76.0	48.0	22.0	14.0	6.0	2.0
var2942	92.0	103.0	110.0	112.0	115.0	104.0
var2943	193.0	179.0	140.0	79.0	68.0	60.0
var2944	142.0	93.0	65.0	75.0	24.0	33.0
var2945	228.0	264.0	271.0	290.0	251.0	210.0
var2946	245.0	323.0	288.0	323.0	267.0	225.0
var2947	21.0	124.0	139.0	106.0	116.0	100.0
var2948	137.0	107.0	70.0	74.0	49.0	32.0
var2949	196.0	252.0	344.0	366.0	406.0	449.0
var2950	48.0	72.0	59.0	57.0	51.0	41.0
var2951	250.0	175.0	127.0	95.0	63.0	49.0
var2952	393.0	428.0	366.0	325.0	266.0	212.0
var2953	162.0	140.0	111.0	70.0	42.0	29.0
var2954	99.0	95.0	43.0	17.0	14.0	6.0
var2955	149.0	102.0	99.0	79.0	58.0	67.0
var2956	216.0	243.0	274.0	314.0	277.0	244.0
var2957	151.0	204.0	221.0	253.0	246.0	260.0
var2958	62.0	66.0	70.0	53.0	54.0	41.0
var2959	141.0	202.0	179.0	233.0	228.0	164.0
var2960	128.0	107.0	134.0	130.0	91.0	95.0
var2961	100.0	106.0	96.0	58.0	50.0	35.0
var2962	66.0	51.0	34.0	16.0	8.0	4.0
var2963	84.0	85.0	104.0	93.0	82.0	79.0
var2964	129.0	132.0	140.0	119.0	76.0	94.0
var2965	153.0	148.0	236.0	315.0	415.0	516.0
var2966	422.0	451.0	475.0	569.0	527.0	511.0
var2967	235.0	196.0	8242.0	137.0	113.0	83.0
var2968	226.0	221.0	197.0	208.0	176.0	179.0
var2969	239.0	176.0	178.0	149.0	114.0	74.0
var2970	187.0	172.0	114.0	68.0	35.0	22.0
var2971	236.0	234.0	240.0	229.0	215.0	213.0
var2972	102.0	87.0	68.0	70.0	41.0	26.0
var2973	234.0	222.0	201.0	144.0	138.0	101.0
var2974	176.0	238.0	286.0	383.0	372.0	425.0
var2975	186.0	221.0	239.0	216.0	194.0	194.0
var2976	159.0	167.0	174.0	142.0	118.0	81.0
var2977	355.0	391.0	439.0	461.0	452.0	438.0
var2978	112.0	76.0	89.0	113.0	89.0	72.0
var2979	136.0	122.0	134.0	105.0	123.0	111.0
var2980	399.0	425.0	445.0	457.0	388.0	332.0
var2981	252.0	317.0	358.0	352.0	360.0	365.0
var2982	177.0	151.0	179.0	167.0	130.0	87.0
var2983	99.0	83.0	73.0	49.0	26.0	16.0
var2984	166.0	195.0	240.0	274.0	258.0	283.0
var2985	304.0	258.0	295.0	250.0	194.0	128.0
var2986	242.0	255.0	202.0	145.0	146.0	114.0
var2987	116.0	133.0	170.0	221.0	223.0	228.0
var2988	265.0	237.0	255.0	201.0	210.0	179.0
var2989	169.0	188.0	221.0	205.0	230.0	186.0
var2990	411.0	372.0	376.0	337.0	306.0	269.0
var2991	120.0	106.0	110.0	113.0	108.0	69.0
var2992	168.0	136.0	117.0	71.0	51.0	29.0
var2993	128.0	218.0	308.0	450.0	574.0	702.0
var2994	149.0	206.0	238.0	295.0	371.0	431.0
var2995	114.0	122.0	116.0	82.0	105.0	75.0
var2996	182.0	198.0	191.0	166.0	160.0	174.0
var2997	149.0	124.0	76.0	52.0	29.0	24.0
var2998	288.0	296.0	272.0	205.0	199.0	142.0
var2999	136.0	142.0	140.0	140.0	132.0	128.0
var3000	152.0	154.0	155.0	144.0	87.0	101.0
var3001	135.0	213.0	272.0	340.0	442.0	549.0
var3002	99.0	79.0	40.0	27.0	9.0	11.0
var3003	187.0	159.0	137.0	149.0	136.0	93.0
var3004	69.0	112.0	103.0	131.0	112.0	76.0
var3005	75.0	60.0	51.0	67.0	50.0	45.0
var3006	207.0	227.0	238.0	257.0	213.0	170.0
var3007	112.0	100.0	105.0	57.0	64.0	37.0
var3008	199.0	169.0	173.0	151.0	122.0	84.0
var3009	170.0	154.0	134.0	84.0	55.0	32.0
var3010	125.0	138.0	157.0	152.0	130.0	123.0
var3011	241.0	302.0	316.0	363.0	312.0	294.0
var3012	181.0	232.0	210.0	204.0	186.0	174.0
var3013	300.0	335.0	274.0	244.0	181.0	155.0
var3014	84.0	100.0	86.0	112.0	91.0	79.0
var3015	221.0	258.0	273.0	292.0	264.0	309.0
var3016	166.0	279.0	324.0	365.0	343.0	384.0
var3017	239.0	213.0	190.0	152.0	122.0	99.0
var3018	177.0	197.0	270.0	321.0	326.0	358.0
var3019	164.0	143.0	112.0	86.0	57.0	76.0
var3020	165.0	176.0	145.0	121.0	83.0	108.0
var3021	154.0	133.0	113.0	88.0	85.0	54.0
var3022	120.0	134.0	136.0	144.0	145.0	131.0
var3023	287.0	239.0	142.0	130.0	112.0	55.0
var3024	324.0	404.0	411.0	389.0	428.0	380.0
var3025	100.0	119.0	106.0	97.0	122.0	100.0
var3026	243.0	226.0	139.0	123.0	86.0	68.0
var3027	129.0	121.0	90.0	69.0	60.0	30.0
var3028	173.0	222.0	279.0	259.0	294.0	324.0
var3029	75.0	89.0	135.0	140.0	121.0	156.0
var3030	198.0	122.0	85.0	32.0	23.0	11.0
var3031	224.0	235.0	225.0	231.0	199.0	156.0
var3032	179.0	154.0	114.0	85.0	52.0	32.0
var3033	222.0	226.0	184.0	162.0	139.0	102.0
var3034	242.0	284.0	290.0	280.0	303.0	275.0
var3035	230.0	139.0	108.0	61.0	37.0	29.0
var3036	242.0	327.0	339.0	401.0	431.0	377.0
var3037	340.0	340.0	268.0	241.0	193.0	169.0
var3038	241.0	266.0	209.0	200.0	211.0	146.0
var3039	144.0	74.0	48.0	40.0	20.0	15.0
var3040	155.0	132.0	92.0	63.0	28.0	21.0
var3041	201.0	161.0	114.0	79.0	50.0	28.0
var3042	140.0	234.0	326.0	494.0	663.0	877.0
var3043	111.0	104.0	88.0	72.0	61.0	26.0
var3044	302.0	328.0	295.0	314.0	265.0	227.0
var3045	131.0	129.0	108.0	70.0	41.0	36.0
var3046	147.0	170.0	158.0	160.0	117.0	87.0
var3047	126.0	117.0	129.0	112.0	105.0	103.0
var3048	312.0	195.0	130.0	88.0	44.0	22.0
var3049	202.0	190.0	173.0	130.0	87.0	88.0
var3050	139.0	112.0	106.0	85.0	82.0	61.0
var3051	84.0	81.0	59.0	50.0	44.0	27.0
var3052	150.0	171.0	164.0	215.0	215.0	176.0
var3053	252.0	278.0	352.0	413.0	491.0	513.0
var3054	131.0	77.0	59.0	51.0	21.0	9.0
var3055	120.0	113.0	95.0	94.0	90.0	79.0
var3056	145.0	202.0	251.0	243.0	280.0	358.0
var3057	244.0	155.0	124.0	98.0	48.0	30.0
var3058	213.0	197.0	222.0	146.0	124.0	79.0
var3059	117.0	152.0	158.0	176.0	172.0	173.0
var3060	374.0	402.0	357.0	290.0	230.0	157.0
var3061	242.0	334.0	487.0	721.0	890.0	1047.0
var3062	126.0	140.0	100.0	80.0	61.0	44.0
var3063	97.0	102.0	102.0	67.0	61.0	44.0
var3064	94.0	88.0	83.0	78.0	55.0	31.0
var3065	80.0	110.0	135.0	152.0	131.0	145.0
var3066	274.0	183.0	197.0	169.0	135.0	123.0
var3067	100.0	81.0	81.0	66.0	49.0	39.0
var3068	113.0	90.0	92.0	115.0	112.0	101.0
var3069	364.0	454.0	365.0	383.0	404.0	381.0
var3070	232.0	241.0	301.0	323.0	340.0	315.0
var3071	173.0	151.0	141.0	122.0	117.0	78.0
var3072	84.0	69.0	58.0	41.0	31.0	28.0
var3073	115.0	101.0	130.0	69.0	73.0	69.0
var3074	127.0	127.0	93.0	78.0	57.0	37.0
var3075	202.0	205.0	200.0	193.0	138.0	115.0
var3076	230.0	293.0	54.0	298.0	233.0	237.0
var3077	206.0	153.0	98.0	61.0	32.0	22.0
var3078	174.0	149.0	123.0	140.0	138.0	122.0
var3079	126.0	122.0	165.0	165.0	152.0	156.0
var3080	197.0	184.0	200.0	186.0	128.0	132.0
var3081	107.0	111.0	114.0	92.0	84.0	51.0
var3082	233.0	153.0	95.0	74.0	41.0	28.0
var3083	130.0	111.0	119.0	114.0	99.0	80.0
var3084	134.0	184.0	193.0	206.0	226.0	208.0
var3085	88.0	73.0	66.0	58.0	38.0	28.0
var3086	146.0	132.0	126.0	115.0	114.0	66.0
var3087	190.0	259.0	344.0	443.0	550.0	660.0
var3088	151.0	134.0	140.0	99.0	76.0	52.0
var3089	81.0	122.0	138.0	154.0	135.0	162.0
var3090	136.0	114.0	94.0	69.0	55.0	30.0
var3091	130.0	179.0	196.0	239.0	276.0	332.0
var3092	222.0	201.0	208.0	223.0	183.0	156.0
var3093	241.0	254.0	222.0	210.0	177.0	136.0
var3094	288.0	288.0	317.0	284.0	213.0	174.0
var3095	312.0	432.0	433.0	496.0	534.0	486.0
var3096	224.0	293.0	360.0	398.0	403.0	419.0
var3097	112.0	122.0	150.0	165.0	158.0	141.0
var3098	140.0	141.0	126.0	128.0	110.0	70.0
var3099	287.0	245.0	220.0	175.0	129.0	95.0
var3100	134.0	173.0	238.0	303.0	404.0	478.0
var3101	161.0	154.0	123.0	123.0	110.0	92.0
var3102	112.0	122.0	131.0	103.0	124.0	97.0
var3103	120.0	132.0	114.0	105.0	83.0	83.0
var3104	195.0	182.0	133.0	128.0	102.0	80.0
var3105	158.0	171.0	189.0	209.0	170.0	164.0
var3106	437.0	341.0	264.0	229.0	150.0	102.0
var3107	297.0	366.0	464.0	619.0	685.0	771.0
var3108	140.0	148.0	160.0	143.0	131.0	105.0
var3109	226.0	220.0	217.0	209.0	194.0	155.0
var3110	111.0	43.0	24.0	17.0	7.0	5.0
var3111	115.0	131.0	126.0	116.0	117.0	108.0
var3112	127.0	77.0	44.0	16.0	13.0	8.0
var3113	91.0	106.0	91.0	71.0	62.0	60.0
var3114	255.0	298.0	357.0	448.0	445.0	476.0
var3115	324.0	306.0	295.0	222.0	150.0	139.0
var3116	155.0	104.0	58.0	37.0	20.0	8.0
var3117	80.0	28.0	142.0	140.0	116.0	157.0
var3118	147.0	115.0	99.0	76.0	73.0	45.0
var3119	200.0	225.0	198.0	167.0	108.0	103.0
var3120	183.0	159.0	120.0	109.0	71.0	61.0
var3121	180.0	176.0	161.0	123.0	110.0	85.0
var3122	185.0	202.0	268.0	271.0	300.0	288.0
var3123	156.0	209.0	203.0	231.0	237.0	236.0
var3124	109.0	80.0	60.0	31.0	21.0	13.0
var3125	141.0	204.0	204.0	188.0	165.0	165.0
var3126	121.0	114.0	102.0	103.0	59.0	50.0
var3127	98.0	97.0	67.0	72.0	49.0	38.0
var3128	114.0	142.0	142.0	165.0	153.0	152.0
var3129	170.0	165.0	149.0	148.0	163.0	148.0
var3130	336.0	350.0	388.0	396.0	386.0	360.0
var3131	254.0	329.0	337.0	383.0	339.0	339.0
var3132	192.0	141.0	119.0	102.0	69.0	58.0
var3133	141.0	157.0	173.0	186.0	191.0	194.0
var3134	237.0	169.0	146.0	96.0	75.0	39.0
var3135	253.0	294.0	327.0	332.0	291.0	251.0
var3136	117.0	204.0	226.0	408.0	538.0	664.0
var3137	253.0	170.0	97.0	73.0	42.0	29.0
var3138	172.0	164.0	165.0	122.0	106.0	58.0
var3139	219.0	244.0	211.0	194.0	169.0	162.0
var3140	187.0	159.0	150.0	150.0	122.0	70.0
var3141	192.0	171.0	206.0	246.0	210.0	186.0
var3142	227.0	187.0	146.0	122.0	76.0	51.0
var3143	138.0	104.0	77.0	51.0	26.0	15.0
var3144	188.0	142.0	97.0	71.0	36.0	33.0
var3145	389.0	452.0	487.0	570.0	524.0	543.0
var3146	171.0	245.0	336.0	484.0	572.0	682.0
var3147	149.0	162.0	131.0	151.0	103.0	74.0
var3148	120.0	169.0	171.0	176.0	170.0	167.0
var3149	92.0	116.0	183.0	222.0	268.0	337.0
var3150	242.0	272.0	222.0	225.0	152.0	121.0
var3151	231.0	248.0	325.0	411.0	393.0	418.0
var3152	114.0	156.0	221.0	227.0	266.0	260.0
var3153	193.0	139.0	116.0	74.0	66.0	32.0
var3154	138.0	151.0	145.0	112.0	113.0	88.0
var3155	147.0	200.0	242.0	288.0	321.0	354.0
var3156	188.0	190.0	258.0	193.0	205.0	122.0
var3157	262.0	265.0	285.0	263.0	225.0	166.0
var3158	133.0	81.0	67.0	20.0	16.0	8.0
var3159	211.0	185.0	158.0	146.0	96.0	77.0
var3160	113.0	99.0	120.0	105.0	95.0	100.0
var3161	98.0	94.0	90.0	86.0	58.0	40.0
var3162	96.0	122.0	182.0	207.0	238.0	255.0
var3163	130.0	158.0	193.0	187.0	216.0	245.0
var3164	119.0	103.0	110.0	94.0	89.0	73.0
var3165	225.0	265.0	296.0	295.0	295.0	298.0
var3166	94.0	92.0	139.0	123.0	125.0	140.0
var3167	120.0	161.0	194.0	197.0	210.0	198.0
var3168	141.0	96.0	88.0	68.0	46.0	31.0
var3169	135.0	146.0	151.0	177.0	188.0	221.0
var3170	225.0	153.0	112.0	87.0	59.0	34.0
var3171	462.0	512.0	658.0	684.0	689.0	31861.0
var3172	283.0	228.0	174.0	137.0	104.0	52.0
var3173	150.0	118.0	89.0	104.0	62.0	49.0
var3174	115.0	4902.0	83.0	83.0	74.0	42.0
var3175	144.0	119.0	109.0	94.0	75.0	62.0
var3176	115.0	130.0	179.0	188.0	192.0	192.0
var3177	8301.0	211.0	220.0	270.0	297.0	270.0
var3178	148.0	170.0	185.0	258.0	241.0	268.0
var3179	110.0	96.0	74.0	50.0	43.0	22.0
var3180	138.0	148.0	166.0	190.0	184.0	166.0
var3181	202.0	253.0	280.0	301.0	339.0	324.0
var3182	60.0	92.0	106.0	115.0	96.0	116.0
var3183	132.0	139.0	135.0	127.0	70.0	66.0
var3184	185.0	186.0	165.0	173.0	153.0	112.0
var3185	145.0	199.0	184.0	206.0	190.0	225.0
var3186	186.0	237.0	286.0	304.0	360.0	395.0
var3187	193.0	255.0	290.0	337.0	307.0	307.0
var3188	299.0	311.0	343.0	303.0	305.0	297.0
var3189	188.0	214.0	182.0	193.0	146.0	119.0
var3190	253.0	276.0	346.0	387.0	399.0	362.0
var3191	305.0	391.0	456.0	476.0	430.0	434.0
var3192	210.0	228.0	207.0	208.0	200.0	216.0
var3193	151.0	194.0	247.0	263.0	248.0	275.0
var3194	270.0	189.0	85.0	47.0	28.0	14.0
var3195	90.0	68.0	27.0	23.0	9.0	9.0
var3196	127.0	107.0	103.0	104.0	87.0	55.0
var3197	37.0	247.0	169.0	139.0	110.0	65.0
var3198	94.0	107.0	120.0	159.0	166.0	201.0
var3199	89.0	142.0	141.0	159.0	179.0	199.0
var3200	94.0	104.0	61.0	50.0	42.0	44.0
var3201	134.0	133.0	133.0	120.0	80.0	95.0
var3202	138.0	195.0	231.0	404.0	428.0	494.0
var3203	132.0	84.0	60.0	40.0	23.0	13.0
var3204	93.0	51.0	22.0	17.0	11.0	10.0
var3205	202.0	242.0	278.0	370.0	366.0	421.0
var3206	398.0	414.0	427.0	414.0	376.0	317.0
var3207	167.0	97.0	63.0	59.0	25.0	17.0
var3208	219.0	194.0	189.0	171.0	134.0	148.0
var3209	252.0	313.0	292.0	282.0	251.0	203.0
var3210	131.0	134.0	123.0	93.0	70.0	51.0
var3211	132.0	142.0	132.0	158.0	136.0	140.0
var3212	169.0	161.0	129.0	103.0	59.0	58.0
var3213	205.0	232.0	192.0	165.0	117.0	108.0
var3214	299.0	243.0	182.0	115.0	59.0	27.0
var3215	130.0	140.0	108.0	102.0	73.0	50.0
var3216	203.0	174.0	119.0	79.0	32.0	17.0
var3217	171.0	158.0	127.0	114.0	88.0	68.0
var3218	132.0	84.0	51.0	43.0	22.0	9.0
var3219	164.0	136.0	93.0	76.0	47.0	42.0
var3220	187.0	203.0	177.0	188.0	181.0	158.0
var3221	255.0	249.0	188.0	180.0	166.0	136.0
var3222	92.0	90.0	78.0	91.0	78.0	70.0
var3223	136.0	178.0	211.0	194.0	200.0	164.0
var3224	154.0	229.0	265.0	337.0	363.0	369.0
var3225	136.0	131.0	98.0	87.0	53.0	54.0
var3226	223.0	187.0	176.0	113.0	83.0	48.0
var3227	181.0	145.0	121.0	98.0	67.0	57.0
var3228	154.0	139.0	119.0	118.0	76.0	57.0
var3229	293.0	270.0	168.0	117.0	83.0	58.0
var3230	156.0	146.0	143.0	141.0	101.0	111.0
var3231	167.0	234.0	340.0	510.0	600.0	770.0
var3232	150.0	146.0	131.0	76.0	53.0	39.0
var3233	133.0	89.0	59.0	23.0	20.0	10.0
var3234	137.0	138.0	139.0	109.0	85.0	89.0
var3235	105.0	104.0	146.0	164.0	152.0	160.0
var3236	326.0	415.0	528.0	581.0	641.0	662.0
var3237	351.0	326.0	280.0	208.0	136.0	96.0
var3238	211.0	189.0	205.0	218.0	154.0	121.0
var3239	189.0	184.0	172.0	129.0	75.0	53.0
var3240	92.0	94.0	112.0	118.0	79.0	64.0
var3241	114.0	93.0	109.0	84.0	82.0	78.0
var3242	224.0	256.0	254.0	219.0	201.0	153.0
var3243	277.0	236.0	216.0	205.0	187.0	155.0
var3244	225.0	262.0	295.0	394.0	387.0	462.0
var3245	157.0	143.0	143.0	130.0	134.0	89.0
var3246	208.0	207.0	244.0	304.0	224.0	225.0
var3247	131.0	135.0	63.0	50.0	40.0	23.0
var3248	206.0	204.0	198.0	194.0	128.0	110.0
var3249	200.0	152.0	148.0	162.0	139.0	110.0
var3250	130.0	157.0	160.0	185.0	172.0	133.0
var3251	100.0	121.0	184.0	229.0	238.0	292.0
var3252	295.0	216.0	199.0	185.0	142.0	103.0
var3253	181.0	152.0	108.0	86.0	50.0	31.0
var3254	206.0	290.0	345.0	364.0	357.0	384.0
var3255	169.0	184.0	257.0	292.0	315.0	309.0
var3256	188.0	245.0	348.0	399.0	474.0	564.0
var3257	153.0	150.0	137.0	92.0	93.0	65.0
var3258	153.0	131.0	112.0	107.0	77.0	67.0
var3259	219.0	258.0	286.0	343.0	320.0	312.0
var3260	360.0	344.0	273.0	202.0	146.0	91.0
var3261	79.0	102.0	99.0	77.0	83.0	78.0
var3262	95.0	102.0	107.0	122.0	119.0	101.0
var3263	214.0	233.0	201.0	176.0	159.0	124.0
var3264	253.0	301.0	292.0	382.0	331.0	370.0
var3265	207.0	235.0	273.0	325.0	385.0	418.0
var3266	110.0	123.0	141.0	143.0	117.0	107.0
var3267	222.0	266.0	304.0	384.0	382.0	425.0
var3268	309.0	366.0	369.0	365.0	371.0	348.0
var3269	183.0	211.0	274.0	313.0	320.0	289.0
var3270	240.0	248.0	244.0	219.0	173.0	135.0
var3271	124.0	130.0	81.0	79.0	50.0	45.0
var3272	184.0	188.0	169.0	157.0	137.0	98.0
var3273	226.0	188.0	221.0	190.0	180.0	154.0
var3274	209.0	290.0	349.0	462.0	502.0	623.0
var3275	199.0	231.0	208.0	183.0	184.0	150.0
var3276	165.0	248.0	315.0	505.0	605.0	740.0
var3277	159.0	213.0	255.0	273.0	292.0	296.0
var3278	145.0	129.0	109.0	113.0	62.0	56.0
var3279	253.0	296.0	256.0	235.0	215.0	181.0
var3280	148.0	103.0	106.0	84.0	59.0	60.0
var3281	85.0	90.0	91.0	114.0	100.0	62.0
var3282	128.0	85.0	51.0	34.0	18.0	9.0
var3283	166.0	124.0	113.0	86.0	61.0	39.0
var3284	110.0	97.0	104.0	90.0	70.0	75.0
var3285	118.0	146.0	226.0	194.0	268.0	286.0
var3286	271.0	238.0	179.0	186.0	134.0	119.0
var3287	190.0	188.0	159.0	135.0	81.0	61.0
var3288	259.0	284.0	297.0	281.0	308.0	291.0
var3289	210.0	229.0	181.0	163.0	139.0	93.0
var3290	116.0	106.0	84.0	75.0	67.0	59.0
var3291	206.0	184.0	191.0	210.0	170.0	159.0
var3292	183.0	178.0	129.0	128.0	118.0	79.0
var3293	103.0	152.0	184.0	227.0	250.0	303.0
var3294	213.0	216.0	175.0	168.0	155.0	128.0
var3295	122.0	147.0	170.0	134.0	139.0	156.0
var3296	111.0	111.0	64.0	43.0	41.0	29.0
var3297	101.0	141.0	184.0	147.0	157.0	124.0
var3298	192.0	239.0	266.0	270.0	275.0	227.0
var3299	147.0	132.0	107.0	92.0	60.0	47.0
var3300	229.0	202.0	164.0	117.0	97.0	61.0
var3301	145.0	187.0	228.0	291.0	344.0	367.0
var3302	248.0	291.0	369.0	345.0	361.0	372.0
var3303	163.0	176.0	138.0	140.0	108.0	80.0
var3304	198.0	144.0	108.0	76.0	38.0	24.0
var3305	154.0	163.0	160.0	151.0	99.0	75.0
var3306	372.0	361.0	363.0	399.0	362.0	318.0
var3307	161.0	182.0	226.0	197.0	147.0	155.0
var3308	142.0	162.0	133.0	104.0	64.0	55.0
var3309	196.0	196.0	189.0	265.0	218.0	222.0
var3310	173.0	206.0	183.0	144.0	111.0	106.0
var3311	177.0	126.0	112.0	83.0	76.0	66.0
var3312	142.0	133.0	102.0	74.0	49.0	27.0
var3313	180.0	226.0	183.0	213.0	215.0	202.0
var3314	185.0	160.0	119.0	93.0	105.0	53.0
var3315	173.0	188.0	224.0	221.0	238.0	184.0
var3316	140.0	205.0	290.0	341.0	388.0	485.0
var3317	138.0	114.0	105.0	99.0	48.0	52.0
var3318	129.0	110.0	72.0	77.0	51.0	29.0
var3319	135.0	115.0	97.0	102.0	69.0	64.0
var3320	243.0	190.0	166.0	127.0	73.0	36.0
var3321	176.0	181.0	146.0	95.0	77.0	41.0
var3322	205.0	185.0	184.0	188.0	152.0	142.0
var3323	172.0	281.0	352.0	450.0	583.0	617.0
var3324	89.0	119.0	129.0	113.0	97.0	103.0
var3325	104.0	103.0	82.0	79.0	46.0	37.0
var3326	139.0	153.0	108.0	113.0	87.0	79.0
var3327	174.0	250.0	340.0	408.0	542.0	649.0
var3328	124.0	140.0	146.0	146.0	129.0	107.0
var3329	175.0	179.0	202.0	207.0	158.0	156.0
var3330	200.0	191.0	201.0	164.0	120.0	90.0
var3331	366.0	277.0	240.0	205.0	137.0	93.0
var3332	138.0	133.0	116.0	99.0	72.0	45.0
var3333	127.0	92.0	80.0	78.0	52.0	28.0
var3334	156.0	87.0	73.0	39.0	16.0	14.0
var3335	193.0	211.0	211.0	225.0	203.0	208.0
var3336	229.0	251.0	236.0	242.0	193.0	208.0
var3337	28.0	163.0	180.0	169.0	137.0	122.0
var3338	186.0	205.0	188.0	144.0	108.0	95.0
var3339	162.0	180.0	221.0	229.0	214.0	221.0
var3340	241.0	229.0	307.0	267.0	285.0	263.0
var3341	112.0	118.0	124.0	116.0	121.0	118.0
var3342	185.0	180.0	200.0	162.0	138.0	128.0
var3343	112.0	135.0	120.0	147.0	126.0	101.0
var3344	265.0	253.0	286.0	312.0	309.0	273.0
var3345	306.0	318.0	342.0	374.0	393.0	406.0
